Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
22.0,45.0,RM,,,Pave,Reg,Bnk,AllPub,,Gtl,IDOTRR,Norm,,1Fam,1.5Unf,,7.0,1930.0,1950.0,,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,,TA,,Unf,0.0,Unf,0.0,637.0,,GasA,Ex,,FuseF,1108.0,0.0,0.0,1108.0,,,1.0,0.0,3.0,1.0,,6.0,Typ,1.0,Gd,,,,,,,TA,,0.0,0.0,,0.0,,0.0,0.0,,,WD,Normal,
23.0,20.0,,,9742.0,,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,1Story,8.0,,2002.0,2002.0,Hip,CompShg,,,,,Gd,TA,,Gd,,No,Unf,,Unf,,1777.0,,,,Y,SBrkr,1795.0,0.0,0.0,1795.0,0.0,,2.0,0.0,3.0,,Gd,7.0,Typ,1.0,,Attchd,2002.0,,2.0,534.0,,,Y,171.0,,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,WD,Normal,230000.0
24.0,,,44.0,4224.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,,,5.0,,1976.0,1976.0,Gable,CompShg,,CmentBd,None,0.0,,TA,PConc,,TA,No,GLQ,840.0,Unf,,200.0,1040.0,GasA,TA,Y,SBrkr,,0.0,0.0,,1.0,0.0,1.0,,,,TA,6.0,Typ,,TA,Attchd,1976.0,Unf,,572.0,TA,TA,Y,100.0,,0.0,,0.0,0.0,0.0,6.0,2007.0,WD,Normal,129900.0
26.0,,RL,110.0,,Pave,,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,,8.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,,Gd,,,Gd,,,,0.0,,,1566.0,1566.0,GasA,Ex,Y,SBrkr,1600.0,0.0,,1600.0,,,2.0,0.0,3.0,1.0,Gd,,Typ,1.0,,,2007.0,,3.0,,TA,TA,Y,0.0,56.0,,0.0,0.0,0.0,0.0,7.0,,WD,Normal,256300.0
28.0,,RL,98.0,11478.0,Pave,Reg,Lvl,AllPub,Inside,,NridgHt,Norm,,1Fam,,8.0,5.0,2007.0,2008.0,Gable,,VinylSd,VinylSd,Stone,200.0,Gd,,PConc,Ex,TA,No,,1218.0,Unf,,486.0,1704.0,GasA,Ex,Y,,,0.0,0.0,1704.0,,0.0,2.0,0.0,3.0,1.0,Gd,7.0,,1.0,Gd,Attchd,,RFn,,772.0,TA,TA,Y,0.0,50.0,0.0,0.0,,0.0,0.0,5.0,,WD,Normal,
,20.0,RL,,16321.0,Pave,,Lvl,AllPub,,,NAmes,Norm,Norm,1Fam,1Story,5.0,,1957.0,,,CompShg,MetalSd,,,0.0,,TA,CBlock,TA,TA,,,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600.0,0.0,0.0,1600.0,1.0,0.0,1.0,0.0,,,,6.0,Typ,,Gd,Attchd,1957.0,RFn,,319.0,TA,TA,Y,288.0,258.0,0.0,,,0.0,0.0,,,,,
34.0,20.0,RL,,,Pave,IR1,Lvl,AllPub,,,,Norm,Norm,1Fam,1Story,5.0,5.0,1959.0,1959.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,,,,No,Rec,1018.0,Unf,0.0,380.0,1398.0,GasA,Gd,Y,SBrkr,1700.0,0.0,0.0,1700.0,,,1.0,1.0,4.0,1.0,Gd,6.0,Typ,1.0,,Attchd,1959.0,RFn,,,TA,TA,Y,,,0.0,0.0,,0.0,0.0,,2010.0,WD,Normal,165500.0
35.0,120.0,RL,60.0,,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,,Norm,TwnhsE,1Story,9.0,5.0,,2005.0,Hip,CompShg,,MetalSd,BrkFace,246.0,Ex,,PConc,,,No,,1153.0,Unf,,408.0,1561.0,GasA,Ex,Y,,1561.0,0.0,,1561.0,1.0,,,0.0,,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,,,203.0,47.0,0.0,,,0.0,,8.0,2007.0,WD,Normal,277500.0
36.0,,,108.0,13418.0,Pave,,Lvl,,Inside,,NridgHt,Norm,Norm,,2Story,8.0,5.0,,2005.0,Gable,CompShg,,VinylSd,,,,,,,TA,Av,Unf,,,,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132.0,1320.0,0.0,,0.0,0.0,3.0,1.0,4.0,1.0,Gd,,Typ,1.0,Gd,BuiltIn,,Fin,3.0,691.0,TA,TA,Y,,32.0,0.0,0.0,0.0,0.0,0.0,9.0,,WD,,
,,RL,74.0,8532.0,Pave,,Lvl,AllPub,Inside,Gtl,NAmes,,Norm,1Fam,1Story,5.0,6.0,1954.0,,Hip,CompShg,,Wd Sdng,,650.0,,,CBlock,TA,TA,No,,,,,84.0,,GasA,,Y,SBrkr,1297.0,0.0,0.0,1297.0,0.0,1.0,,,3.0,1.0,TA,5.0,Typ,1.0,,Attchd,1954.0,Fin,2.0,498.0,TA,,Y,0.0,,0.0,0.0,,0.0,,10.0,2009.0,WD,Normal,
41.0,20.0,RL,84.0,8658.0,Pave,,,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,,1965.0,,Gable,CompShg,,Wd Sdng,BrkFace,101.0,TA,,CBlock,TA,TA,,Rec,643.0,Unf,,445.0,,,Ex,Y,,,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,,6.0,Typ,1.0,TA,Attchd,1965.0,,2.0,,TA,,,0.0,138.0,0.0,0.0,0.0,0.0,,12.0,2006.0,WD,Abnorml,
,20.0,RL,115.0,,Pave,Reg,Lvl,AllPub,Inside,,,Norm,Norm,1Fam,1Story,5.0,6.0,1959.0,1959.0,Gable,CompShg,,VinylSd,,,TA,Gd,CBlock,,TA,Gd,BLQ,967.0,Unf,0.0,383.0,,,Gd,,,1328.0,0.0,,,0.0,1.0,,,2.0,1.0,,,,2.0,Gd,Attchd,1959.0,RFn,,308.0,,,P,0.0,104.0,,,0.0,0.0,0.0,7.0,2007.0,WD,Normal,170000.0
46.0,120.0,RL,61.0,7658.0,,,Lvl,,Inside,Gtl,NridgHt,,Norm,,1Story,9.0,5.0,,2005.0,Hip,CompShg,MetalSd,MetalSd,,412.0,Ex,TA,PConc,Ex,,,GLQ,456.0,Unf,0.0,1296.0,1752.0,,Ex,,SBrkr,1752.0,0.0,0.0,1752.0,,0.0,,0.0,2.0,,,,,,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,,82.0,0.0,,,0.0,0.0,2.0,,WD,Normal,319900.0
47.0,50.0,RL,48.0,,,IR1,Lvl,AllPub,CulDSac,,Mitchel,Norm,Norm,1Fam,1.5Fin,7.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,,Ex,TA,No,,1351.0,Unf,0.0,83.0,1434.0,GasA,Ex,Y,SBrkr,,,0.0,2149.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,Typ,,,Attchd,2003.0,RFn,,670.0,TA,TA,,168.0,43.0,0.0,,198.0,0.0,0.0,8.0,,WD,Abnorml,239686.0
52.0,50.0,RM,52.0,6240.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,,Norm,1Fam,1.5Fin,,6.0,1934.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,,,PConc,TA,TA,No,,0.0,,,816.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,,,0.0,,1.0,0.0,3.0,1.0,TA,,,1.0,Gd,Detchd,,Unf,2.0,528.0,TA,TA,Y,112.0,,0.0,,0.0,0.0,400.0,9.0,,WD,Normal,
54.0,20.0,RL,,50271.0,Pave,IR1,Low,AllPub,,,,Norm,,1Fam,1Story,9.0,,1981.0,1987.0,,WdShngl,WdShing,Wd Shng,None,0.0,Gd,,,Ex,TA,Gd,,1810.0,Unf,0.0,,1842.0,GasA,,Y,SBrkr,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,0.0,,Gd,,Typ,1.0,Gd,Attchd,,,,894.0,TA,TA,Y,857.0,72.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,WD,Normal,385000.0
,80.0,RL,60.0,,,Reg,Bnk,,Inside,Mod,NAmes,,Norm,1Fam,SLvl,5.0,5.0,,1955.0,Gable,CompShg,MetalSd,MetalSd,,,TA,,CBlock,TA,TA,No,,384.0,Unf,0.0,0.0,,GasA,TA,,SBrkr,1360.0,,0.0,1360.0,,0.0,1.0,0.0,3.0,,TA,6.0,Min1,,,Detchd,1962.0,,,572.0,TA,,Y,0.0,50.0,,0.0,0.0,0.0,0.0,2.0,2007.0,,,130000.0
56.0,20.0,RL,100.0,10175.0,Pave,,,AllPub,,Gtl,,Norm,Norm,1Fam,,6.0,5.0,,1964.0,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,,TA,,,TA,No,BLQ,,Unf,0.0,935.0,1425.0,GasA,Gd,,,1425.0,0.0,0.0,1425.0,,0.0,2.0,0.0,,1.0,,,Typ,1.0,Gd,,,RFn,2.0,576.0,TA,,Y,0.0,0.0,0.0,407.0,0.0,0.0,0.0,7.0,,WD,,
59.0,60.0,RL,66.0,13682.0,Pave,,HLS,AllPub,CulDSac,Gtl,,Norm,Norm,1Fam,2Story,10.0,5.0,2006.0,2006.0,Hip,,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,,Ex,TA,Gd,Unf,0.0,,0.0,,,GasA,Ex,,SBrkr,1426.0,1519.0,0.0,,0.0,0.0,,1.0,3.0,1.0,Gd,,Typ,1.0,Gd,BuiltIn,2006.0,,,,,,Y,192.0,0.0,37.0,0.0,,0.0,0.0,10.0,,New,,438780.0
,,,44.0,,,,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,,8.0,5.0,2006.0,2006.0,,CompShg,VinylSd,,,178.0,Gd,TA,,Gd,Gd,Mn,,24.0,Unf,,1346.0,1370.0,GasA,Ex,Y,SBrkr,,0.0,0.0,1370.0,0.0,0.0,2.0,,2.0,1.0,,6.0,Typ,,Gd,Attchd,2006.0,RFn,2.0,,TA,TA,,120.0,,0.0,0.0,0.0,0.0,,10.0,,WD,,
66.0,,RL,,,,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,,,,5.0,2004.0,,,CompShg,VinylSd,,BrkFace,344.0,,,PConc,Ex,,,Unf,0.0,Unf,0.0,,,GasA,,,SBrkr,1143.0,1330.0,,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,,,,Gd,BuiltIn,2004.0,RFn,3.0,852.0,TA,TA,Y,192.0,,,,0.0,0.0,0.0,10.0,,,Normal,317000.0
70.0,,,81.0,15593.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,,Norm,1Fam,,,4.0,,,Gable,CompShg,BrkFace,AsbShng,None,,Gd,TA,CBlock,,TA,No,BLQ,,,0.0,701.0,1304.0,,TA,Y,SBrkr,1304.0,983.0,0.0,,0.0,0.0,2.0,0.0,3.0,1.0,,7.0,,1.0,,Attchd,1953.0,Fin,2.0,667.0,TA,TA,Y,0.0,21.0,114.0,0.0,0.0,,0.0,7.0,2006.0,WD,Normal,225000.0
71.0,,RL,95.0,13651.0,,IR1,Lvl,,Inside,,NAmes,Norm,Norm,1Fam,,7.0,6.0,,1973.0,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,,1880.0,,0.0,343.0,2223.0,GasA,Ex,Y,SBrkr,,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3.0,1.0,,8.0,,2.0,,Attchd,,Fin,2.0,,,TA,Y,300.0,0.0,0.0,0.0,0.0,0.0,,2.0,2007.0,WD,Normal,244000.0
73.0,60.0,RL,74.0,10141.0,Pave,IR1,,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,,5.0,1998.0,,Gable,CompShg,VinylSd,VinylSd,BrkFace,,TA,,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,832.0,,GasA,Gd,,,885.0,833.0,,,,,,1.0,,1.0,TA,7.0,Typ,,TA,Attchd,1998.0,,2.0,427.0,,TA,Y,0.0,,0.0,0.0,291.0,0.0,0.0,12.0,2009.0,WD,Normal,185000.0
81.0,60.0,RL,100.0,13000.0,,Reg,Lvl,AllPub,,,NAmes,Norm,,1Fam,2Story,,6.0,1968.0,1968.0,Gable,,VinylSd,VinylSd,BrkFace,576.0,,Gd,CBlock,,TA,No,Rec,448.0,Unf,0.0,448.0,896.0,GasA,TA,Y,SBrkr,1182.0,960.0,,2142.0,,0.0,,1.0,,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1968.0,Fin,1.0,509.0,TA,,Y,0.0,72.0,0.0,0.0,252.0,,0.0,6.0,2009.0,WD,Normal,193500.0
83.0,,,,10206.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,,1Fam,,8.0,5.0,2007.0,2007.0,Gable,CompShg,,VinylSd,Stone,468.0,TA,,,Gd,TA,,GLQ,33.0,Unf,,1530.0,1563.0,GasA,Ex,,SBrkr,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3.0,1.0,,6.0,,1.0,Gd,Attchd,2007.0,RFn,3.0,,TA,TA,Y,144.0,99.0,0.0,0.0,0.0,,0.0,,2008.0,WD,,245000.0
86.0,,RL,121.0,,Pave,,Lvl,AllPub,Corner,,,Norm,Norm,,2Story,,5.0,,1992.0,Hip,,HdBoard,HdBoard,BrkFace,,Gd,TA,CBlock,Gd,TA,No,Unf,,Unf,0.0,,,,Ex,Y,SBrkr,1301.0,1116.0,0.0,2417.0,0.0,,2.0,1.0,4.0,1.0,Gd,9.0,Typ,,TA,,1991.0,Unf,2.0,462.0,TA,,Y,127.0,,,0.0,0.0,0.0,0.0,,,,,260000.0
87.0,60.0,RL,122.0,11911.0,,IR2,,AllPub,Inside,Gtl,,Norm,Norm,,2Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,,,,,,0.0,Unf,0.0,,684.0,GasA,,Y,,684.0,876.0,0.0,,0.0,0.0,,1.0,,1.0,Gd,6.0,Typ,1.0,,BuiltIn,2005.0,Fin,2.0,400.0,TA,TA,Y,,,,,0.0,,,3.0,2009.0,WD,Normal,174000.0
94.0,190.0,,,7200.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,,,2.5Unf,6.0,6.0,1910.0,,Hip,CompShg,MetalSd,MetalSd,None,0.0,,TA,BrkTil,TA,Fa,Mn,Rec,1046.0,Unf,,168.0,1214.0,GasW,,,,1260.0,1031.0,0.0,2291.0,0.0,1.0,2.0,0.0,,,,9.0,Typ,1.0,Gd,Detchd,,Unf,2.0,,TA,TA,Y,0.0,,,0.0,99.0,0.0,,11.0,,,,
,60.0,RL,77.0,9206.0,Pave,,,,,,SawyerW,,Norm,1Fam,2Story,6.0,,1985.0,1985.0,Gable,,HdBoard,HdBoard,BrkFace,336.0,,TA,,Gd,TA,No,Unf,0.0,Unf,0.0,,741.0,GasA,TA,Y,SBrkr,,755.0,,1732.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,,1.0,TA,,1985.0,Fin,2.0,,TA,TA,Y,192.0,,0.0,0.0,,0.0,0.0,6.0,,,Normal,178000.0
,60.0,,75.0,9375.0,Pave,Reg,,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,,5.0,2003.0,,Hip,CompShg,VinylSd,,BrkFace,,Gd,TA,,,TA,No,Unf,0.0,,0.0,1053.0,1053.0,GasA,Ex,Y,SBrkr,,939.0,0.0,1992.0,0.0,0.0,2.0,1.0,3.0,1.0,,,Typ,1.0,Gd,Attchd,,,,648.0,TA,,Y,,45.0,,0.0,,0.0,0.0,,2008.0,WD,,250000.0
110.0,20.0,RL,105.0,,Pave,IR1,Lvl,,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1977.0,,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,,TA,No,BLQ,705.0,Unf,0.0,1139.0,,GasA,Ex,Y,SBrkr,1844.0,,0.0,1844.0,0.0,0.0,2.0,,,,TA,,Typ,1.0,,,1977.0,RFn,2.0,,TA,,Y,0.0,122.0,0.0,,0.0,0.0,,1.0,2010.0,COD,Normal,190000.0
,60.0,RL,77.0,9965.0,Pave,Reg,Lvl,AllPub,,Gtl,CollgCr,,Norm,1Fam,2Story,7.0,,2007.0,,,,,VinylSd,,220.0,,TA,,,,Av,GLQ,984.0,Unf,0.0,280.0,,GasA,Ex,Y,,1282.0,1414.0,0.0,2696.0,1.0,0.0,,1.0,4.0,1.0,Ex,,,,Gd,BuiltIn,2007.0,Fin,3.0,792.0,TA,TA,Y,,,,0.0,168.0,0.0,,,2007.0,,Partial,383970.0
115.0,70.0,,61.0,7259.0,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,,,1Fam,,6.0,8.0,1945.0,,Gambrel,,Wd Sdng,Wd Sdng,None,,,TA,,,TA,,ALQ,774.0,LwQ,150.0,104.0,,GasA,,Y,SBrkr,1436.0,884.0,,,1.0,,2.0,1.0,3.0,1.0,Gd,9.0,,,TA,Detchd,1945.0,Unf,,,TA,TA,,,0.0,0.0,0.0,,,,7.0,2007.0,WD,,
116.0,160.0,,34.0,3230.0,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,,6.0,5.0,1999.0,,Gable,CompShg,MetalSd,,BrkFace,1129.0,TA,TA,,Gd,TA,No,GLQ,419.0,Unf,0.0,310.0,729.0,GasA,,Y,,729.0,729.0,0.0,1458.0,,0.0,2.0,1.0,2.0,1.0,TA,5.0,Typ,1.0,Fa,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,,,Normal,176000.0
119.0,60.0,,90.0,12376.0,Pave,Reg,Lvl,,Corner,,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1990.0,,,CompShg,Plywood,Plywood,None,0.0,TA,,,Gd,TA,Mn,,,Unf,0.0,203.0,1673.0,,,Y,,,,0.0,3222.0,,0.0,3.0,,5.0,1.0,Gd,,,2.0,TA,Attchd,1990.0,Unf,3.0,594.0,,TA,Y,367.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,,320000.0
,,RL,65.0,,Pave,Reg,Lvl,AllPub,,Gtl,CollgCr,,Norm,1Fam,2Story,6.0,5.0,2005.0,,,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,,Gd,TA,No,Unf,,Unf,0.0,728.0,728.0,,Ex,,SBrkr,728.0,,0.0,,0.0,,2.0,1.0,3.0,,Gd,,Typ,1.0,,Attchd,2005.0,,,390.0,,TA,Y,0.0,24.0,,0.0,,,0.0,,2006.0,New,Partial,163990.0
,,,,17043.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,,1Story,,,1979.0,1998.0,Gable,CompShg,HdBoard,HdBoard,None,,TA,Gd,CBlock,Gd,Fa,No,,0.0,Unf,0.0,,1362.0,GasA,TA,Y,SBrkr,1586.0,,0.0,1586.0,0.0,,2.0,,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1979.0,Unf,,435.0,TA,,Y,192.0,,0.0,0.0,,0.0,0.0,1.0,2009.0,,Normal,181000.0
129.0,,RL,69.0,,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,,1Fam,2Story,6.0,5.0,1966.0,1966.0,Gable,CompShg,,VinylSd,BrkFace,,,TA,CBlock,TA,TA,,BLQ,512.0,Unf,,,660.0,GasA,,Y,SBrkr,660.0,688.0,0.0,,0.0,,,1.0,3.0,,TA,6.0,Typ,1.0,Fa,Attchd,1966.0,RFn,2.0,453.0,TA,TA,Y,188.0,108.0,0.0,,,0.0,0.0,,2006.0,WD,Normal,
131.0,60.0,RL,88.0,,Pave,Reg,Lvl,AllPub,Corner,,,Norm,Norm,1Fam,,7.0,6.0,,,,CompShg,MetalSd,,BrkFace,309.0,TA,,CBlock,TA,TA,No,Rec,445.0,,0.0,479.0,,GasA,Ex,,SBrkr,,941.0,0.0,,0.0,0.0,2.0,1.0,4.0,,,8.0,,2.0,Gd,Attchd,1966.0,Fin,2.0,487.0,TA,TA,Y,105.0,66.0,0.0,,0.0,0.0,0.0,5.0,2006.0,WD,Normal,226000.0
