age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
19.0, Private,, HS-grad,9.0,, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,
54.0, ?,180211.0,,10.0,,,, Asian-Pac-Islander, Male,,0.0,60.0,,
39.0,,367260.0, HS-grad,9.0,,, Not-in-family, White, Male,0.0,0.0,,, <=50K
, Private,, HS-grad,9.0, Married-civ-spouse,,, White,,0.0,,40.0, United-States,
, Local-gov,190709.0,,12.0, Never-married, Protective-serv, Not-in-family,,,0.0,0.0,, United-States, <=50K
,,,,10.0, Never-married,, Own-child, Black, Male,0.0,0.0,, United-States, <=50K
45.0, Private,, Bachelors,13.0,, Exec-managerial, Own-child, White,,0.0,1408.0,40.0, United-States, <=50K
, Federal-gov,59951.0,,10.0, Married-civ-spouse,, Own-child, White,,0.0,0.0,, United-States, <=50K
,,311512.0, Some-college,,, Other-service,, Black, Male,0.0,0.0,, United-States, <=50K
, Private,, 11th,7.0, Never-married,, Unmarried, White,,,0.0,40.0,,
21.0, Private,,,10.0, Never-married, Machine-op-inspct,, White,,0.0,0.0,,,
19.0, Private,544091.0,,9.0,, Adm-clerical, Wife, White, Female,0.0,0.0,25.0, United-States, <=50K
31.0, Private,, Some-college,,, Sales, Husband, White,,0.0,0.0,,,
48.0,,, Assoc-acdm,,, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
, Private,507875.0,,5.0,, Machine-op-inspct, Husband, White,,0.0,0.0,43.0, United-States, <=50K
, Self-emp-not-inc,88506.0,,13.0,, Prof-specialty,, White, Male,,0.0,40.0, United-States,
, Private,172987.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White,,0.0,0.0,, United-States, <=50K
49.0, Private,, HS-grad,, Separated,, Unmarried, White, Female,0.0,0.0,40.0,, <=50K
,,289980.0,,9.0, Never-married, Handlers-cleaners,,, Male,0.0,0.0,35.0,, <=50K
57.0,,337895.0,,13.0,, Prof-specialty, Husband,, Male,0.0,0.0,40.0,,
, Private,144361.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct,, White,,0.0,,,,
44.0, Private,128354.0,,, Divorced, Exec-managerial,,,,0.0,0.0,40.0,, <=50K
,,, Assoc-voc,11.0,, Craft-repair, Husband, White, Male,,0.0,40.0, United-States,
29.0,,271466.0, Assoc-voc,11.0, Never-married, Prof-specialty,, White, Male,0.0,0.0,43.0,, <=50K
25.0, Private,, Some-college,, Married-civ-spouse, Exec-managerial, Wife, Other,,0.0,0.0,40.0, United-States, <=50K
, Private,226956.0, HS-grad,9.0, Never-married, Other-service,,,,,0.0,, ?,
,,, Prof-school,15.0,, Prof-specialty,,, Female,0.0,1902.0,60.0, Honduras,
50.0, Federal-gov,251585.0,,,,, Not-in-family, White, Male,,0.0,55.0, United-States,
47.0, Self-emp-inc,109832.0,,9.0,, Exec-managerial, Not-in-family, White, Male,0.0,0.0,, United-States,
43.0, Private,237993.0,,10.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States,
,,,,3.0,, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0,,
35.0, Private,,,11.0, Married-civ-spouse, Other-service, Husband,, Male,0.0,0.0,,,
41.0, Private,,,9.0,,,, White,,0.0,0.0,48.0, United-States,
30.0, Private,, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,,, <=50K
30.0,,59496.0,,, Married-civ-spouse, Sales,, White,,2407.0,0.0,40.0, United-States,
32.0, ?,293936.0, 7th-8th,4.0, Married-spouse-absent,, Not-in-family,,,,0.0,40.0,,
48.0, Private,, HS-grad,9.0, Married-civ-spouse, Transport-moving,, White, Male,0.0,0.0,,, <=50K
42.0, Private,116632.0, Doctorate,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,,,
, Private,105598.0,,10.0, Divorced, Tech-support,, White,,0.0,,, United-States,
, Private,155537.0,,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,,,
28.0, Private,183175.0, Some-college,,, Adm-clerical, Not-in-family, White,,0.0,0.0,,, <=50K
, Private,, HS-grad,, Married-civ-spouse, Adm-clerical, Wife, White,,0.0,0.0,, United-States, >50K
49.0,,191681.0,,,, Exec-managerial, Husband, White,,0.0,0.0,,, >50K
, ?,200681.0,,, Never-married, ?, Own-child, White, Male,0.0,0.0,,,
19.0, Private,, Some-college,, Never-married,, Own-child,, Male,0.0,0.0,, United-States, <=50K
31.0,,309974.0,,13.0, Separated,, Own-child, Black, Female,0.0,0.0,40.0, United-States,
, Self-emp-not-inc,162298.0, Bachelors,13.0,, Sales, Husband,,,0.0,0.0,,,
,,,,10.0, Never-married, Machine-op-inspct,,,,0.0,0.0,40.0, United-States, <=50K
79.0, Private,,,10.0, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0.0,0.0,20.0, United-States, <=50K
27.0,,213921.0, HS-grad,9.0, Never-married,, Own-child,,,0.0,0.0,40.0,, <=50K
,,32214.0, Assoc-acdm,, Married-civ-spouse,, Husband, White,,0.0,0.0,,, <=50K
,,212759.0,,6.0,, ?,, White,,0.0,0.0,2.0,, <=50K
18.0, Private,309634.0,,7.0, Never-married,,,,,0.0,0.0,, United-States, <=50K
31.0, Local-gov,125927.0, 7th-8th,4.0,,, Husband, White,,0.0,,,,
18.0,,446839.0, HS-grad,9.0, Never-married, Sales, Not-in-family,,,0.0,0.0,30.0, United-States, <=50K
52.0, Private,276515.0,,13.0,, Other-service, Husband, White, Male,0.0,0.0,40.0, Cuba, <=50K
46.0,,, HS-grad,,, Other-service, Wife, White,,0.0,0.0,40.0, United-States, <=50K
59.0,,, HS-grad,9.0,, Sales,, White,,0.0,0.0,, United-States, <=50K
44.0, Private,, HS-grad,9.0,, Craft-repair,, White, Female,,0.0,40.0, United-States,
, Private,346253.0, HS-grad,9.0, Divorced, Sales, Own-child,, Female,0.0,0.0,, United-States,
49.0,,268234.0, HS-grad,,,,, White, Male,,0.0,40.0, United-States, >50K
33.0, Private,202051.0, Masters,14.0,, Prof-specialty,,, Male,0.0,0.0,, United-States,
,,54334.0, 9th,, Never-married, Sales, Not-in-family,, Male,0.0,0.0,,, <=50K
,,, Doctorate,,, Prof-specialty,, White, Female,0.0,0.0,50.0,, >50K
57.0, Private,249977.0,,11.0,,, Husband, White, Male,0.0,0.0,,, <=50K
, Private,,,10.0,, Craft-repair, Unmarried, White, Female,0.0,0.0,,, <=50K
28.0, Private,, Some-college,10.0,,,, Black, Female,0.0,0.0,25.0, United-States, <=50K
30.0, Private,,,, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander,,0.0,1573.0,35.0, ?, <=50K
34.0, Local-gov,226296.0,,13.0, Married-civ-spouse, Protective-serv,, White,,0.0,0.0,40.0, United-States,
, Local-gov,115585.0,,10.0,,,, White,,0.0,0.0,50.0, United-States, <=50K
48.0,,191277.0, Doctorate,, Married-civ-spouse,, Husband, White,,0.0,,,, >50K
, Private,202683.0, Some-college,, Married-civ-spouse, Sales, Husband, White,,,0.0,, United-States,
48.0, Private,171095.0, Assoc-acdm,, Divorced,, Unmarried, White, Female,0.0,0.0,40.0, England, <=50K
32.0, Federal-gov,249409.0, HS-grad,9.0, Never-married, Other-service, Own-child,, Male,0.0,0.0,, United-States, <=50K
, Private,124191.0,,, Married-civ-spouse, Exec-managerial,,,,0.0,,40.0, United-States, >50K
44.0,,, Bachelors,13.0,, Exec-managerial,,, Male,15024.0,0.0,, United-States,
,,149116.0, Masters,,, Prof-specialty,,, Female,0.0,0.0,50.0,, <=50K
, Private,188300.0, Some-college,10.0,, Tech-support,, White,,0.0,0.0,, United-States, <=50K
29.0, Private,103432.0, HS-grad,,, Craft-repair,, White,,0.0,0.0,, United-States,
, Self-emp-inc,317660.0,,, Married-civ-spouse, Craft-repair, Husband,, Male,,0.0,, United-States,
17.0, ?,304873.0, 10th,6.0,, ?, Own-child, White,,34095.0,0.0,, United-States, <=50K
, Private,, 11th,7.0, Never-married,, Own-child, White, Male,0.0,0.0,40.0,,
31.0, Local-gov,, HS-grad,9.0, Never-married, Adm-clerical,, White, Female,0.0,0.0,,, <=50K
42.0, Private,124692.0, HS-grad,,, Handlers-cleaners,, White,,0.0,0.0,40.0,, <=50K
24.0,,,,13.0,, Sales, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
, Private,,,15.0, Married-civ-spouse, Prof-specialty, Husband,,,0.0,,40.0, United-States,
56.0,,, HS-grad,9.0, Married-civ-spouse, Other-service,, White,,0.0,1887.0,, Canada, >50K
, Private,, Some-college,,, Sales,, White, Female,4064.0,,25.0, United-States,
36.0,,102864.0,,9.0, Never-married, Machine-op-inspct, Own-child, White,,0.0,,40.0, United-States,
53.0, Private,,,,, Handlers-cleaners, Husband,,,0.0,0.0,50.0, United-States, <=50K
,,, Some-college,, Married-civ-spouse, Sales, Husband,, Male,0.0,0.0,, United-States, <=50K
49.0,,, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband,, Male,,0.0,, United-States, >50K
55.0,,247552.0, Some-college,10.0,, Sales, Husband,, Male,0.0,0.0,,, <=50K
22.0, Private,, HS-grad,, Never-married, Craft-repair, Not-in-family,, Male,,0.0,41.0, United-States,
21.0, Private,199915.0, Some-college,, Never-married,, Own-child, White,,0.0,0.0,40.0, United-States, <=50K
40.0, Private,118853.0,,13.0,,, Husband, White, Male,,0.0,, United-States,
30.0,,77143.0,,13.0,, Exec-managerial,,, Male,0.0,0.0,40.0, Germany, <=50K
29.0, State-gov,267989.0,,, Married-civ-spouse,,,, Male,,0.0,50.0, United-States, >50K
19.0, Private,301606.0, Some-college,, Never-married, Other-service,, Black,,,0.0,,,
,,287828.0, Bachelors,, Married-civ-spouse,, Wife, White,,,,40.0, United-States, >50K
, Private,111697.0, Some-college,,, Adm-clerical, Own-child, White,,0.0,,, United-States,
, Private,,,12.0, Married-civ-spouse, Adm-clerical,,, Male,0.0,0.0,40.0,,
35.0, ?,, HS-grad,9.0,, ?, Husband,, Male,0.0,0.0,, United-States, <=50K
, Private,, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White,,0.0,0.0,, United-States, <=50K
28.0, Private,69621.0,,12.0,,,,, Female,0.0,0.0,60.0, United-States, <=50K
, Private,43323.0, HS-grad,,,,, White, Female,0.0,1762.0,40.0,, <=50K
38.0, Self-emp-not-inc,120985.0,,,, Craft-repair, Husband,, Male,4386.0,0.0,,,
37.0, Private,, Bachelors,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, United-States, <=50K
, Private,146195.0, Assoc-acdm,12.0, Divorced, Tech-support, Not-in-family, Black,,0.0,0.0,36.0, United-States, <=50K
,,, Masters,14.0,,, Husband, White,,0.0,0.0,40.0, Iran,
43.0, Self-emp-not-inc,56920.0, HS-grad,, Married-civ-spouse, Craft-repair,, White, Male,0.0,0.0,60.0,, <=50K
, Private,163127.0, Assoc-voc,11.0,,, Wife, White, Female,,,35.0, United-States,
, Private,,,10.0, Never-married, Sales, Own-child, White,,0.0,0.0,, United-States,
49.0,,, Some-college,10.0,,,, Asian-Pac-Islander, Male,,0.0,, United-States, >50K
61.0, Self-emp-inc,, HS-grad,9.0, Married-civ-spouse,, Husband,, Male,0.0,0.0,, United-States, <=50K
,,232782.0, Some-college,10.0, Never-married, Sales,,,,0.0,0.0,40.0,, <=50K
19.0, Private,,,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,30.0,, <=50K
45.0, Private,196584.0,,,,, Not-in-family, White, Female,,,40.0,, >50K
70.0, Private,, Some-college,, Never-married, Tech-support,, White, Male,0.0,0.0,40.0, United-States, <=50K
,,, HS-grad,9.0, Never-married, Transport-moving, Unmarried, Black, Female,0.0,0.0,30.0, United-States, <=50K
22.0, Private,175374.0, Some-college,10.0,,, Husband,,,0.0,0.0,,, <=50K
36.0, Private,108293.0, HS-grad,9.0,,, Unmarried, White,,0.0,0.0,24.0,, <=50K
, Private,181232.0,,7.0,,,, White,,0.0,0.0,40.0, United-States, <=50K
43.0,,174662.0, Some-college,10.0, Divorced, ?,,, Female,0.0,0.0,,, <=50K
47.0, Local-gov,,,,, Adm-clerical, Unmarried,, Female,0.0,0.0,, Mexico,
34.0, Private,198183.0,,9.0,,, Not-in-family, White,,,0.0,40.0,,
33.0, Private,,,,, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,,,40.0, Philippines,
21.0,,296158.0,,, Never-married,, Own-child, White, Male,0.0,0.0,,, <=50K
,,252903.0, HS-grad,,, ?, Not-in-family, White,,0.0,,45.0,, >50K
48.0, Private,,,,, Craft-repair, Husband,, Male,0.0,0.0,46.0,, <=50K
23.0, Private,, Bachelors,, Never-married, Handlers-cleaners,, White,,0.0,,40.0, United-States,
, Self-emp-not-inc,,,10.0, Separated, Sales, Unmarried,, Male,0.0,1816.0,2.0,, <=50K
, Private,191535.0, HS-grad,9.0, Divorced, Craft-repair,,,,0.0,0.0,60.0, United-States,
42.0, Private,228456.0,,13.0, Separated, Other-service, Other-relative, Black, Male,,0.0,,,
,,, 1st-4th,2.0,, ?, Not-in-family, White, Female,0.0,0.0,20.0, United-States,
,,, HS-grad,, Never-married,, Unmarried, White, Female,,0.0,40.0, United-States,
44.0, Self-emp-inc,78374.0, Masters,14.0,, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,, HS-grad,9.0,,, Not-in-family,, Female,,0.0,40.0, England,
45.0,,, Masters,14.0, Married-civ-spouse, Sales, Husband,, Male,,0.0,,, >50K
, Private,, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,,40.0,,
, Federal-gov,, Assoc-acdm,12.0, Never-married,, Not-in-family, White, Male,,0.0,,,
46.0, State-gov,102628.0, Masters,14.0,,,, White, Male,0.0,0.0,, United-States,
18.0, Private,25828.0,,, Never-married,, Own-child, White,,0.0,0.0,16.0,, <=50K
66.0,,,,,, Prof-specialty,, White,,0.0,0.0,20.0, United-States, <=50K
27.0,,, HS-grad,9.0,,, Not-in-family, White, Male,,1980.0,40.0,,
28.0, State-gov,175325.0,,9.0, Married-civ-spouse,,,, Male,0.0,0.0,,, <=50K
51.0,,96062.0, Some-college,, Married-civ-spouse, Sales,, White,,0.0,1977.0,, United-States,
, Private,428030.0,,13.0,, Craft-repair, Not-in-family, White, Male,,0.0,, United-States,
,,149624.0,,, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,, United-States,
27.0, Private,253814.0, HS-grad,9.0, Married-spouse-absent, Sales, Unmarried, White, Female,0.0,0.0,25.0, United-States, <=50K
,,312956.0, HS-grad,, Never-married,, Own-child, Black, Male,0.0,0.0,40.0,, <=50K
,,483777.0,,9.0, Never-married,, Not-in-family, Black, Male,,0.0,40.0, United-States,
18.0,,, HS-grad,9.0,, Other-service, Own-child, White, Male,0.0,0.0,12.0,, <=50K
, Private,37274.0, Bachelors,13.0,,, Husband,, Male,0.0,0.0,,, <=50K
,,,,, Married-civ-spouse, Exec-managerial, Husband,, Male,0.0,0.0,38.0, United-States,
, Private,114580.0, Some-college,10.0, Divorced, Adm-clerical,,,,0.0,0.0,40.0, United-States, <=50K
30.0, Private,,,10.0,, Craft-repair, Not-in-family, Black, Male,,0.0,45.0,,
,,, 7th-8th,4.0,, Machine-op-inspct, Husband, White,,0.0,,40.0, Mexico, >50K
37.0, Federal-gov,29054.0, Some-college,, Married-civ-spouse,, Husband,,,,0.0,42.0, United-States, >50K
34.0, Private,304030.0,,9.0,,,, Black,,0.0,0.0,40.0,, <=50K
, Self-emp-not-inc,143129.0,,13.0,,,,, Female,0.0,0.0,40.0, United-States, <=50K
53.0,,135105.0, Bachelors,, Divorced, ?, Not-in-family,,,0.0,0.0,50.0, United-States,
,,99928.0,,14.0, Married-civ-spouse, Prof-specialty, Wife,, Female,0.0,0.0,,, <=50K
, State-gov,109567.0, Doctorate,,,,, White, Male,0.0,0.0,1.0, United-States, >50K
, Private,155222.0, Some-college,, Divorced,,,,,0.0,0.0,28.0,, <=50K
24.0, Private,, Some-college,10.0,, Machine-op-inspct, Husband,,,0.0,0.0,,,
41.0, Local-gov,523910.0, Bachelors,, Married-civ-spouse,, Husband,,,,0.0,40.0, United-States,
47.0, Private,120939.0, Some-college,10.0,, Tech-support, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
41.0,,130760.0, Bachelors,,,, Husband,, Male,0.0,0.0,, United-States, <=50K
23.0, Private,197387.0,,3.0,, Transport-moving,, White,,0.0,,40.0, Mexico,
36.0, Private,, Some-college,, Divorced, Craft-repair, Not-in-family,,,0.0,0.0,40.0, United-States, <=50K
40.0, Federal-gov,56795.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family,,,14084.0,0.0,55.0,, >50K
35.0, Private,,,14.0, Married-civ-spouse, Prof-specialty, Other-relative,, Male,,0.0,40.0,,
24.0, Self-emp-not-inc,,,,, Sales, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,397317.0,,,, Prof-specialty, Not-in-family,, Female,0.0,1876.0,40.0, United-States, <=50K
,,170653.0,,9.0,, ?,, White,,0.0,0.0,40.0, Italy, <=50K
, Private,259323.0,,, Married-civ-spouse,,,, Male,0.0,0.0,50.0, United-States,
42.0, Local-gov,254817.0, Some-college,10.0,,, Not-in-family,,,0.0,,40.0,,
,,48211.0, HS-grad,9.0, Divorced,, Unmarried,, Female,0.0,0.0,35.0,, <=50K
18.0, Private,,,7.0, Never-married,, Own-child,, Female,0.0,0.0,, United-States, <=50K
,,128757.0, Bachelors,,, Other-service, Husband, Black, Male,,0.0,36.0, United-States, >50K
35.0, Private,36270.0, HS-grad,, Divorced, Craft-repair,, White, Male,0.0,0.0,, United-States, <=50K
58.0, Self-emp-inc,210563.0,,, Married-civ-spouse, Sales, Wife, White, Female,,0.0,35.0, United-States,
,,65368.0,,, Never-married,, Own-child, White, Female,0.0,0.0,12.0,, <=50K
44.0,,160943.0, HS-grad,, Married-civ-spouse, Transport-moving, Husband, Black,,0.0,0.0,40.0, United-States, <=50K
37.0,,208358.0, HS-grad,9.0,, Craft-repair, Husband, White, Male,0.0,0.0,,, >50K
35.0,,153790.0, Some-college,, Never-married, Sales,, Amer-Indian-Eskimo,,0.0,0.0,40.0,, <=50K
60.0, Private,85815.0, HS-grad,9.0, Married-civ-spouse,, Husband,,,0.0,0.0,40.0, United-States,
54.0, Self-emp-inc,125417.0, 7th-8th,, Married-civ-spouse,, Husband, White,,,0.0,40.0,,
, Private,635913.0, Bachelors,13.0,,, Not-in-family,,,0.0,,60.0, United-States,
, Private,, Assoc-acdm,12.0,,, Not-in-family, White, Female,0.0,0.0,, United-States, <=50K
, Private,182609.0,,13.0, Married-civ-spouse, Sales,, White, Male,0.0,0.0,50.0,, <=50K
45.0,,109434.0,,13.0, Married-civ-spouse, Prof-specialty, Husband, White,,,0.0,,,
, Private,255004.0, 10th,, Never-married, Craft-repair, Not-in-family,,,0.0,0.0,, United-States, <=50K
31.0, Private,, Some-college,10.0,, Handlers-cleaners,,, Male,0.0,0.0,40.0,,
,,187656.0,,, Divorced, ?, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
, Private,51744.0, HS-grad,9.0, Never-married,,, Black,,,,40.0, United-States,
54.0, Private,176681.0,,9.0,, Adm-clerical, Husband,, Male,0.0,0.0,,,
53.0,,, Preschool,,, Machine-op-inspct,, White, Female,0.0,0.0,, United-States,
18.0,,, HS-grad,,, Sales, Own-child,,,0.0,0.0,40.0,, <=50K
, ?,,,6.0,,,, Amer-Indian-Eskimo, Female,0.0,0.0,10.0, United-States, <=50K
66.0,,167687.0,,,, Farming-fishing, Husband,, Male,,0.0,50.0, United-States,
, Private,, Assoc-voc,11.0,,, Not-in-family,,,0.0,0.0,20.0, Columbia, <=50K
65.0,,176796.0, HS-grad,,,,, White, Female,0.0,0.0,40.0,, <=50K
, Private,,,, Separated,, Not-in-family,, Male,3674.0,0.0,, United-States, <=50K
41.0, Private,130408.0, HS-grad,,, Sales,,, Female,0.0,0.0,38.0, United-States, <=50K
25.0, Private,159732.0,,10.0, Never-married, Adm-clerical, Not-in-family,,,0.0,0.0,42.0, United-States,
, Private,110978.0,,, Divorced, Craft-repair, Other-relative, Other,,0.0,0.0,40.0,, <=50K
,,76714.0, Prof-school,15.0,, Prof-specialty, Not-in-family, White,,,,55.0,, >50K
, State-gov,,,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, United-States,
40.0, State-gov,, Some-college,10.0,,, Not-in-family, White, Female,0.0,0.0,38.0,, <=50K
41.0, Private,180138.0,,13.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, Iran, >50K
38.0,,115076.0, Masters,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, United-States, >50K
, Private,, HS-grad,9.0, Never-married,, Own-child,,,0.0,0.0,40.0, United-States, <=50K
40.0, Private,347890.0,,, Married-civ-spouse,, Husband, White, Male,,0.0,40.0,, >50K
, Self-emp-not-inc,196001.0, HS-grad,9.0,, Other-service, Wife, White, Female,0.0,0.0,,, <=50K
24.0,,273905.0,,, Married-civ-spouse, Protective-serv,,, Male,0.0,0.0,, United-States, <=50K
20.0, ?,119156.0,,10.0, Never-married, ?,,, Male,0.0,0.0,20.0, United-States, <=50K
38.0, Private,179488.0,,10.0, Divorced, Craft-repair, Not-in-family, White,,,,40.0,,
56.0, Private,203580.0,,, Married-civ-spouse,, Husband, White,,0.0,0.0,,,
, Private,,,9.0,, Adm-clerical, Husband,, Male,,0.0,45.0,, >50K
32.0, Private,183916.0,,9.0, Never-married, Other-service, Not-in-family, White,,0.0,0.0,, United-States, <=50K
,,207578.0, Assoc-acdm,,, Tech-support,, White, Male,0.0,0.0,60.0, United-States,
45.0, Private,153141.0,,,,,,, Male,0.0,0.0,40.0, ?, <=50K
, Private,112763.0, Prof-school,,, Prof-specialty, Wife, White, Female,0.0,,40.0,, >50K
42.0,,390781.0, Bachelors,,,, Wife,, Female,,0.0,40.0, United-States,
59.0, Local-gov,, 10th,, Widowed,,, Black,,0.0,0.0,30.0,,
19.0, Local-gov,,,10.0, Never-married, Adm-clerical,,, Male,0.0,0.0,,,
58.0, Private,259014.0, Some-college,10.0, Never-married,,,, Male,,0.0,20.0, United-States,
42.0,,, HS-grad,, Married-civ-spouse,,,, Male,,0.0,40.0, Cambodia, >50K
,,,,9.0, Never-married, Other-service, Own-child, White, Female,0.0,,40.0,,
32.0, Private,172579.0, HS-grad,9.0, Separated, Other-service, Not-in-family,, Female,0.0,0.0,30.0, United-States, <=50K
,,, Assoc-voc,, Widowed, Exec-managerial,,, Female,0.0,0.0,45.0,, <=50K
50.0, Private,204518.0,,, Divorced,, Not-in-family,, Male,0.0,0.0,40.0,, <=50K
36.0, Private,, Bachelors,, Divorced,,, White, Female,0.0,0.0,, United-States,
, Private,98092.0, HS-grad,9.0,, Sales,, White, Male,0.0,0.0,,, <=50K
17.0,,245918.0, 11th,, Never-married, Other-service, Own-child, White, Male,0.0,0.0,12.0,,
, Private,, Some-college,10.0, Married-civ-spouse,, Husband, White,,,,40.0, United-States,
, Private,378322.0,,7.0,,, Husband,, Male,0.0,0.0,, United-States, <=50K
37.0,,257295.0, Some-college,10.0, Married-civ-spouse,, Husband, Asian-Pac-Islander,,0.0,0.0,75.0,, >50K
, ?,218956.0, Some-college,, Never-married, ?,, White,,0.0,0.0,24.0, Canada, <=50K
, Private,, HS-grad,,,, Husband,, Male,0.0,0.0,, United-States, >50K
33.0,,,,13.0,, Prof-specialty, Not-in-family, White,,0.0,0.0,, United-States,
33.0, Private,222205.0, HS-grad,9.0,, Craft-repair,,, Female,0.0,,,,
,,69867.0,,9.0, Married-civ-spouse, Exec-managerial,,, Male,,0.0,40.0, United-States, >50K
17.0, Private,191260.0, 9th,, Never-married, Other-service,, White,,,0.0,,,
,,, Masters,14.0,,, Husband, White,,2407.0,0.0,98.0, United-States,
27.0, Local-gov,,,,, Prof-specialty,, White, Male,0.0,0.0,35.0,,
, Private,, HS-grad,9.0,, Prof-specialty,, White, Female,,,40.0, United-States,
43.0,,, HS-grad,, Married-civ-spouse, Handlers-cleaners,, Black, Male,0.0,0.0,40.0,, <=50K
44.0, Private,170924.0, Some-college,, Married-civ-spouse,,,, Male,,0.0,40.0, United-States,
,,190174.0, Some-college,10.0, Never-married,, Not-in-family, White, Female,0.0,0.0,40.0,,
25.0,,193787.0, Some-college,,, Tech-support, Own-child,,,0.0,0.0,40.0,, <=50K
, Private,279472.0, Some-college,10.0, Married-civ-spouse,, Wife, White, Female,,0.0,48.0, United-States,
22.0, Private,34918.0, Bachelors,13.0,, Prof-specialty,,, Female,0.0,0.0,15.0,, <=50K
,,, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,, United-States,
34.0,,, Assoc-acdm,12.0, Divorced, Sales, Unmarried, Black,,0.0,0.0,,, <=50K
60.0,,173960.0, Bachelors,13.0,, Prof-specialty, Not-in-family,,,0.0,,, United-States,
21.0, Private,205759.0, HS-grad,,,, Own-child,, Male,0.0,0.0,40.0,,
