age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
57.0,3.0,337895.0,0.0,13.0,,3.0,,,0.0,,0.0,40.0,0.0,1.0
,,,1.0,,,,1.0,,,0.0,0.0,,0.0,
,2.0,128354.0,3.0,14.0,2.0,1.0,,0.0,1.0,0.0,0.0,40.0,,
41.0,,,,,1.0,6.0,1.0,,0.0,0.0,,40.0,,0.0
,2.0,271466.0,,11.0,,,0.0,,0.0,,0.0,43.0,,0.0
,,,,10.0,,,,4.0,,,0.0,,0.0,
,2.0,,,9.0,,4.0,3.0,0.0,,0.0,,30.0,4.0,
47.0,,51835.0,,,,3.0,2.0,0.0,1.0,0.0,,,,
,,251585.0,,13.0,,1.0,0.0,,0.0,0.0,,55.0,0.0,
47.0,6.0,,,,2.0,,,0.0,,0.0,,60.0,0.0,0.0
,,237993.0,5.0,,,,1.0,,,,,,0.0,
,,,11.0,3.0,1.0,,,0.0,,0.0,0.0,40.0,5.0,
,,56352.0,,11.0,,,1.0,0.0,0.0,0.0,0.0,40.0,7.0,0.0
41.0,2.0,,,,,0.0,1.0,0.0,,,,48.0,0.0,
30.0,2.0,,,,,,1.0,,,5013.0,0.0,,0.0,
30.0,2.0,59496.0,0.0,,1.0,5.0,1.0,0.0,0.0,2407.0,,40.0,,0.0
32.0,5.0,293936.0,8.0,4.0,3.0,,0.0,0.0,,,,40.0,4.0,0.0
48.0,,149640.0,,9.0,1.0,7.0,,0.0,0.0,0.0,,,0.0,
,,,9.0,,,,,0.0,,0.0,0.0,45.0,0.0,1.0
,2.0,105598.0,5.0,,2.0,10.0,,,,,0.0,,0.0,
36.0,2.0,,1.0,,,6.0,1.0,0.0,,,,40.0,,0.0
28.0,2.0,,,10.0,,0.0,,0.0,,,,40.0,,0.0
53.0,,,,,1.0,,2.0,0.0,1.0,,,,,1.0
,,,,10.0,1.0,,,0.0,0.0,0.0,,,,
,,,,,,,3.0,0.0,0.0,0.0,0.0,,0.0,
,,,5.0,10.0,,3.0,,,,,0.0,,0.0,
31.0,2.0,309974.0,0.0,13.0,4.0,,,,1.0,0.0,,40.0,0.0,
,1.0,,,,1.0,5.0,1.0,,0.0,0.0,0.0,,,
23.0,,211678.0,5.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
,,124744.0,5.0,10.0,,3.0,,0.0,,,,,,0.0
27.0,,,1.0,,,4.0,,,,,,,,0.0
,,,6.0,12.0,,0.0,,0.0,,0.0,0.0,,,
,,,,,1.0,11.0,1.0,0.0,,,0.0,2.0,0.0,0.0
18.0,,309634.0,,,,,3.0,,,,,,0.0,0.0
31.0,,125927.0,,4.0,1.0,8.0,1.0,0.0,,,0.0,40.0,0.0,0.0
18.0,,446839.0,,,,,0.0,0.0,,,0.0,,0.0,0.0
,,276515.0,,,,4.0,,,0.0,0.0,0.0,,1.0,
,,,,9.0,1.0,4.0,2.0,,1.0,,0.0,,,0.0
59.0,2.0,159937.0,1.0,9.0,,,,,0.0,,,,,0.0
,2.0,343591.0,1.0,9.0,2.0,,,0.0,1.0,14344.0,0.0,40.0,0.0,1.0
,,,1.0,9.0,,5.0,,0.0,,0.0,0.0,,,
,,268234.0,1.0,9.0,1.0,,1.0,0.0,0.0,0.0,0.0,,0.0,
33.0,,202051.0,3.0,,,3.0,,,0.0,,0.0,,,0.0
30.0,,54334.0,,,,5.0,0.0,0.0,,,0.0,,,0.0
,,,9.0,,0.0,,0.0,,,0.0,,50.0,0.0,
57.0,2.0,249977.0,7.0,11.0,,,,0.0,,0.0,,40.0,,0.0
,,286730.0,5.0,10.0,,,,0.0,,0.0,,40.0,,
28.0,,212563.0,5.0,,2.0,,,1.0,,0.0,0.0,,0.0,
,2.0,117747.0,1.0,9.0,,,2.0,,,,,35.0,4.0,
34.0,4.0,226296.0,0.0,,,,1.0,0.0,,,,,,
,4.0,115585.0,5.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,,0.0
,1.0,191277.0,9.0,16.0,1.0,,,,0.0,0.0,,,0.0,
37.0,,,5.0,,,,1.0,0.0,0.0,,,,0.0,1.0
48.0,2.0,,6.0,12.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,,9.0,
,3.0,249409.0,,9.0,,4.0,,1.0,,,0.0,,0.0,0.0
76.0,,124191.0,,14.0,,,,,,,,40.0,,1.0
44.0,,,0.0,13.0,1.0,,1.0,,0.0,15024.0,,,,1.0
47.0,1.0,,,14.0,,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,
20.0,2.0,188300.0,5.0,,0.0,,,0.0,,,,40.0,0.0,
,,103432.0,1.0,,,6.0,0.0,,,0.0,,40.0,,0.0
32.0,6.0,,1.0,,1.0,,,0.0,,7688.0,0.0,40.0,,1.0
17.0,,,,,,11.0,3.0,0.0,1.0,34095.0,,32.0,,0.0
,,,,7.0,0.0,2.0,,,,0.0,0.0,40.0,,
31.0,,189265.0,,9.0,,,0.0,,,0.0,0.0,40.0,0.0,0.0
42.0,,,1.0,,,,1.0,0.0,,,0.0,,0.0,0.0
,,,0.0,,,5.0,5.0,0.0,0.0,,,40.0,0.0,0.0
38.0,2.0,,10.0,,1.0,3.0,,,,,,,0.0,1.0
,,,,9.0,1.0,,,,0.0,,1887.0,,,1.0
,,377869.0,,10.0,,,2.0,0.0,1.0,4064.0,0.0,,0.0,0.0
,2.0,,,9.0,,,,0.0,,0.0,0.0,40.0,0.0,0.0
53.0,2.0,,,,,2.0,,0.0,,0.0,0.0,,,0.0
56.0,,,,,1.0,5.0,,,,0.0,0.0,,0.0,0.0
49.0,,197371.0,,,1.0,,,1.0,,0.0,,,,1.0
,,247552.0,,10.0,1.0,5.0,,,,0.0,0.0,56.0,0.0,0.0
22.0,,,1.0,,0.0,,0.0,0.0,0.0,,0.0,,,
,2.0,199915.0,,,,4.0,3.0,,,0.0,,,0.0,0.0
40.0,2.0,118853.0,0.0,,1.0,,,0.0,,,0.0,,0.0,0.0
,2.0,,,,,1.0,3.0,,0.0,0.0,0.0,40.0,11.0,
,,,0.0,13.0,,,,0.0,0.0,,,,0.0,1.0
19.0,2.0,301606.0,5.0,10.0,0.0,4.0,,,,0.0,0.0,,0.0,
,2.0,,0.0,13.0,,1.0,2.0,,,0.0,,,,1.0
,2.0,,5.0,,,,,,1.0,,,28.0,0.0,
,2.0,114937.0,,,,,1.0,,,0.0,,,0.0,
,5.0,129305.0,1.0,,1.0,11.0,1.0,0.0,,0.0,,40.0,,
39.0,2.0,,5.0,,2.0,6.0,,,,,,40.0,,
,2.0,69621.0,6.0,,0.0,,,0.0,,0.0,0.0,60.0,0.0,0.0
,2.0,43323.0,,,0.0,4.0,0.0,,,0.0,1762.0,,0.0,
,1.0,120985.0,,,1.0,,,0.0,,4386.0,0.0,,,0.0
,,254202.0,,,1.0,5.0,1.0,,,,,,0.0,0.0
46.0,,,,,,,,1.0,,0.0,,,,
38.0,,125933.0,,14.0,1.0,3.0,,0.0,0.0,0.0,0.0,,,1.0
43.0,,,,9.0,,6.0,1.0,0.0,,,,,0.0,0.0
27.0,,163127.0,7.0,,1.0,,2.0,,,,0.0,35.0,0.0,0.0
,,,5.0,10.0,0.0,,,,,,0.0,,,
49.0,2.0,81973.0,5.0,10.0,1.0,,,,,,,,,
,6.0,,1.0,9.0,1.0,6.0,1.0,0.0,0.0,,0.0,,0.0,
27.0,,232782.0,5.0,10.0,,,,,,0.0,,,,
19.0,2.0,316868.0,,,,,3.0,0.0,,,0.0,30.0,5.0,
,,196584.0,7.0,11.0,0.0,3.0,,0.0,1.0,0.0,,40.0,,
70.0,,,5.0,10.0,,10.0,5.0,,0.0,,,40.0,,0.0
31.0,,185814.0,,,0.0,7.0,,,,,0.0,,,
,,,5.0,10.0,,,1.0,0.0,0.0,,,24.0,0.0,0.0
36.0,,108293.0,,9.0,6.0,4.0,,,,0.0,0.0,24.0,0.0,0.0
,,,,7.0,,,1.0,0.0,,0.0,,,,
43.0,5.0,,,,,,,,1.0,0.0,,,,0.0
,,186009.0,5.0,10.0,2.0,,,,1.0,0.0,,,5.0,
,,,,9.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0
33.0,2.0,,0.0,,0.0,1.0,5.0,,1.0,0.0,,,13.0,
21.0,2.0,296158.0,1.0,9.0,0.0,,3.0,0.0,,0.0,0.0,35.0,0.0,
52.0,5.0,252903.0,,9.0,2.0,,,0.0,0.0,,,45.0,0.0,1.0
48.0,2.0,,1.0,,,6.0,,,,0.0,0.0,,,0.0
,,,0.0,13.0,0.0,,0.0,,,,,,,
71.0,,494223.0,5.0,10.0,4.0,,,,0.0,,,2.0,0.0,0.0
,2.0,191535.0,1.0,,,,0.0,0.0,,0.0,,,0.0,0.0
42.0,2.0,,0.0,,4.0,,5.0,1.0,,0.0,,,0.0,
68.0,,,,,2.0,,,,,,0.0,20.0,,
25.0,,252752.0,,9.0,,,4.0,0.0,,0.0,0.0,40.0,0.0,
44.0,6.0,,3.0,,2.0,1.0,,2.0,,0.0,0.0,40.0,0.0,
28.0,2.0,,,,,1.0,,2.0,1.0,0.0,0.0,40.0,9.0,
,,201080.0,,,,5.0,1.0,0.0,0.0,,0.0,,,1.0
,,207157.0,5.0,10.0,2.0,,4.0,,1.0,,,,,0.0
39.0,,,6.0,,,,0.0,,0.0,,0.0,,0.0,
,,102628.0,3.0,14.0,,12.0,4.0,0.0,,0.0,0.0,,,
18.0,,25828.0,2.0,7.0,,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0
66.0,,,,,,,,0.0,1.0,0.0,0.0,20.0,,0.0
,2.0,124953.0,,,0.0,,,,0.0,0.0,1980.0,,,
28.0,,175325.0,1.0,,,12.0,1.0,,,,,,,0.0
51.0,,,,10.0,,,,,0.0,0.0,1977.0,,0.0,
27.0,,,,,,6.0,0.0,,,,0.0,,,0.0
28.0,,,0.0,13.0,1.0,,1.0,0.0,0.0,,0.0,,,
27.0,2.0,,1.0,,3.0,5.0,,0.0,,0.0,0.0,,0.0,
21.0,2.0,,,,0.0,6.0,3.0,1.0,,,0.0,40.0,,
,,,,9.0,0.0,,,,0.0,0.0,,,,
,,,,,0.0,,,0.0,,0.0,0.0,,,
,,37274.0,0.0,,1.0,3.0,1.0,,0.0,,,,,
44.0,4.0,181344.0,5.0,,,1.0,,1.0,0.0,,0.0,,0.0,1.0
,2.0,,,10.0,,0.0,,,1.0,,0.0,40.0,,
,2.0,,5.0,,,,,1.0,,,,45.0,,
,,,8.0,,,,1.0,,0.0,0.0,0.0,,5.0,
,3.0,,5.0,,1.0,,1.0,0.0,0.0,0.0,,,0.0,
,,304030.0,1.0,9.0,1.0,0.0,,1.0,,,,,,
41.0,1.0,,0.0,13.0,,,0.0,0.0,1.0,,,,,0.0
,,,0.0,13.0,2.0,11.0,,,1.0,,,,,
31.0,2.0,99928.0,3.0,14.0,,3.0,2.0,,,0.0,0.0,,0.0,0.0
,,,9.0,,1.0,3.0,1.0,,0.0,,0.0,1.0,,1.0
,,155222.0,,10.0,2.0,,,1.0,,,0.0,,,0.0
,2.0,,,10.0,,9.0,1.0,,,0.0,,40.0,,
,,523910.0,,13.0,1.0,6.0,1.0,1.0,,0.0,0.0,40.0,0.0,0.0
47.0,2.0,,,10.0,1.0,10.0,,,,,0.0,,,
41.0,3.0,,,,,,1.0,,,,,24.0,,0.0
,2.0,197387.0,11.0,,,7.0,,0.0,,,0.0,40.0,,
,2.0,,5.0,10.0,,6.0,0.0,,0.0,0.0,,40.0,0.0,
,3.0,,,,,,0.0,0.0,,14084.0,,,0.0,1.0
,2.0,,,,1.0,3.0,5.0,0.0,0.0,7298.0,,40.0,0.0,
,1.0,,,9.0,0.0,,0.0,0.0,,,,,,0.0
26.0,2.0,,,14.0,,,,,1.0,0.0,,,0.0,
19.0,,,1.0,9.0,,11.0,3.0,,0.0,0.0,0.0,,14.0,
51.0,,,0.0,13.0,1.0,,,0.0,0.0,0.0,,,0.0,1.0
42.0,,,,10.0,,3.0,,,1.0,,1340.0,40.0,,
,,48211.0,,,,0.0,4.0,0.0,1.0,0.0,0.0,,0.0,0.0
18.0,2.0,140164.0,2.0,7.0,0.0,5.0,,0.0,1.0,0.0,,,,
36.0,,,0.0,,1.0,4.0,1.0,,,7298.0,,,0.0,1.0
35.0,,36270.0,,9.0,,,,0.0,,,,,,0.0
58.0,,,1.0,,,,,,1.0,15024.0,0.0,35.0,0.0,
17.0,,,2.0,7.0,0.0,,,0.0,1.0,0.0,0.0,,0.0,
,,160943.0,,,,7.0,1.0,,0.0,,0.0,,,0.0
37.0,2.0,,,,1.0,,,,,,,40.0,,1.0
,,,5.0,10.0,0.0,5.0,0.0,,,,0.0,40.0,,
,2.0,,,9.0,,6.0,,2.0,0.0,0.0,0.0,,0.0,
54.0,6.0,125417.0,8.0,4.0,,9.0,,,0.0,0.0,0.0,40.0,0.0,
,2.0,,,13.0,,,0.0,,,,,,,
,2.0,313321.0,,,,5.0,,,1.0,0.0,0.0,40.0,0.0,0.0
38.0,2.0,182609.0,,13.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,50.0,15.0,
45.0,2.0,,,13.0,,,,,0.0,,,,0.0,0.0
,2.0,255004.0,12.0,6.0,,,,0.0,,,,40.0,,
,,197860.0,5.0,,1.0,2.0,1.0,0.0,,0.0,0.0,40.0,,0.0
,,,13.0,,,11.0,,0.0,,0.0,0.0,,0.0,0.0
,,51744.0,1.0,9.0,,4.0,,1.0,0.0,0.0,,40.0,,0.0
54.0,2.0,176681.0,1.0,9.0,1.0,0.0,,1.0,0.0,0.0,,,0.0,0.0
53.0,4.0,,14.0,,0.0,9.0,0.0,0.0,1.0,0.0,,35.0,,
18.0,,243313.0,,9.0,0.0,5.0,,0.0,1.0,,,,0.0,
,,24215.0,,,,,,3.0,1.0,0.0,,,0.0,0.0
66.0,1.0,167687.0,1.0,9.0,,,1.0,,0.0,,0.0,,,
75.0,2.0,314209.0,,11.0,6.0,,,0.0,1.0,0.0,0.0,20.0,16.0,0.0
65.0,,176796.0,,9.0,,,0.0,,,,0.0,,0.0,0.0
,,,,7.0,4.0,7.0,0.0,,,,0.0,40.0,0.0,
,2.0,,,,,5.0,,,,0.0,0.0,38.0,0.0,
,,159732.0,5.0,,0.0,0.0,,,0.0,0.0,0.0,,,
33.0,2.0,,5.0,,,,5.0,,,0.0,0.0,,0.0,
28.0,2.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,,1.0
,,,1.0,9.0,,,1.0,,,0.0,0.0,40.0,0.0,
40.0,0.0,170525.0,,10.0,0.0,0.0,,,,,,38.0,0.0,
,,180138.0,0.0,13.0,1.0,,,,0.0,0.0,0.0,,12.0,
38.0,,,3.0,,1.0,1.0,,,,,,70.0,,1.0
23.0,2.0,115458.0,1.0,,0.0,7.0,3.0,0.0,,0.0,,40.0,0.0,
,2.0,347890.0,,13.0,,,,,0.0,,,,,
41.0,1.0,196001.0,1.0,9.0,,4.0,2.0,0.0,,,0.0,20.0,,0.0
24.0,,,6.0,12.0,,12.0,1.0,0.0,0.0,,0.0,50.0,0.0,0.0
20.0,,,5.0,,,,3.0,0.0,,0.0,,,0.0,0.0
,,,,,,6.0,,,0.0,,1741.0,,,0.0
,2.0,203580.0,,,,0.0,,,0.0,,0.0,,,0.0
58.0,,,,9.0,1.0,,,0.0,0.0,,,,0.0,
,2.0,183916.0,,9.0,0.0,,0.0,0.0,,0.0,,34.0,,
40.0,,,6.0,12.0,1.0,10.0,1.0,0.0,0.0,0.0,,,,1.0
,2.0,153141.0,1.0,,,,1.0,,0.0,0.0,,40.0,4.0,0.0
41.0,2.0,112763.0,,15.0,1.0,,2.0,0.0,,0.0,0.0,40.0,,1.0
42.0,2.0,390781.0,0.0,,1.0,,2.0,,1.0,0.0,,,0.0,
59.0,,171328.0,,,,4.0,4.0,,1.0,0.0,0.0,30.0,0.0,0.0
,,27382.0,5.0,,0.0,,,,,,0.0,,,0.0
,2.0,,5.0,10.0,,,,,0.0,0.0,,20.0,,0.0
42.0,1.0,303044.0,,,,,1.0,,0.0,0.0,,40.0,17.0,
,,117789.0,,9.0,,4.0,3.0,0.0,1.0,,0.0,40.0,0.0,
,2.0,,1.0,,,4.0,,,1.0,,0.0,,,0.0
,2.0,187666.0,7.0,,,,0.0,0.0,,0.0,0.0,,0.0,
,2.0,204518.0,,4.0,2.0,,,0.0,0.0,0.0,,,0.0,
36.0,2.0,,0.0,,2.0,3.0,,0.0,1.0,,,,0.0,
,2.0,98092.0,1.0,9.0,,,,0.0,,,,60.0,,0.0
17.0,,,2.0,,0.0,,,,0.0,0.0,0.0,12.0,,
59.0,2.0,146013.0,,,,,,,,,0.0,40.0,0.0,0.0
26.0,2.0,,,7.0,1.0,,1.0,,,,0.0,,,0.0
37.0,,257295.0,,10.0,1.0,1.0,,,0.0,,0.0,,,
,5.0,218956.0,,,,11.0,,,,0.0,0.0,24.0,,0.0
64.0,,21174.0,1.0,,,1.0,,0.0,0.0,,0.0,40.0,0.0,
33.0,2.0,,0.0,,,,0.0,,,0.0,0.0,,0.0,
,2.0,,1.0,,,,2.0,0.0,,,,40.0,,
,2.0,69867.0,,,1.0,,,0.0,,,0.0,,,
17.0,,191260.0,4.0,5.0,,,,0.0,0.0,,,,,
50.0,,,3.0,14.0,1.0,8.0,,0.0,0.0,,0.0,,0.0,
,,209109.0,,,,3.0,,0.0,,,0.0,35.0,0.0,0.0
,2.0,,1.0,,2.0,,,0.0,1.0,0.0,0.0,,,0.0
,2.0,477983.0,1.0,9.0,1.0,2.0,,,0.0,0.0,0.0,,,
44.0,,,,,1.0,,1.0,0.0,0.0,,,,0.0,
35.0,2.0,,5.0,,0.0,,0.0,0.0,,0.0,0.0,40.0,,0.0
,,193787.0,5.0,,,,3.0,0.0,1.0,,0.0,40.0,0.0,
24.0,,,5.0,,,,2.0,0.0,,,,,,
,2.0,,,,0.0,3.0,,0.0,,,,,11.0,0.0
42.0,4.0,97688.0,,,,,,0.0,,5178.0,,,0.0,
34.0,2.0,,6.0,,2.0,5.0,4.0,,,0.0,0.0,,,0.0
60.0,2.0,,0.0,13.0,,,0.0,0.0,1.0,,,,,
21.0,2.0,,,,0.0,,,,0.0,,0.0,40.0,0.0,
57.0,,425161.0,3.0,,,,,,0.0,15024.0,,40.0,,
,,220531.0,10.0,15.0,1.0,3.0,,0.0,,0.0,,60.0,,1.0
,2.0,176609.0,5.0,,2.0,4.0,0.0,,,0.0,,,,
,2.0,,,13.0,0.0,,0.0,,,0.0,0.0,40.0,,
50.0,2.0,,,,1.0,6.0,1.0,,0.0,0.0,0.0,,,
,2.0,200352.0,0.0,,1.0,,,0.0,0.0,,0.0,45.0,0.0,
,2.0,,,9.0,2.0,3.0,,0.0,,,,,0.0,0.0
29.0,4.0,220419.0,0.0,13.0,,12.0,,,0.0,,0.0,56.0,0.0,0.0
21.0,2.0,,,10.0,0.0,5.0,,,0.0,0.0,0.0,,0.0,
27.0,2.0,,0.0,,0.0,10.0,,,,0.0,0.0,40.0,,
65.0,2.0,,,,1.0,7.0,1.0,0.0,,0.0,0.0,16.0,,0.0
,,,0.0,13.0,2.0,,,0.0,,,,,0.0,
39.0,,,,,1.0,11.0,,2.0,1.0,3464.0,0.0,40.0,4.0,0.0
24.0,,,1.0,,,6.0,,,0.0,,0.0,40.0,,
,,,1.0,9.0,,5.0,,0.0,,,,,,0.0
,,146268.0,0.0,13.0,,,1.0,0.0,0.0,,0.0,,0.0,
21.0,,,,,0.0,,0.0,2.0,1.0,0.0,0.0,,,0.0
31.0,,217460.0,1.0,,1.0,7.0,,,0.0,0.0,0.0,45.0,0.0,
55.0,2.0,,1.0,9.0,,5.0,,0.0,0.0,4386.0,0.0,40.0,0.0,
24.0,2.0,,,10.0,,0.0,,2.0,,0.0,,,20.0,
,2.0,173321.0,,9.0,,,0.0,,,0.0,0.0,40.0,,
26.0,,,,12.0,,10.0,0.0,,0.0,,0.0,,0.0,0.0
,2.0,83082.0,,,0.0,3.0,,,1.0,0.0,0.0,,0.0,0.0
,,,,,,0.0,,,0.0,,0.0,40.0,,
41.0,,34987.0,,,1.0,8.0,,,0.0,0.0,0.0,54.0,0.0,1.0
,2.0,,0.0,13.0,0.0,,0.0,0.0,,,0.0,40.0,0.0,
34.0,2.0,142897.0,3.0,14.0,,1.0,,2.0,,7298.0,,,,
19.0,,860348.0,5.0,,0.0,,3.0,,1.0,0.0,0.0,25.0,,
36.0,,,,,,,0.0,,1.0,0.0,0.0,,,1.0
,2.0,,,,0.0,,,0.0,,,0.0,15.0,0.0,0.0
24.0,2.0,191954.0,,10.0,,,,0.0,,0.0,,,0.0,
,1.0,,5.0,,1.0,5.0,,,0.0,,0.0,40.0,,
22.0,2.0,399087.0,,,1.0,,,,,0.0,,40.0,5.0,
29.0,,,,,0.0,,0.0,0.0,1.0,,0.0,,0.0,0.0
62.0,2.0,,,,6.0,,,,1.0,,0.0,,,0.0
,1.0,174308.0,,,,,,0.0,0.0,0.0,,,0.0,0.0
43.0,2.0,50356.0,,,,,1.0,,0.0,0.0,1485.0,50.0,,
35.0,2.0,186110.0,,,2.0,7.0,,0.0,,0.0,0.0,45.0,0.0,
29.0,,,,,0.0,1.0,,0.0,1.0,,0.0,40.0,,0.0
,,174309.0,3.0,,,,,,0.0,0.0,,,0.0,0.0
63.0,1.0,78383.0,,9.0,1.0,8.0,,0.0,0.0,0.0,0.0,,,0.0
,5.0,,,11.0,,11.0,3.0,1.0,1.0,0.0,,,,
,2.0,,5.0,10.0,,,,0.0,,0.0,,,0.0,1.0
,1.0,321171.0,1.0,,1.0,2.0,,,,,,,,0.0
66.0,2.0,,,,0.0,,0.0,0.0,,,,55.0,,0.0
41.0,,206565.0,5.0,,,,,1.0,,,,45.0,,0.0
26.0,,,0.0,,,,,0.0,,,,,,
,2.0,,,,0.0,4.0,0.0,0.0,,,0.0,40.0,0.0,
,,,12.0,,1.0,0.0,,0.0,,0.0,,40.0,,0.0
,,,,,1.0,7.0,1.0,0.0,0.0,,,40.0,0.0,
,,,11.0,,0.0,4.0,,0.0,,,0.0,48.0,5.0,
,2.0,,1.0,,0.0,6.0,5.0,0.0,0.0,,,,0.0,0.0
,2.0,,3.0,,,,0.0,0.0,0.0,,0.0,60.0,,
19.0,2.0,104112.0,1.0,9.0,0.0,5.0,4.0,,0.0,0.0,,,,
45.0,2.0,261192.0,1.0,9.0,,,,1.0,,,,,,
26.0,,94936.0,,,0.0,,0.0,0.0,,,,40.0,0.0,
38.0,,296478.0,7.0,,1.0,6.0,,0.0,0.0,7298.0,,,,
,,119272.0,,9.0,,,,0.0,0.0,,0.0,40.0,,
,2.0,85043.0,1.0,9.0,,,0.0,,,0.0,0.0,,0.0,
,0.0,293364.0,,,,,,1.0,,,0.0,,,0.0
43.0,,,0.0,,,,,0.0,,,,42.0,0.0,
,5.0,,,7.0,,11.0,1.0,,,,,,0.0,0.0
30.0,5.0,,,,2.0,,,0.0,,,0.0,,0.0,
,2.0,,6.0,12.0,,4.0,,,0.0,,,25.0,,
31.0,2.0,,0.0,,0.0,3.0,,0.0,,0.0,0.0,25.0,0.0,0.0
33.0,,,0.0,13.0,,,,,0.0,,0.0,40.0,,
26.0,2.0,,,,,4.0,,,,,0.0,40.0,0.0,
,,,,,1.0,,1.0,0.0,0.0,,0.0,,0.0,1.0
,4.0,,2.0,7.0,1.0,7.0,1.0,,,0.0,0.0,,0.0,0.0
59.0,5.0,,,13.0,1.0,,1.0,,0.0,0.0,0.0,,,1.0
,3.0,,,9.0,,0.0,1.0,0.0,,0.0,,40.0,,
,2.0,,2.0,,,4.0,,,,0.0,0.0,40.0,0.0,0.0
,2.0,,,,,,1.0,,,0.0,0.0,,,
,2.0,111949.0,,,,0.0,,,,,,,0.0,
,,,,5.0,1.0,6.0,,0.0,,0.0,,40.0,,0.0
36.0,2.0,,12.0,6.0,,,,0.0,1.0,0.0,,,0.0,
62.0,,270092.0,3.0,,,3.0,1.0,,,0.0,0.0,,0.0,1.0
,2.0,,0.0,13.0,1.0,,,,0.0,,,,0.0,0.0
,2.0,,0.0,13.0,,1.0,0.0,,0.0,,,,,1.0
22.0,2.0,,,,,,,,0.0,0.0,0.0,55.0,0.0,
