age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
34.0,2.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0
30.0,2.0,101266.0,,,1.0,11.0,1.0,0.0,,0.0,0.0,40.0,0.0,0.0
,2.0,,1.0,,4.0,11.0,,,0.0,,,,,
,2.0,,,10.0,0.0,,3.0,0.0,1.0,,0.0,20.0,,
,2.0,178841.0,,9.0,0.0,,0.0,,,,0.0,,,
,2.0,145574.0,,,1.0,,1.0,,,,,40.0,0.0,
,1.0,191380.0,10.0,15.0,1.0,,1.0,,,,,25.0,0.0,1.0
,,,1.0,9.0,,4.0,2.0,,1.0,0.0,,30.0,0.0,
,,319280.0,5.0,10.0,,10.0,,,0.0,0.0,,,,
,2.0,,5.0,,,,,,,0.0,0.0,38.0,,0.0
50.0,,,,13.0,,1.0,1.0,,0.0,,0.0,60.0,,
61.0,,,,13.0,,,,,,0.0,0.0,,,
26.0,,,1.0,,,10.0,1.0,0.0,,0.0,,40.0,,
,,,1.0,,,8.0,,,1.0,,,,0.0,0.0
,2.0,,5.0,,1.0,,,,0.0,,0.0,40.0,,
17.0,,375657.0,,7.0,,,3.0,0.0,,0.0,,30.0,,0.0
,,110402.0,9.0,,,,1.0,,0.0,,0.0,40.0,,0.0
26.0,,,5.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,,15.0,0.0,0.0
28.0,5.0,,1.0,,,1.0,,0.0,0.0,,,,0.0,0.0
27.0,,,,,,,0.0,0.0,1.0,,,,,
,2.0,62374.0,1.0,9.0,0.0,10.0,0.0,0.0,,0.0,0.0,48.0,0.0,0.0
38.0,,,,,,,,,,,,,0.0,
,,178272.0,,9.0,1.0,11.0,,0.0,0.0,0.0,0.0,40.0,,0.0
,,210781.0,,,0.0,13.0,,0.0,1.0,0.0,,,,
,,163948.0,,11.0,,,1.0,0.0,0.0,0.0,,,,
42.0,,142756.0,0.0,13.0,,3.0,0.0,,,,,50.0,,0.0
,2.0,318610.0,5.0,10.0,,,4.0,,,,0.0,,0.0,0.0
59.0,,32954.0,9.0,,2.0,,,,1.0,0.0,,,,0.0
,5.0,,1.0,,,8.0,,,0.0,0.0,0.0,,,0.0
,2.0,,,6.0,,4.0,0.0,0.0,,0.0,,1.0,,
37.0,,252939.0,,,,,,,,,0.0,,,
22.0,,,1.0,9.0,,,,0.0,0.0,,,,,0.0
45.0,,,5.0,,1.0,,1.0,,,0.0,0.0,40.0,0.0,0.0
25.0,,,1.0,9.0,,,,,1.0,2176.0,,,0.0,0.0
,1.0,277488.0,1.0,,2.0,,,,,,,84.0,0.0,
,2.0,193379.0,,12.0,,10.0,0.0,,0.0,0.0,0.0,,0.0,
,2.0,228752.0,1.0,,,2.0,,0.0,,,,,0.0,
28.0,,52636.0,3.0,,1.0,1.0,1.0,,,0.0,0.0,,0.0,0.0
,,43479.0,,,,10.0,1.0,0.0,,,,,0.0,0.0
,,239409.0,,14.0,1.0,,,0.0,,0.0,0.0,,,1.0
,1.0,176185.0,5.0,10.0,,10.0,,0.0,,,,60.0,,1.0
,,132601.0,10.0,,,,1.0,,,0.0,,40.0,0.0,1.0
,,85812.0,5.0,,1.0,,,,1.0,,0.0,,0.0,
34.0,,,,10.0,,3.0,1.0,1.0,,0.0,0.0,,2.0,1.0
51.0,,,,,,3.0,0.0,0.0,1.0,0.0,2559.0,50.0,0.0,
27.0,,,0.0,,,,3.0,0.0,,0.0,0.0,40.0,0.0,0.0
,,25249.0,5.0,10.0,0.0,,0.0,0.0,1.0,,,,0.0,
,4.0,,,,,,,0.0,0.0,,,55.0,,0.0
,,105188.0,1.0,,,4.0,0.0,1.0,,,0.0,40.0,19.0,0.0
57.0,,,,,6.0,8.0,,,,,,,0.0,0.0
51.0,,,1.0,,,,1.0,,0.0,0.0,,40.0,0.0,0.0
38.0,2.0,111499.0,,10.0,1.0,6.0,,0.0,,7298.0,,,0.0,
,,,,13.0,0.0,11.0,,,1.0,4787.0,,,0.0,
47.0,2.0,145868.0,,7.0,2.0,4.0,4.0,1.0,1.0,0.0,,,,0.0
,,259803.0,0.0,13.0,,,,,,,,45.0,,
39.0,2.0,114591.0,,,4.0,3.0,,,1.0,,0.0,,0.0,
41.0,2.0,200652.0,,5.0,2.0,,,,1.0,0.0,0.0,35.0,,
,2.0,,,,,,,0.0,,,,,0.0,0.0
,,,,,6.0,,,0.0,,,,40.0,0.0,0.0
22.0,,,15.0,2.0,,8.0,,,,,,24.0,,
43.0,,,,10.0,1.0,,,,,,,45.0,0.0,
,2.0,,,6.0,0.0,,,,1.0,,0.0,,0.0,0.0
,,106437.0,1.0,9.0,0.0,,,0.0,1.0,0.0,0.0,,,
58.0,1.0,,1.0,,1.0,,1.0,0.0,0.0,7688.0,0.0,,0.0,
19.0,,298891.0,,7.0,,,,0.0,1.0,0.0,0.0,,,0.0
25.0,2.0,161478.0,,,,,0.0,,1.0,,0.0,,0.0,
,,,,9.0,4.0,0.0,4.0,0.0,,,0.0,40.0,0.0,0.0
,,223004.0,5.0,,,11.0,0.0,0.0,0.0,0.0,,75.0,0.0,
,2.0,99369.0,0.0,13.0,,,0.0,4.0,1.0,,0.0,,0.0,0.0
29.0,,,1.0,,0.0,0.0,,0.0,,0.0,,40.0,,
27.0,,,0.0,,,5.0,1.0,,0.0,0.0,,,0.0,0.0
22.0,,,0.0,,,5.0,,,,,0.0,16.0,0.0,
45.0,,,4.0,,1.0,2.0,,2.0,,0.0,0.0,40.0,,0.0
,,,1.0,9.0,,10.0,,0.0,,,0.0,40.0,,
,0.0,,,9.0,,10.0,,0.0,,0.0,0.0,,0.0,
,2.0,,0.0,,0.0,1.0,0.0,0.0,,,0.0,40.0,,
59.0,,,,10.0,,,0.0,0.0,1.0,6849.0,,,,0.0
48.0,,246891.0,5.0,,6.0,,,0.0,0.0,,0.0,,0.0,
,,,,10.0,1.0,,,,,0.0,0.0,40.0,,
36.0,2.0,,,,1.0,,,,0.0,0.0,0.0,,,
,,205051.0,12.0,,,,,0.0,1.0,,,40.0,,
,4.0,121124.0,,14.0,,3.0,1.0,0.0,,0.0,,35.0,,1.0
23.0,,,0.0,13.0,0.0,,0.0,,,,0.0,60.0,0.0,0.0
,4.0,,1.0,,1.0,0.0,2.0,0.0,,,0.0,,0.0,0.0
,,83446.0,,7.0,2.0,,4.0,0.0,,0.0,0.0,,,1.0
44.0,,222635.0,11.0,3.0,,,,,,,0.0,40.0,,0.0
34.0,2.0,,,,2.0,,4.0,0.0,1.0,0.0,,,0.0,0.0
,,,9.0,,,,,,,,,,0.0,0.0
26.0,,,,9.0,,2.0,,0.0,,0.0,,,,
27.0,2.0,,,6.0,1.0,1.0,,,,0.0,,,,0.0
50.0,2.0,,,,2.0,,,0.0,0.0,,0.0,45.0,0.0,
,4.0,,,,1.0,3.0,,,0.0,0.0,0.0,,0.0,
39.0,2.0,151023.0,5.0,,,0.0,,,1.0,,,,,0.0
52.0,2.0,,,9.0,1.0,,1.0,0.0,,,,60.0,,1.0
24.0,2.0,,1.0,9.0,0.0,,,0.0,,0.0,0.0,,,
31.0,,340939.0,,,0.0,9.0,,,0.0,,0.0,40.0,,
57.0,,27385.0,0.0,,1.0,,,,0.0,0.0,,,,
37.0,2.0,150057.0,1.0,,1.0,10.0,,0.0,,,,52.0,,
44.0,2.0,138845.0,,,,6.0,,0.0,,0.0,0.0,40.0,0.0,
,,190015.0,,,,,3.0,,0.0,,,40.0,,
,1.0,,,,,10.0,,,0.0,0.0,0.0,50.0,,1.0
,,,0.0,13.0,0.0,0.0,,,,,0.0,16.0,0.0,
,2.0,,1.0,9.0,0.0,,,,1.0,,0.0,,,0.0
,2.0,,,8.0,4.0,0.0,4.0,0.0,,1471.0,,,0.0,
23.0,,238092.0,,13.0,,3.0,3.0,,,0.0,,40.0,,0.0
,,146659.0,0.0,,1.0,,1.0,0.0,0.0,,0.0,,,
30.0,,162442.0,,13.0,,3.0,,0.0,1.0,7688.0,0.0,50.0,,
,2.0,,2.0,,,,0.0,0.0,1.0,0.0,0.0,,,0.0
54.0,,101017.0,7.0,4.0,1.0,,1.0,0.0,,0.0,0.0,,0.0,0.0
68.0,2.0,,,9.0,0.0,5.0,0.0,,,,,30.0,0.0,
59.0,,,,1.0,,,,,,0.0,,40.0,,
,,,,10.0,,1.0,,0.0,,0.0,0.0,,0.0,0.0
,,,,,,10.0,4.0,0.0,,,0.0,,,
18.0,,135924.0,,9.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0
25.0,,104662.0,,,,,,,,0.0,,22.0,,
,2.0,,9.0,,,,1.0,,0.0,,,,0.0,
,,140713.0,5.0,,,,,,,0.0,0.0,40.0,,1.0
,,124590.0,,9.0,0.0,,,0.0,0.0,0.0,,,,0.0
29.0,,,1.0,9.0,0.0,,0.0,0.0,,,0.0,50.0,,
25.0,0.0,,5.0,,,11.0,1.0,0.0,0.0,,,40.0,,
32.0,,391874.0,,9.0,,,1.0,0.0,0.0,0.0,,40.0,,
34.0,0.0,227931.0,,10.0,,,0.0,0.0,1.0,,,,0.0,0.0
,,190078.0,,10.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,0.0
,2.0,190968.0,,,,8.0,3.0,0.0,0.0,0.0,,,0.0,0.0
50.0,2.0,,1.0,,1.0,,,0.0,0.0,0.0,0.0,40.0,0.0,0.0
47.0,,,,,1.0,8.0,,0.0,0.0,,,,,
,,44464.0,,,,3.0,,,,,,60.0,,
42.0,2.0,,0.0,,1.0,5.0,,,,,0.0,40.0,0.0,1.0
26.0,2.0,,1.0,,,10.0,1.0,,,0.0,,40.0,0.0,
27.0,,37599.0,,10.0,,,,0.0,,,,,0.0,0.0
54.0,,88019.0,,,2.0,,,,0.0,0.0,0.0,,,
,,,,,,,,,,,0.0,,,0.0
,,211301.0,,10.0,,,3.0,,,0.0,0.0,8.0,0.0,0.0
,2.0,,0.0,,,,4.0,,,,,60.0,,
,,,1.0,,,10.0,,0.0,,,,40.0,0.0,
,,177599.0,,,2.0,,4.0,,1.0,0.0,0.0,35.0,0.0,0.0
,2.0,289190.0,1.0,,2.0,,,,0.0,0.0,0.0,,0.0,
,1.0,,10.0,,1.0,3.0,1.0,0.0,,,1977.0,,,
25.0,2.0,253267.0,,,1.0,0.0,,,0.0,0.0,1902.0,36.0,0.0,
,,,,,,9.0,3.0,0.0,,0.0,0.0,50.0,0.0,
46.0,,,6.0,,0.0,,0.0,0.0,,,,40.0,0.0,
,,,1.0,9.0,2.0,,,0.0,,,,,,
39.0,2.0,,,10.0,2.0,,4.0,,1.0,,0.0,,0.0,0.0
41.0,,294270.0,4.0,,,,,0.0,,0.0,,35.0,,
47.0,,,5.0,,1.0,,,0.0,,0.0,0.0,,,
27.0,0.0,23740.0,,,0.0,,,3.0,0.0,,0.0,,,
43.0,,150533.0,9.0,,,1.0,5.0,,,0.0,0.0,50.0,0.0,
60.0,2.0,238913.0,0.0,13.0,,5.0,1.0,0.0,,0.0,,,,
,,,0.0,,2.0,,4.0,,,0.0,0.0,,,
35.0,,,,4.0,0.0,8.0,,0.0,1.0,0.0,,,0.0,
19.0,,,,9.0,,0.0,3.0,,,,0.0,,0.0,
17.0,,151141.0,,7.0,,,,,0.0,,,15.0,,0.0
,,,3.0,14.0,1.0,,,,,0.0,1902.0,,,
24.0,2.0,187115.0,0.0,,0.0,,,0.0,,,,20.0,0.0,
33.0,2.0,123253.0,0.0,,1.0,,,,,0.0,,,,
42.0,,195755.0,1.0,9.0,,,,0.0,0.0,0.0,,40.0,0.0,0.0
,,,1.0,,0.0,2.0,,0.0,1.0,0.0,0.0,,0.0,0.0
40.0,,,,,0.0,10.0,,0.0,0.0,,0.0,,0.0,
33.0,,415706.0,11.0,3.0,4.0,,,0.0,1.0,,,,,
25.0,2.0,,1.0,9.0,,6.0,,0.0,0.0,,,,0.0,
60.0,,39352.0,,,0.0,6.0,0.0,0.0,0.0,,0.0,,,
,,,6.0,,,,,0.0,,,,,,
37.0,,,,,,,3.0,,0.0,,0.0,35.0,0.0,
,,185436.0,5.0,10.0,1.0,1.0,,,,,,70.0,0.0,
,,,10.0,,,1.0,,,0.0,,,,0.0,1.0
62.0,1.0,,7.0,,6.0,,,,,0.0,0.0,,,
28.0,,411587.0,,,,,3.0,0.0,,,0.0,40.0,,0.0
,,194561.0,5.0,,,,3.0,,0.0,0.0,0.0,,,
,,289403.0,,,4.0,0.0,,1.0,,0.0,,,0.0,
,,,,,,8.0,,,,,0.0,40.0,0.0,
,,167781.0,,,1.0,,,,0.0,,,50.0,0.0,0.0
,,,0.0,13.0,1.0,0.0,,0.0,,0.0,,50.0,0.0,
,2.0,,,,1.0,2.0,,,,,,,0.0,0.0
,,,,,0.0,,,0.0,,0.0,,40.0,,
,3.0,219967.0,0.0,,,1.0,,,,,0.0,40.0,0.0,1.0
,2.0,,,10.0,0.0,10.0,3.0,0.0,,0.0,0.0,,,0.0
,,231912.0,9.0,,,,3.0,,,,0.0,37.0,,0.0
23.0,2.0,,,13.0,0.0,0.0,3.0,,,,0.0,40.0,,0.0
,2.0,204742.0,,13.0,,3.0,,,,,,,0.0,
39.0,,343476.0,1.0,9.0,1.0,,1.0,,,0.0,0.0,,0.0,0.0
25.0,,,3.0,,,,3.0,,1.0,,,40.0,0.0,
,,,5.0,,0.0,,0.0,0.0,,,0.0,20.0,0.0,
,,,1.0,,2.0,5.0,4.0,0.0,0.0,,,,,
48.0,1.0,97883.0,,9.0,,,5.0,0.0,1.0,,,25.0,0.0,0.0
,2.0,,1.0,9.0,0.0,1.0,0.0,,1.0,,0.0,,0.0,0.0
,,115057.0,,9.0,0.0,,0.0,,,0.0,,40.0,0.0,0.0
39.0,0.0,,0.0,,2.0,11.0,0.0,0.0,,,0.0,40.0,,
57.0,2.0,,,,2.0,,,0.0,1.0,0.0,0.0,,,
,2.0,,0.0,13.0,1.0,,1.0,,,0.0,0.0,,,0.0
,2.0,139671.0,0.0,,,,,0.0,0.0,,1902.0,,,
41.0,,277783.0,5.0,10.0,,,0.0,0.0,0.0,0.0,,,,0.0
50.0,,,9.0,11.0,0.0,4.0,,,,,,50.0,0.0,0.0
44.0,,,,,4.0,,0.0,,0.0,0.0,,55.0,,
,2.0,237928.0,,13.0,0.0,3.0,,,0.0,,0.0,,0.0,0.0
43.0,,,1.0,9.0,1.0,10.0,1.0,0.0,,,,48.0,0.0,
,2.0,,,10.0,1.0,,1.0,0.0,,0.0,,40.0,,
,2.0,213921.0,,,0.0,4.0,,0.0,,0.0,,,4.0,0.0
55.0,3.0,,,,,,1.0,,,,,60.0,,1.0
,1.0,,0.0,,1.0,7.0,1.0,,0.0,,,,0.0,
,2.0,353358.0,,10.0,,,,0.0,0.0,,0.0,16.0,,0.0
59.0,2.0,,1.0,9.0,1.0,,2.0,,1.0,,0.0,,,
23.0,2.0,213955.0,1.0,,0.0,,,,0.0,0.0,,40.0,,0.0
28.0,,22422.0,1.0,,,1.0,0.0,,,0.0,0.0,40.0,,0.0
,2.0,218357.0,9.0,11.0,2.0,3.0,,0.0,1.0,,,38.0,,0.0
20.0,2.0,49179.0,,,,,0.0,,,,0.0,35.0,,
,2.0,,,,0.0,1.0,0.0,,0.0,0.0,0.0,45.0,,
24.0,,200089.0,,,1.0,10.0,1.0,0.0,,0.0,,,4.0,
20.0,2.0,,1.0,,0.0,8.0,0.0,0.0,0.0,,0.0,40.0,0.0,0.0
,,243240.0,,9.0,0.0,,,,0.0,0.0,0.0,37.0,0.0,0.0
40.0,2.0,337456.0,,,,,,0.0,1.0,,0.0,,,
,2.0,,,10.0,,4.0,,,,0.0,,32.0,0.0,1.0
,,,,,1.0,,1.0,,,,0.0,,0.0,0.0
,2.0,,,14.0,,1.0,1.0,,0.0,0.0,0.0,35.0,,1.0
39.0,,174368.0,,,,0.0,2.0,,1.0,0.0,0.0,,,
,1.0,105010.0,1.0,9.0,,,1.0,0.0,,0.0,2051.0,,,
,2.0,,,10.0,,5.0,0.0,0.0,,0.0,0.0,48.0,0.0,0.0
,,104617.0,7.0,,0.0,4.0,,0.0,1.0,0.0,,,,0.0
37.0,2.0,,1.0,9.0,1.0,6.0,,0.0,,,0.0,40.0,0.0,
36.0,2.0,32776.0,0.0,,,,1.0,0.0,,,1977.0,40.0,0.0,
,,174102.0,,,,1.0,,,,,0.0,40.0,0.0,
,4.0,,1.0,,,4.0,1.0,0.0,,,0.0,,,0.0
,,,1.0,,,,,,,0.0,,,,0.0
36.0,2.0,108997.0,,,2.0,0.0,,0.0,1.0,,0.0,40.0,0.0,
40.0,4.0,,1.0,9.0,,1.0,1.0,0.0,,,,40.0,,0.0
20.0,,,,9.0,,,0.0,0.0,,0.0,,40.0,0.0,0.0
57.0,,143910.0,0.0,13.0,,1.0,0.0,,,,,40.0,0.0,0.0
,2.0,,,,1.0,,1.0,0.0,,,,40.0,0.0,0.0
,2.0,,5.0,10.0,,4.0,,,1.0,0.0,,,,0.0
18.0,,318082.0,,,,5.0,,,0.0,,,35.0,0.0,
,2.0,,1.0,9.0,1.0,,,1.0,,0.0,0.0,40.0,,
33.0,,276221.0,8.0,16.0,,,,0.0,,0.0,0.0,40.0,0.0,
22.0,2.0,83315.0,1.0,9.0,0.0,0.0,4.0,0.0,,0.0,,40.0,0.0,
,2.0,,,,,5.0,,0.0,,,0.0,15.0,,
,1.0,,5.0,,,10.0,,,,,0.0,30.0,,0.0
45.0,,,2.0,7.0,,6.0,,0.0,,0.0,2824.0,76.0,,1.0
,,,5.0,10.0,1.0,9.0,,0.0,,0.0,,40.0,,0.0
38.0,,,,9.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
50.0,2.0,,1.0,9.0,,5.0,0.0,,0.0,0.0,0.0,,,0.0
,3.0,127455.0,,,1.0,,1.0,0.0,,,,48.0,,1.0
21.0,,,2.0,,3.0,2.0,,,,0.0,,,,
27.0,2.0,,1.0,9.0,,5.0,3.0,,1.0,,,35.0,0.0,0.0
,,,,,0.0,,,0.0,0.0,0.0,0.0,40.0,,0.0
,1.0,253899.0,0.0,13.0,2.0,5.0,,0.0,,0.0,0.0,,,
44.0,,120277.0,,,1.0,1.0,1.0,0.0,,,,,0.0,1.0
19.0,2.0,552354.0,14.0,8.0,0.0,,,0.0,0.0,0.0,,,,0.0
,,,1.0,9.0,,,,0.0,,0.0,,,0.0,0.0
47.0,,178341.0,,6.0,,8.0,1.0,0.0,0.0,0.0,,,,
,2.0,86723.0,,,0.0,4.0,0.0,0.0,,,0.0,,,
60.0,2.0,245062.0,,9.0,1.0,10.0,1.0,,0.0,,0.0,40.0,,
,2.0,56520.0,5.0,10.0,0.0,,,0.0,,0.0,,,,0.0
23.0,2.0,188950.0,,11.0,,,,,,0.0,,,0.0,0.0
,,,,9.0,,,,,,,,40.0,0.0,
,5.0,102191.0,3.0,,,,,,,0.0,0.0,,0.0,0.0
24.0,,191954.0,,,0.0,,,,0.0,,,40.0,0.0,
,4.0,93535.0,3.0,14.0,,3.0,,,1.0,,,,,0.0
,,149734.0,1.0,,,,,1.0,1.0,0.0,0.0,52.0,,0.0
,,192201.0,,10.0,0.0,1.0,0.0,,,0.0,0.0,,,
,2.0,118831.0,1.0,9.0,,,,2.0,,,0.0,,27.0,0.0
56.0,,131608.0,,,,5.0,1.0,0.0,,0.0,,,0.0,1.0
,2.0,135312.0,0.0,13.0,,3.0,,,0.0,,,40.0,0.0,
22.0,,184756.0,5.0,,0.0,5.0,,,1.0,,0.0,,,
,2.0,225978.0,5.0,10.0,,1.0,0.0,1.0,,,,,,0.0
46.0,,276934.0,,13.0,,,1.0,0.0,0.0,0.0,0.0,70.0,,
,,,5.0,10.0,6.0,,,,,,,,0.0,0.0
,4.0,102359.0,0.0,,1.0,,,0.0,,,0.0,37.0,,
45.0,2.0,,5.0,10.0,1.0,,,,,0.0,0.0,,,1.0
,,,6.0,12.0,2.0,9.0,,,1.0,,0.0,,0.0,
40.0,2.0,,1.0,9.0,,,,0.0,,,1628.0,45.0,,
24.0,,1085515.0,1.0,9.0,0.0,4.0,0.0,,,0.0,,,,0.0
,2.0,,1.0,9.0,,3.0,4.0,0.0,,0.0,0.0,,,0.0
31.0,2.0,363130.0,,,0.0,,4.0,1.0,,,0.0,,0.0,0.0
,,,1.0,,,,,,,,,,0.0,1.0
34.0,,117392.0,3.0,,0.0,,,0.0,,,0.0,40.0,0.0,0.0
,,145714.0,,11.0,0.0,,,,,0.0,0.0,40.0,0.0,0.0
,,,5.0,,4.0,0.0,,,,0.0,0.0,40.0,0.0,
,,,0.0,13.0,,,,1.0,0.0,,,,,
22.0,,,1.0,9.0,,10.0,3.0,,0.0,0.0,,,,
,1.0,282066.0,,,1.0,,1.0,0.0,,0.0,1977.0,45.0,0.0,1.0
,,,0.0,13.0,,,2.0,,1.0,0.0,0.0,50.0,,1.0
,2.0,,,9.0,1.0,10.0,,0.0,0.0,0.0,,,0.0,0.0
48.0,,80430.0,2.0,7.0,0.0,4.0,0.0,,,0.0,,30.0,,0.0
36.0,2.0,,,,,,,,,0.0,,,0.0,
20.0,2.0,,,10.0,,9.0,,,,,0.0,40.0,,0.0
25.0,,,0.0,13.0,0.0,,,,,,0.0,40.0,,0.0
,,185127.0,5.0,10.0,0.0,5.0,0.0,0.0,,,,,0.0,
,1.0,281678.0,9.0,11.0,,7.0,1.0,,0.0,,0.0,55.0,0.0,
51.0,2.0,71046.0,,,2.0,,,,,,0.0,45.0,32.0,0.0
52.0,2.0,,,,1.0,8.0,1.0,4.0,,0.0,0.0,,,
,2.0,98975.0,0.0,13.0,,,,,,15024.0,,40.0,,
25.0,3.0,207342.0,5.0,,,,,,0.0,,0.0,,0.0,0.0
,2.0,,,,,7.0,1.0,,0.0,0.0,0.0,56.0,,
53.0,,137428.0,,4.0,1.0,6.0,1.0,0.0,,,0.0,,,
,2.0,109872.0,1.0,9.0,1.0,8.0,,,0.0,,,,,
,4.0,169133.0,5.0,10.0,6.0,0.0,0.0,0.0,,0.0,,30.0,0.0,0.0
,,,1.0,9.0,,,2.0,0.0,1.0,0.0,,40.0,,
,,115562.0,1.0,9.0,,,,0.0,,,0.0,40.0,0.0,
,,,6.0,12.0,2.0,,0.0,0.0,,0.0,0.0,,,
,,123306.0,,,1.0,,,,0.0,,0.0,,,
40.0,0.0,,,,,3.0,,0.0,,0.0,,,,0.0
22.0,,290504.0,1.0,,,4.0,5.0,0.0,,0.0,,,0.0,
33.0,2.0,183612.0,,9.0,,,1.0,,,0.0,0.0,,,
43.0,5.0,,,,1.0,5.0,,0.0,,0.0,0.0,55.0,,
,2.0,,11.0,,,,1.0,,0.0,0.0,,,,
,2.0,179262.0,5.0,,,,4.0,0.0,,0.0,0.0,30.0,0.0,
20.0,0.0,,5.0,10.0,0.0,0.0,3.0,,,,0.0,,,0.0
