age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
23.0,,197387.0,,3.0,,, Other-relative,,,0.0,0.0,, Mexico, <=50K
,,, HS-grad,9.0, Never-married, Handlers-cleaners,, White, Male,3674.0,0.0,, United-States,
, Private,, HS-grad,, Married-civ-spouse, Farming-fishing, Husband,, Male,,0.0,, United-States,
,,33865.0, Some-college,10.0, Divorced,,, White,,0.0,0.0,48.0,, <=50K
38.0, Self-emp-not-inc,115215.0,,, Separated,, Not-in-family,, Male,0.0,,,,
59.0, Private,131869.0, HS-grad,9.0, Widowed,, Not-in-family,,,,,, United-States,
,,,,, Divorced,, Not-in-family,,,0.0,,50.0, United-States,
,,,,9.0,, Farming-fishing,, White, Male,,0.0,,,
19.0, Private,,,8.0, Never-married,, Own-child, White,,,0.0,20.0,,
31.0, Private,,,, Never-married, Prof-specialty, Unmarried,, Female,,0.0,,,
37.0,,, HS-grad,9.0, Divorced,, Not-in-family, White, Male,0.0,0.0,, United-States, <=50K
45.0,,, Doctorate,16.0, Married-civ-spouse,, Husband, White,,7688.0,0.0,50.0, United-States,
27.0,,, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family,, Male,,,45.0, United-States,
22.0, ?,110622.0,,13.0, Never-married, ?, Own-child, Asian-Pac-Islander, Female,,0.0,, Taiwan, <=50K
33.0,,, Some-college,10.0,, Craft-repair, Husband,, Male,,0.0,,,
,,,,,, Adm-clerical, Not-in-family, White,,0.0,0.0,,,
33.0,,256529.0, HS-grad,9.0, Separated, Other-service,,,,,0.0,, United-States, <=50K
60.0,,101096.0, Doctorate,, Never-married,,,, Female,0.0,0.0,, United-States, >50K
43.0,,52498.0,,,,, Unmarried, White, Female,,0.0,,,
, Self-emp-not-inc,313729.0, Some-college,,,, Husband,, Male,0.0,0.0,50.0, United-States, <=50K
, Private,, Some-college,, Married-civ-spouse,,,, Male,0.0,0.0,, United-States, <=50K
48.0, State-gov,122066.0, HS-grad,,,, Husband, White,,0.0,0.0,35.0,,
57.0,,167864.0,,11.0, Widowed,, Not-in-family,, Female,,,40.0,, <=50K
,,380357.0, Bachelors,13.0,, Exec-managerial, Not-in-family,, Male,0.0,0.0,,, <=50K
, Private,, Some-college,10.0, Never-married,,, White,,,0.0,,, <=50K
64.0, State-gov,,,, Married-civ-spouse,,, White,,,0.0,,, <=50K
,,330470.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White,,,0.0,30.0,,
, Private,, Masters,,, Prof-specialty,, White, Male,,0.0,, United-States, >50K
, Private,, HS-grad,9.0, Never-married, Handlers-cleaners,,,,0.0,0.0,,,
43.0, Private,156771.0, 10th,6.0, Married-civ-spouse, Adm-clerical,,,,,,, United-States, <=50K
47.0,,386136.0, Assoc-acdm,,, Prof-specialty, Husband, White,,,0.0,,,
, Private,,,,,, Unmarried, White, Male,0.0,0.0,40.0,,
,,, Some-college,, Never-married, Adm-clerical,, White,,0.0,0.0,50.0, United-States,
, Private,191277.0, Some-college,10.0, Married-civ-spouse,,, White, Male,0.0,0.0,, United-States,
47.0,,, Bachelors,, Married-spouse-absent, Exec-managerial,,,,0.0,0.0,,, >50K
, Private,238329.0, Bachelors,,, Sales, Not-in-family, White, Female,,0.0,45.0,,
49.0, Private,149049.0,,,, Exec-managerial, Not-in-family,,,14344.0,,45.0, United-States,
33.0,,, Some-college,, Married-civ-spouse,, Husband,,,0.0,,, United-States,
, Local-gov,101265.0, HS-grad,, Widowed,,,,,,,35.0, United-States,
,,,,,,, Husband, White,,,0.0,45.0,,
64.0,,, Prof-school,,,,, White, Male,0.0,0.0,,,
19.0, Private,28790.0, Some-college,,, Other-service, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
, Self-emp-not-inc,83242.0, Some-college,10.0,, Farming-fishing,,, Male,0.0,,60.0,,
, Private,123075.0,,, Married-civ-spouse,,,,,,,40.0,,
34.0, Private,49469.0,,, Never-married, Sales, Not-in-family, White,,,0.0,, United-States, >50K
,,, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family,, Female,,0.0,40.0, United-States,
47.0,,, HS-grad,,, Exec-managerial,, White,,0.0,0.0,,,
, Private,, 11th,7.0,, Machine-op-inspct,,,,0.0,,65.0,, <=50K
56.0,,,,, Divorced,, Not-in-family, White,,0.0,0.0,,,
, State-gov,,,, Married-civ-spouse,,,, Male,,,, India,
24.0,,, Masters,,,, Wife, White, Female,0.0,0.0,35.0,,
31.0,,, 7th-8th,4.0, Married-civ-spouse, Other-service,,,,,0.0,,, <=50K
,,,,13.0, Married-civ-spouse, Adm-clerical, Other-relative,, Male,,,40.0, India, <=50K
,,49092.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0,,
,,, HS-grad,, Divorced, Exec-managerial,, White,,,0.0,70.0, United-States,
60.0,,,,9.0,, Adm-clerical, Not-in-family, Black, Female,,0.0,, United-States,
24.0,,155913.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband,,,0.0,0.0,,,
31.0, State-gov,,,, Never-married, Prof-specialty,,,,,0.0,40.0, United-States, <=50K
34.0,,263307.0, Bachelors,,, Sales,,,,,0.0,45.0, ?, <=50K
, Private,93518.0, Some-college,,,, Own-child, White, Female,,0.0,, United-States,
36.0,,, Assoc-acdm,12.0, Married-civ-spouse,,,,,0.0,,40.0, United-States, <=50K
,,, HS-grad,,,,, White,,0.0,0.0,70.0,, <=50K
, Private,, Assoc-voc,,,, Husband,,,0.0,,, United-States,
, Federal-gov,325573.0,,, Never-married,, Not-in-family,, Male,0.0,0.0,, United-States, <=50K
41.0, Private,150533.0, HS-grad,, Married-civ-spouse, Sales,, White,,2829.0,0.0,40.0, United-States,
, Private,,,, Divorced,, Unmarried,,,,,,, <=50K
33.0, Private,55291.0, Masters,14.0,,,,, Male,,,,, >50K
64.0, Private,151540.0, 11th,,,,,, Female,0.0,0.0,16.0, United-States, <=50K
,,, HS-grad,,, Other-service, Own-child, White,,,0.0,,,
, Private,342768.0,,, Married-civ-spouse,,, White, Male,,0.0,,, <=50K
, Private,441591.0,,13.0, Never-married, Tech-support,,,,,,40.0,, <=50K
37.0, State-gov,76767.0, Prof-school,15.0,,,, White,,0.0,0.0,,, >50K
,,200017.0, HS-grad,, Widowed, ?, Not-in-family,,,,,20.0,, <=50K
19.0,,, Some-college,10.0,, ?,, White, Female,0.0,0.0,, United-States,
, ?,164849.0,,,,,, Black, Male,1409.0,0.0,5.0,,
28.0, Private,154863.0, Bachelors,, Never-married, Adm-clerical,, Black, Male,,0.0,35.0,,
36.0,,27053.0,,9.0, Separated, Other-service,, White,,,0.0,, United-States,
, Private,90897.0, Assoc-acdm,12.0,, Tech-support,,,,0.0,,, United-States, <=50K
45.0, Self-emp-not-inc,43434.0,,, Never-married, Exec-managerial, Not-in-family,, Female,0.0,,40.0, United-States,
,,,,, Never-married, Prof-specialty, Not-in-family,, Female,0.0,,45.0,, <=50K
,,,,, Married-civ-spouse, Prof-specialty, Husband, White, Male,,0.0,51.0, United-States,
, Private,, Assoc-acdm,, Divorced,, Not-in-family,,,0.0,,,, <=50K
, Private,171409.0, Some-college,, Married-civ-spouse,, Husband, White,,0.0,0.0,40.0, United-States, >50K
, Self-emp-inc,, Bachelors,13.0,, Exec-managerial,,,,0.0,0.0,,,
, Private,117849.0, Some-college,,, Prof-specialty,,, Male,0.0,0.0,40.0, United-States,
43.0, Private,,,,, Exec-managerial, Husband,,,0.0,,45.0,, >50K
, Private,, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,, United-States, <=50K
21.0, Private,179720.0,,, Never-married,,,, Female,0.0,0.0,, United-States, <=50K
,,, HS-grad,, Never-married, Adm-clerical, Own-child, Black,,0.0,,40.0, United-States, <=50K
41.0, Private,,,, Married-civ-spouse,,,,,,0.0,40.0, United-States, >50K
32.0,,,,,, Farming-fishing, Husband,,,,0.0,40.0,,
, Private,,,12.0,, Prof-specialty,,,,0.0,,50.0, United-States,
,,290661.0,,, Divorced,,, White,,,0.0,, United-States,
, Private,, HS-grad,9.0,,,, White, Female,0.0,0.0,40.0,, <=50K
38.0, Private,, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,,, >50K
38.0, ?,177273.0, HS-grad,9.0,,, Wife,,,,,35.0,, <=50K
34.0, Self-emp-inc,154227.0, Some-college,10.0,, Sales, Not-in-family,, Male,,0.0,75.0, United-States, <=50K
,,289468.0,,7.0, Widowed,,, White, Female,0.0,0.0,40.0,,
38.0, Private,354739.0, Assoc-voc,,,, Husband, Asian-Pac-Islander, Male,0.0,,, Philippines,
24.0,,, HS-grad,, Never-married, Adm-clerical, Not-in-family, White,,0.0,0.0,,, <=50K
25.0,,, HS-grad,9.0, Never-married,,,, Male,,,45.0, United-States,
,,132601.0,,,,,, White, Male,,0.0,45.0,,
, Private,170846.0, Assoc-acdm,,, Adm-clerical, Wife, White,,,0.0,40.0, Italy,
,,, HS-grad,,, Craft-repair,,, Male,0.0,0.0,45.0, United-States,
, Private,170617.0,,9.0, Never-married,, Unmarried, Black, Female,,,,, <=50K
19.0, Private,235909.0, Some-college,, Never-married, Adm-clerical,,,,0.0,,20.0, United-States, <=50K
32.0,,194987.0,,9.0,, Adm-clerical, Wife,,,,,40.0, United-States,
36.0, Private,, HS-grad,, Married-civ-spouse, Sales, Husband,, Male,0.0,,,,
,,,,, Married-spouse-absent,, Not-in-family, Asian-Pac-Islander,,0.0,0.0,, China,
27.0,,107458.0, Bachelors,13.0, Never-married,, Not-in-family, White, Male,0.0,0.0,,, <=50K
68.0,,, HS-grad,, Married-civ-spouse,, Husband, White,,0.0,0.0,,,
37.0, Private,,,13.0,,, Not-in-family, White, Male,0.0,2824.0,, United-States,
,,, Bachelors,, Never-married, Exec-managerial, Not-in-family,, Female,2977.0,0.0,, United-States, <=50K
26.0,,,,9.0, Never-married,, Own-child, Black, Female,0.0,,,,
65.0, Self-emp-not-inc,, Bachelors,13.0,, Sales,, White, Male,0.0,0.0,,, <=50K
44.0,,,,9.0,,,,,,,,40.0,,
,,100569.0, HS-grad,,, Farming-fishing,,, Female,0.0,,55.0,, <=50K
, Private,230408.0, HS-grad,,,,,,,,,20.0, United-States,
,,342635.0, Bachelors,13.0,, Prof-specialty,,, Male,,0.0,,,
, Private,,,, Never-married, Prof-specialty,,, Female,,0.0,,,
,,,,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,,, <=50K
, Private,174704.0,,9.0, Divorced,, Unmarried,, Male,,,50.0, United-States,
,,, Bachelors,13.0,, Other-service, Other-relative,, Male,,0.0,50.0,, <=50K
41.0,,230020.0, 5th-6th,3.0,,, Husband,, Male,,,40.0, United-States, <=50K
,,,,6.0, Never-married,, Not-in-family,,,,2559.0,, United-States,
45.0,,, Bachelors,, Never-married,,, Black, Female,,,, United-States,
25.0, Private,181772.0,,,, Craft-repair, Husband,, Male,,0.0,40.0,, <=50K
30.0,,94413.0,,10.0, Divorced, Transport-moving,,, Male,0.0,0.0,30.0,,
23.0,,, HS-grad,9.0,, Machine-op-inspct, Other-relative, Black,,,0.0,40.0, United-States,
19.0,,285263.0,,, Never-married,, Not-in-family, White, Male,,0.0,,, <=50K
, Private,,,15.0,,,, White,,,0.0,,, >50K
,,, Some-college,10.0, Never-married,, Own-child, White,,0.0,0.0,,, <=50K
,,,,,,,,, Male,0.0,,, United-States,
52.0, ?,, Some-college,10.0, Married-civ-spouse, ?, Husband,,,0.0,0.0,,, <=50K
25.0,,187502.0, HS-grad,9.0,,, Own-child,, Male,,0.0,, United-States, <=50K
36.0,,93225.0, HS-grad,,,, Not-in-family, White,,,0.0,40.0,,
31.0, Federal-gov,, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,,0.0,40.0,,
24.0,,241523.0,,, Married-civ-spouse, Other-service,,, Male,,0.0,,, >50K
,,,,, Divorced,, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0,,376416.0, HS-grad,9.0,, Transport-moving,, White, Male,0.0,0.0,40.0, United-States, <=50K
,,, Assoc-voc,11.0, Never-married, Exec-managerial,, Black,,0.0,0.0,40.0, United-States,
22.0, ?,219122.0,,10.0, Never-married, ?,, White,,,0.0,,,
23.0,,197200.0, Bachelors,13.0,, Prof-specialty,, White,,0.0,0.0,60.0,,
76.0,,, Bachelors,13.0,, Exec-managerial, Husband,,,0.0,0.0,40.0,,
40.0,,170730.0,,,,, Husband, White,,0.0,0.0,, United-States,
28.0, Federal-gov,,,10.0,,,, Black,,3887.0,0.0,,, <=50K
,,103277.0, Some-college,10.0,, Adm-clerical,, White,,,0.0,, United-States,
59.0,,359292.0, 1st-4th,,,,,,,0.0,,, Mexico, <=50K
, Private,152373.0, HS-grad,,,, Husband,, Male,2105.0,0.0,40.0, United-States, <=50K
32.0,,,,9.0,,,, White,,0.0,0.0,,, <=50K
50.0,,548361.0, Bachelors,13.0, Married-civ-spouse,,, White, Male,,0.0,20.0, United-States, >50K
36.0, Self-emp-not-inc,,,15.0, Married-civ-spouse,,, White, Male,0.0,0.0,60.0, United-States, <=50K
67.0, Private,288371.0, HS-grad,, Married-civ-spouse,,,,,,0.0,, Canada,
,,201732.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,,0.0,,, >50K
26.0,,220656.0,,, Never-married,, Own-child, Black,,0.0,0.0,38.0,, <=50K
,,,,,, Transport-moving,,,,,,, United-States, <=50K
24.0, Private,395297.0, Some-college,, Never-married, Sales, Own-child, White, Female,,0.0,35.0,, <=50K
48.0,,61985.0,,,,, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,,,
53.0,,324568.0, 11th,7.0,,,,,,,0.0,45.0, United-States, <=50K
,,, HS-grad,, Married-civ-spouse, Craft-repair,,,,0.0,,50.0,, <=50K
, Private,,,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, United-States, >50K
, Private,,,10.0,,, Own-child,,,0.0,,10.0, United-States,
26.0, Private,224426.0,,,,,, White, Male,0.0,0.0,, United-States,
34.0,,, HS-grad,9.0, Divorced,,,, Female,,0.0,, United-States, <=50K
35.0, Self-emp-inc,184655.0, HS-grad,9.0,, Sales,, White,,,0.0,62.0, United-States, <=50K
38.0,,205852.0, Bachelors,,,, Husband, White,,0.0,0.0,, United-States, >50K
35.0, Private,133906.0,,,, Adm-clerical, Unmarried,,,0.0,0.0,40.0, United-States, <=50K
18.0,,282609.0,,3.0,, Handlers-cleaners, Other-relative, White,,,0.0,,, <=50K
,,, Some-college,, Never-married,,, Asian-Pac-Islander, Male,0.0,0.0,,,
23.0, Private,,,9.0,,, Unmarried, White,,0.0,0.0,, United-States,
, Private,, HS-grad,9.0,,,, White, Male,,0.0,44.0,,
76.0,,329355.0,,, Widowed, Other-service, Not-in-family,, Female,,,,, <=50K
, Private,,,10.0, Never-married, Other-service,,, Female,0.0,0.0,35.0,,
42.0,,,,9.0, Married-civ-spouse, Transport-moving,,, Male,,,, United-States,
, Private,, HS-grad,, Married-civ-spouse,,, White, Male,,0.0,,, >50K
29.0,,169662.0,,9.0,,, Husband, White,,0.0,0.0,40.0,,
, Private,, Some-college,,,, Other-relative,, Female,,0.0,, United-States, <=50K
,,187693.0, HS-grad,, Never-married,, Own-child,,,0.0,0.0,40.0,,
, Private,,,9.0, Never-married, Sales,,,,,0.0,,,
47.0, State-gov,187581.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support,,, Male,,0.0,48.0, United-States, >50K
31.0,,, 9th,5.0, Married-civ-spouse,,,,,0.0,0.0,, United-States,
62.0,,, HS-grad,9.0,, ?,,, Male,,0.0,40.0, United-States,
22.0, Private,, HS-grad,9.0,,,, White,,,0.0,, United-States, <=50K
50.0,,,,, Divorced,,, White, Female,,0.0,40.0,,
, Self-emp-inc,, Some-college,, Separated,, Own-child,,,0.0,,,,
, Private,141118.0, Assoc-voc,11.0,, Adm-clerical,, White,,,0.0,40.0,, <=50K
43.0, Private,191765.0,,, Divorced, Tech-support, Unmarried,, Female,0.0,,35.0, United-States,
44.0,,, Masters,, Married-civ-spouse, Prof-specialty, Wife,, Female,0.0,0.0,,, <=50K
, State-gov,,,13.0, Divorced,, Not-in-family, White,,,0.0,, United-States, <=50K
, Self-emp-inc,100960.0, HS-grad,, Married-civ-spouse,, Husband,, Male,,,,,
, Private,,,,,, Wife, White,,,0.0,40.0,, >50K
, Federal-gov,54684.0,,15.0, Never-married,, Not-in-family, White, Male,0.0,0.0,55.0, ?,
26.0,,218782.0, HS-grad,, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0.0,,40.0,, <=50K
39.0,,,,9.0,, Farming-fishing, Husband, White,,,0.0,, United-States, <=50K
, Private,, HS-grad,, Never-married, Adm-clerical,,, Female,0.0,,,, <=50K
, Private,228320.0,,10.0, Married-civ-spouse,,,, Male,,0.0,50.0, United-States, >50K
, Private,216867.0,,,, Craft-repair,, White,,,0.0,, Mexico,
74.0, Private,99183.0,,10.0, Divorced,, Not-in-family,,,,0.0,9.0,,
27.0, Private,225291.0,,,,, Not-in-family,, Female,,0.0,40.0,,
18.0,,, 12th,, Never-married,,,,,,0.0,, United-States,
, Self-emp-inc,,,10.0, Married-civ-spouse,, Husband, White,,0.0,0.0,,, <=50K
22.0,,, Some-college,,,, Wife, Amer-Indian-Eskimo,,,,44.0,,
27.0,,,,9.0,,, Own-child,,,,0.0,,,
54.0,,, Preschool,1.0, Married-civ-spouse,, Husband,, Male,,,60.0, United-States,
34.0, Private,,,9.0, Never-married, Exec-managerial,,, Female,,0.0,35.0,, <=50K
,,, HS-grad,, Never-married,, Own-child, White, Male,2176.0,0.0,, United-States, <=50K
56.0,,,,13.0, Married-civ-spouse,,,, Male,,0.0,,,
,,172538.0,,,, Craft-repair,, White,,0.0,0.0,52.0, United-States,
, Private,, HS-grad,, Married-civ-spouse,, Husband, White, Male,,0.0,,,
29.0,,,,, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0,, <=50K
18.0,,,,,,,,, Female,,0.0,,,
42.0, Federal-gov,, Masters,14.0,, Exec-managerial, Not-in-family,,,14084.0,,,, >50K
,,, Some-college,, Never-married, Other-service, Not-in-family,, Male,0.0,,35.0,,
50.0, Private,93730.0, 10th,, Married-civ-spouse,, Husband, White, Male,,0.0,,, <=50K
,,80430.0, HS-grad,, Divorced,,, White, Female,,0.0,,, <=50K
42.0, Private,, Some-college,, Married-civ-spouse,, Husband, Black, Male,,,, United-States, <=50K
, Private,,,10.0,,,, White,,,0.0,35.0,, <=50K
66.0,,101607.0,,, Divorced,,, White, Male,0.0,0.0,,, <=50K
, Private,50356.0, Some-college,10.0, Married-civ-spouse, Craft-repair,, White,,,0.0,, United-States, <=50K
,,248094.0, HS-grad,,, Transport-moving, Husband,,,0.0,,, United-States, <=50K
,,, 11th,7.0, Never-married, Adm-clerical, Own-child,, Female,0.0,,, South,
39.0,,202950.0,,13.0,, Exec-managerial, Not-in-family, White,,,0.0,45.0, United-States,
,,,,13.0, Never-married,,, White,,0.0,0.0,40.0,,
, ?,, Some-college,, Never-married,,, White,,,0.0,, United-States, <=50K
,,,,, Never-married,,,,,,0.0,, United-States, <=50K
,,,,, Married-civ-spouse,,, White,,0.0,0.0,55.0,, <=50K
, Self-emp-not-inc,225913.0, Some-college,, Married-civ-spouse, Transport-moving,, White, Male,0.0,0.0,, United-States, >50K
, Private,,,11.0,,,,, Female,,0.0,, United-States,
,,, Masters,, Married-civ-spouse, Exec-managerial,, White,,,0.0,40.0, United-States, <=50K
,,182128.0,,14.0, Divorced,, Unmarried,, Female,6497.0,,, United-States, <=50K
29.0, Private,, Bachelors,, Never-married,,,,,0.0,,40.0,, <=50K
, Private,192664.0, 11th,, Never-married, Craft-repair,, White, Male,0.0,0.0,40.0, United-States, <=50K
,,340787.0,,9.0,,,,,,0.0,0.0,,, <=50K
, Private,, Bachelors,13.0, Married-civ-spouse, Sales,, White, Male,,0.0,55.0, United-States, <=50K
46.0,,187715.0,,10.0, Married-civ-spouse, Sales,,,,,,50.0, United-States,
39.0,,,,9.0, Divorced,,,, Female,,,70.0,,
, Federal-gov,129573.0, Some-college,, Married-civ-spouse, Adm-clerical, Husband, White, Male,,0.0,50.0, United-States,
,,, Some-college,10.0, Married-civ-spouse,, Husband,, Male,2829.0,0.0,, United-States,
65.0, Self-emp-inc,172684.0, Bachelors,, Married-civ-spouse, Exec-managerial,,, Male,0.0,0.0,,,
,,93955.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White,,0.0,0.0,40.0,, <=50K
,,,,,, Other-service, Husband,, Male,,,40.0, ?, <=50K
,,,,7.0,,, Not-in-family, White,,0.0,0.0,,, <=50K
42.0,,182342.0, Some-college,10.0,, Exec-managerial,, White, Female,0.0,0.0,55.0,, <=50K
20.0,,,,9.0,,, Own-child, White,,,0.0,, United-States, <=50K
38.0, Private,143123.0, Bachelors,13.0,,, Husband, White,,0.0,0.0,40.0, United-States, >50K
25.0, Private,, HS-grad,, Never-married,,, White,,4416.0,0.0,, United-States,
60.0, Private,174486.0, HS-grad,,,,, White, Female,,0.0,,, <=50K
49.0, Private,, HS-grad,, Married-civ-spouse,, Husband,,,0.0,,, United-States, >50K
, Private,, HS-grad,,, Exec-managerial,,, Female,,,40.0, United-States,
,,,,,,, Husband,,,0.0,,40.0, United-States,
61.0,,, Masters,,, ?, Husband, White,,0.0,0.0,,,
53.0,,,,9.0, Married-civ-spouse,,, Black,,,0.0,, United-States,
17.0, Private,151799.0,,7.0,, Other-service, Own-child,,,0.0,,20.0,,
,,, Some-college,,, Adm-clerical, Other-relative, Asian-Pac-Islander,,0.0,,14.0, Puerto-Rico, <=50K
39.0,,, Assoc-acdm,12.0,, Exec-managerial, Wife, White,,15024.0,0.0,45.0,,
, Private,241153.0,,,, Tech-support, Not-in-family,,,0.0,0.0,, United-States,
, Local-gov,211073.0, Some-college,10.0, Married-civ-spouse, Protective-serv,,,,0.0,,61.0,,
18.0,,186909.0,,, Never-married, Other-service, Own-child, White, Female,0.0,0.0,16.0,, <=50K
, Private,, Some-college,10.0, Separated,,, Asian-Pac-Islander, Male,,,, South, <=50K
28.0,,, Bachelors,, Married-civ-spouse,, Husband, White,,,0.0,55.0,, <=50K
24.0,,282202.0,,, Never-married, Other-service,,,,,,40.0, El-Salvador,
, ?,154373.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, White,,0.0,0.0,,,
21.0,,,,13.0, Never-married, Other-service, Own-child, White, Female,,0.0,, United-States,
50.0,,221532.0, Assoc-acdm,,,, Husband, White, Male,,0.0,, United-States, >50K
18.0,,206008.0,,, Never-married,, Unmarried, White,,2176.0,0.0,,, <=50K
46.0,,, Some-college,, Married-civ-spouse,, Husband, Black, Male,0.0,,,, >50K
,,, Doctorate,, Married-civ-spouse,,, Black, Male,20051.0,,,, >50K
29.0, Private,,,, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,,, <=50K
, Private,,,13.0, Never-married, Exec-managerial,, White,,0.0,0.0,, United-States,
33.0,,296282.0,,9.0,,, Husband, White, Male,0.0,0.0,40.0,, <=50K
,,, Some-college,, Married-civ-spouse,, Husband, White,,,0.0,, United-States, <=50K
48.0,,162816.0, Assoc-acdm,,, Transport-moving, Husband, White, Male,,0.0,, United-States,
, State-gov,341548.0, Some-college,10.0,,,, White,,,0.0,,, <=50K
22.0, Private,,,,, Other-service,,, Female,,,48.0, ?, <=50K
18.0, State-gov,,,10.0,, Other-service,, White,,0.0,0.0,,, <=50K
,,, HS-grad,,, Craft-repair,,,,0.0,,40.0, United-States,
,,, HS-grad,, Married-civ-spouse,,, White,,,0.0,,,
, Private,272476.0,,12.0,,, Wife, White, Female,0.0,0.0,, United-States, >50K
, Private,, HS-grad,,,,, Other,,0.0,0.0,, Mexico,
44.0, Private,,,, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,, United-States,
28.0, Private,365411.0, 9th,5.0,, Machine-op-inspct, Husband,, Male,,0.0,, United-States, <=50K
, Private,32709.0,,, Divorced, Sales, Not-in-family, White, Female,3325.0,0.0,,, <=50K
, Private,, Assoc-acdm,,, Sales, Not-in-family,,,2597.0,0.0,48.0,, <=50K
20.0, Private,,,,, Adm-clerical, Own-child, Other,,0.0,,,, <=50K
20.0,,, Assoc-voc,, Never-married,, Own-child,, Male,0.0,,,, <=50K
62.0, Private,141308.0,,, Never-married, Adm-clerical, Not-in-family,, Female,,0.0,40.0, United-States,
27.0, Private,318639.0, 10th,6.0, Never-married,,,, Male,,,, Mexico,
, Self-emp-not-inc,,,, Married-civ-spouse,, Husband, White,,,0.0,,, <=50K
64.0, Private,, HS-grad,, Married-civ-spouse,,, White,,,0.0,25.0,,
, Self-emp-not-inc,, Masters,14.0,, Exec-managerial,,, Male,0.0,,40.0,, <=50K
,,,,, Never-married, Craft-repair,,,,,,, United-States,
41.0,,, Prof-school,, Divorced,,,,,0.0,,, United-States, <=50K
,,, HS-grad,, Married-civ-spouse, Exec-managerial, Husband, White,,,0.0,50.0, United-States, <=50K
23.0,,120773.0,,9.0, Never-married,, Not-in-family, White,,,0.0,40.0,,
33.0,,137059.0, Some-college,10.0, Never-married,,,,,0.0,0.0,10.0,,
22.0,,,,, Never-married,,,,,0.0,,45.0,, <=50K
34.0, Private,157747.0, HS-grad,9.0, Married-civ-spouse, Transport-moving,, White, Male,,0.0,, United-States,
, Self-emp-not-inc,274562.0,,, Never-married, Craft-repair,,,,,0.0,, United-States,
, Federal-gov,30030.0,,,,, Husband, Black, Male,,,40.0,,
62.0,,, Bachelors,13.0,, Farming-fishing,, White, Male,0.0,2415.0,60.0, United-States, >50K
