Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1457.0,20.0,RL,85.0,13175.0,Pave,Reg,Lvl,,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1978.0,1988.0,Gable,,Plywood,Plywood,Stone,119.0,TA,TA,CBlock,,,No,ALQ,790.0,Rec,163.0,,1542.0,GasA,TA,Y,SBrkr,,0.0,0.0,2073.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Min1,2.0,TA,Attchd,1978.0,Unf,2.0,500.0,,,Y,349.0,,0.0,0.0,0.0,0.0,,2.0,2010.0,WD,Normal,210000.0
935.0,20.0,RL,313.0,27650.0,Pave,,,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7.0,7.0,1960.0,2007.0,,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,425.0,Unf,0.0,,585.0,GasA,Ex,Y,SBrkr,2069.0,0.0,0.0,2069.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,9.0,Typ,,Gd,Attchd,1960.0,RFn,2.0,505.0,TA,TA,Y,0.0,0.0,,0.0,0.0,0.0,0.0,,2008.0,,Normal,242000.0
1257.0,20.0,RL,91.0,,Pave,IR1,Lvl,AllPub,Corner,Gtl,,Norm,,1Fam,1Story,8.0,5.0,1994.0,1994.0,Hip,CompShg,HdBoard,,BrkFace,554.0,Gd,TA,,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,1986.0,GasA,Ex,Y,SBrkr,1987.0,0.0,0.0,,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,,1.0,TA,Attchd,1994.0,Fin,2.0,691.0,,TA,Y,262.0,36.0,0.0,,,0.0,0.0,8.0,2008.0,WD,Normal,301500.0
1017.0,20.0,RL,73.0,11883.0,Pave,Reg,,AllPub,Inside,,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,1996.0,,Hip,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,,Gd,GLQ,690.0,Unf,0.0,814.0,1504.0,GasA,Ex,Y,SBrkr,1504.0,0.0,0.0,1504.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1996.0,Fin,2.0,478.0,TA,TA,Y,115.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,WD,Normal,203000.0
350.0,60.0,RL,56.0,20431.0,Pave,IR2,Lvl,,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2005.0,2006.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410.0,Unf,0.0,,1848.0,GasA,,,,1848.0,880.0,0.0,2728.0,1.0,0.0,2.0,1.0,4.0,1.0,,10.0,Typ,2.0,,Attchd,2006.0,Fin,3.0,706.0,TA,TA,Y,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,2006.0,New,Partial,437154.0
1251.0,20.0,RL,93.0,11160.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,5.0,1968.0,1968.0,,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,,Unf,0.0,,2110.0,GasA,Ex,Y,,2110.0,0.0,0.0,2110.0,1.0,0.0,2.0,,3.0,1.0,Ex,,Typ,2.0,TA,Attchd,1968.0,Fin,2.0,522.0,TA,,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2010.0,WD,Normal,244000.0
426.0,60.0,RM,60.0,3378.0,Pave,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,,7.0,8.0,1946.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,651.0,651.0,GasA,Gd,Y,SBrkr,707.0,682.0,0.0,1389.0,0.0,0.0,,1.0,3.0,1.0,,6.0,Typ,2.0,Gd,Detchd,1947.0,Unf,1.0,240.0,TA,TA,P,0.0,,126.0,0.0,0.0,,0.0,9.0,2009.0,WD,Normal,135000.0
764.0,60.0,RL,82.0,9430.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,89.0,,GasA,Ex,Y,SBrkr,1268.0,1097.0,0.0,2365.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,,Gd,Attchd,1999.0,,3.0,856.0,TA,TA,Y,0.0,128.0,0.0,0.0,180.0,0.0,0.0,7.0,2009.0,WD,Normal,
42.0,20.0,RL,115.0,16905.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,,1Fam,1Story,5.0,6.0,,1959.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,,,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328.0,0.0,0.0,1328.0,0.0,1.0,1.0,,2.0,1.0,TA,5.0,Typ,2.0,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0.0,104.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,,Normal,170000.0
1057.0,,RL,43.0,7052.0,Pave,IR1,,AllPub,Inside,Gtl,NridgHt,Norm,,TwnhsE,1Story,7.0,,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,705.0,,GasA,Ex,,SBrkr,,0.0,0.0,1364.0,1.0,,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,192.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,185850.0
1438.0,20.0,,96.0,12444.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Hip,CompShg,VinylSd,,Stone,426.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1336.0,Unf,0.0,596.0,1932.0,GasA,Ex,Y,SBrkr,1932.0,0.0,0.0,1932.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,774.0,TA,TA,Y,0.0,66.0,0.0,304.0,0.0,0.0,0.0,11.0,2008.0,New,Partial,394617.0
811.0,20.0,RL,78.0,10140.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,,Norm,1Fam,1Story,6.0,6.0,1974.0,1999.0,Hip,CompShg,,HdBoard,BrkFace,99.0,TA,,CBlock,,,No,ALQ,663.0,LwQ,377.0,0.0,1040.0,GasA,Fa,Y,SBrkr,1309.0,0.0,,1309.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,,1.0,,Attchd,1974.0,RFn,,484.0,TA,TA,Y,265.0,0.0,,0.0,,648.0,0.0,,2006.0,WD,Normal,181000.0
1422.0,120.0,RL,53.0,4043.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,,None,0.0,TA,,CBlock,Gd,TA,No,ALQ,360.0,Unf,0.0,709.0,1069.0,GasA,TA,Y,SBrkr,1069.0,,0.0,1069.0,0.0,0.0,2.0,0.0,2.0,1.0,,4.0,,1.0,Fa,Attchd,1977.0,RFn,2.0,440.0,TA,TA,Y,0.0,55.0,,0.0,,0.0,0.0,7.0,2010.0,WD,Normal,127500.0
1255.0,60.0,RL,60.0,6931.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7.0,5.0,2003.0,2004.0,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,746.0,746.0,GasA,Ex,Y,SBrkr,760.0,896.0,0.0,1656.0,,0.0,2.0,1.0,3.0,1.0,Gd,7.0,,1.0,Gd,BuiltIn,2003.0,Fin,2.0,,,TA,Y,178.0,128.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,165400.0
443.0,50.0,RM,52.0,6240.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,,,7.0,1930.0,,,CompShg,MetalSd,MetalSd,,0.0,TA,TA,,TA,TA,No,Unf,0.0,,0.0,1078.0,1078.0,GasA,TA,Y,,1128.0,445.0,0.0,,0.0,0.0,2.0,0.0,,1.0,TA,8.0,Typ,1.0,Gd,Detchd,1930.0,Unf,2.0,360.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,162900.0
848.0,20.0,,36.0,15523.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1972.0,1972.0,,CompShg,,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460.0,Unf,0.0,404.0,864.0,,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,,0.0,1.0,0.0,,1.0,TA,5.0,Typ,1.0,Fa,Attchd,1972.0,Unf,1.0,338.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,WD,,133500.0
1028.0,20.0,RL,71.0,9520.0,Pave,IR1,,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,Gd,,Gd,GLQ,1513.0,Unf,0.0,125.0,1638.0,GasA,Ex,Y,,1646.0,0.0,0.0,1646.0,1.0,0.0,2.0,,3.0,,Gd,7.0,,1.0,Gd,Attchd,2008.0,RFn,3.0,,TA,TA,Y,192.0,44.0,0.0,0.0,,0.0,0.0,4.0,2008.0,New,Partial,293077.0
,20.0,RL,73.0,9855.0,Pave,Reg,Lvl,AllPub,,Gtl,Edwards,Norm,Norm,1Fam,1Story,6.0,5.0,1956.0,1956.0,Hip,,Wd Sdng,,None,0.0,TA,TA,CBlock,TA,TA,,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,Fa,Y,SBrkr,1689.0,0.0,,1689.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,,1.0,Gd,,1956.0,Unf,2.0,480.0,TA,TA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,,Normal,127500.0
1168.0,60.0,RL,58.0,10852.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,,TA,PConc,Gd,TA,No,,786.0,Unf,0.0,173.0,959.0,,Ex,Y,SBrkr,959.0,712.0,0.0,1671.0,1.0,0.0,,1.0,3.0,,TA,7.0,Typ,1.0,TA,Attchd,2000.0,Fin,,472.0,TA,,Y,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Normal,173000.0
1176.0,50.0,RL,85.0,10678.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8.0,5.0,1992.0,2000.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,983.0,1683.0,GasA,,Y,SBrkr,2129.0,743.0,0.0,2872.0,0.0,0.0,2.0,,4.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1992.0,,2.0,541.0,TA,TA,Y,0.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,WD,Normal,285000.0
557.0,20.0,RL,69.0,14850.0,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1957.0,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,,TA,CBlock,TA,TA,No,Rec,,,0.0,197.0,1092.0,,TA,Y,FuseA,,,0.0,1092.0,1.0,0.0,,0.0,2.0,,TA,,Typ,1.0,TA,Attchd,1957.0,Fin,1.0,299.0,TA,TA,Y,,,0.0,0.0,,0.0,,5.0,2006.0,WD,Normal,
1316.0,60.0,RL,85.0,11075.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6.0,5.0,1969.0,1969.0,,CompShg,HdBoard,HdBoard,None,0.0,TA,,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,276.0,176.0,952.0,GasA,TA,Y,SBrkr,1092.0,1020.0,,2112.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,,Typ,2.0,Gd,Attchd,1969.0,Unf,2.0,576.0,,TA,Y,280.0,0.0,0.0,0.0,,,0.0,6.0,2008.0,WD,Normal,206900.0
1064.0,,RM,50.0,6000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6.0,6.0,1925.0,1980.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,,Y,SBrkr,1103.0,0.0,0.0,1103.0,0.0,0.0,1.0,0.0,,1.0,Gd,5.0,Typ,1.0,Gd,Detchd,1976.0,Unf,2.0,440.0,TA,,Y,166.0,,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,110500.0
1135.0,60.0,RL,,8773.0,Pave,,HLS,AllPub,Inside,,Gilbert,Norm,,1Fam,2Story,6.0,5.0,1997.0,1997.0,,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,916.0,GasA,Gd,Y,SBrkr,916.0,684.0,0.0,1600.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1997.0,Fin,2.0,460.0,TA,TA,Y,100.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,169000.0
,60.0,RL,77.0,11198.0,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,,2Story,9.0,5.0,2005.0,2007.0,Hip,CompShg,,VinylSd,BrkFace,245.0,,TA,PConc,,Gd,No,Unf,0.0,Unf,0.0,1122.0,1122.0,GasA,Ex,Y,SBrkr,1134.0,,,2504.0,0.0,0.0,2.0,1.0,4.0,1.0,Ex,11.0,Typ,1.0,Gd,BuiltIn,2005.0,Fin,3.0,656.0,TA,TA,Y,144.0,,0.0,0.0,,0.0,0.0,6.0,2008.0,WD,Normal,325000.0
1131.0,50.0,,65.0,,Pave,Reg,,AllPub,Inside,Gtl,SWISU,,,1Fam,1.5Fin,4.0,3.0,,1950.0,Gable,CompShg,WdShing,Plywood,None,0.0,TA,,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,1328.0,,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,Min2,2.0,TA,Detchd,1981.0,,2.0,576.0,TA,TA,Y,431.0,44.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,WD,Normal,135000.0
414.0,30.0,,56.0,8960.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5.0,6.0,1927.0,1950.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,Gd,Y,FuseA,1028.0,0.0,0.0,1028.0,0.0,0.0,,0.0,2.0,,TA,5.0,Typ,1.0,Gd,Detchd,1927.0,Unf,2.0,360.0,,TA,Y,,0.0,130.0,0.0,0.0,0.0,0.0,,2010.0,WD,,115000.0
1267.0,190.0,RM,60.0,10120.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,,Feedr,Norm,,2.5Unf,7.0,4.0,1910.0,1950.0,Hip,CompShg,Wd Sdng,,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,925.0,925.0,GasA,TA,N,FuseF,964.0,925.0,0.0,1889.0,0.0,0.0,1.0,1.0,4.0,2.0,TA,9.0,Typ,1.0,Gd,Detchd,1960.0,Unf,1.0,308.0,TA,TA,N,0.0,0.0,264.0,0.0,0.0,0.0,0.0,1.0,2007.0,WD,Normal,122000.0
300.0,20.0,RL,80.0,14000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6.0,8.0,1950.0,2004.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,,1092.0,GasA,Ex,Y,SBrkr,1152.0,0.0,0.0,1152.0,0.0,1.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1950.0,Unf,1.0,300.0,TA,TA,Y,0.0,,0.0,,0.0,0.0,0.0,8.0,2009.0,WD,Family,158500.0
1136.0,30.0,RM,60.0,6180.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,,Norm,Norm,1Fam,1Story,6.0,5.0,1926.0,1950.0,Gable,CompShg,,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,TA,N,,986.0,0.0,0.0,,0.0,0.0,,0.0,2.0,1.0,TA,,Typ,1.0,Gd,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,0.0,128.0,0.0,0.0,0.0,0.0,0.0,5.0,,WD,,102000.0
87.0,60.0,RL,122.0,,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,,684.0,,Ex,Y,SBrkr,,876.0,0.0,1560.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,,1.0,Gd,BuiltIn,,Fin,2.0,400.0,TA,,Y,100.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,WD,Normal,174000.0
390.0,60.0,RL,96.0,12474.0,Pave,Reg,Lvl,,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,,Ex,TA,,Ex,TA,Av,GLQ,1280.0,Unf,0.0,402.0,1682.0,GasA,Ex,Y,SBrkr,1742.0,590.0,0.0,2332.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,9.0,,1.0,Ex,BuiltIn,2008.0,Fin,3.0,846.0,,TA,Y,196.0,134.0,0.0,0.0,0.0,0.0,0.0,,,New,Partial,426000.0
1084.0,20.0,RL,80.0,8800.0,Pave,Reg,,AllPub,Inside,Gtl,NAmes,,Norm,1Fam,,6.0,6.0,1964.0,1964.0,Hip,,,,BrkFace,425.0,TA,TA,CBlock,,,No,BLQ,,Unf,0.0,698.0,1251.0,GasA,TA,,SBrkr,,0.0,0.0,1251.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1964.0,RFn,1.0,461.0,TA,TA,Y,0.0,116.0,0.0,0.0,0.0,0.0,700.0,3.0,2006.0,WD,Normal,160000.0
