Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
22.0,45.0,RM,57.0,7449.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,,Norm,1Fam,1.5Unf,7.0,7.0,1930.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,,637.0,GasA,Ex,Y,SBrkr,1108.0,0.0,0.0,1108.0,0.0,,1.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1930.0,Unf,1.0,280.0,TA,TA,N,0.0,,205.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,139400.0
23.0,20.0,RL,75.0,9742.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2002.0,2002.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,,,GasA,Ex,Y,SBrkr,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,,Gd,Attchd,,RFn,2.0,534.0,TA,TA,Y,,159.0,,0.0,0.0,0.0,0.0,9.0,,WD,Normal,230000.0
,120.0,RM,44.0,4224.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,,5.0,,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,1040.0,GasA,TA,Y,SBrkr,,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1976.0,Unf,2.0,572.0,TA,TA,Y,100.0,110.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,,129900.0
26.0,20.0,RL,110.0,,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,,0.0,1566.0,1566.0,GasA,Ex,Y,SBrkr,1600.0,0.0,0.0,1600.0,0.0,,2.0,0.0,3.0,1.0,Gd,7.0,Typ,,,,2007.0,RFn,,890.0,TA,TA,Y,0.0,56.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,,Normal,256300.0
28.0,20.0,RL,98.0,11478.0,Pave,,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,,Ex,TA,No,GLQ,1218.0,Unf,0.0,,1704.0,GasA,Ex,Y,SBrkr,1704.0,0.0,0.0,,1.0,0.0,2.0,0.0,3.0,1.0,Gd,,Typ,,Gd,Attchd,2008.0,RFn,3.0,772.0,TA,TA,Y,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,306000.0
,20.0,RL,47.0,16321.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1957.0,1997.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600.0,0.0,0.0,1600.0,1.0,0.0,,0.0,2.0,1.0,TA,6.0,Typ,2.0,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288.0,258.0,0.0,0.0,,0.0,0.0,12.0,2006.0,WD,Normal,
,,RL,70.0,10552.0,Pave,,Lvl,AllPub,Inside,Gtl,NAmes,,Norm,,1Story,5.0,5.0,1959.0,1959.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,380.0,,GasA,Gd,Y,SBrkr,1700.0,0.0,0.0,1700.0,0.0,1.0,1.0,1.0,4.0,1.0,Gd,,Typ,1.0,Gd,Attchd,,RFn,2.0,,TA,TA,Y,0.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,165500.0
35.0,120.0,RL,60.0,7313.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,,5.0,,2005.0,Hip,CompShg,,MetalSd,BrkFace,246.0,Ex,,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561.0,0.0,0.0,1561.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,,Gd,Attchd,2005.0,Fin,,556.0,TA,TA,Y,203.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,277500.0
36.0,60.0,RL,108.0,13418.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,,0.0,1117.0,,GasA,Ex,Y,SBrkr,1132.0,1320.0,0.0,,0.0,0.0,3.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,2004.0,,3.0,691.0,TA,TA,Y,113.0,32.0,,0.0,0.0,0.0,0.0,9.0,,WD,Normal,309000.0
38.0,20.0,RL,74.0,8532.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1954.0,1990.0,Hip,CompShg,Wd Sdng,Wd Sdng,,,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297.0,0.0,0.0,1297.0,0.0,,1.0,0.0,3.0,1.0,TA,5.0,Typ,,TA,Attchd,1954.0,Fin,,498.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,WD,Normal,153000.0
41.0,20.0,RL,84.0,8658.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,,1Story,6.0,5.0,,1965.0,Gable,CompShg,Wd Sdng,Wd Sdng,,101.0,TA,TA,CBlock,TA,,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,,Y,SBrkr,1324.0,,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1965.0,,2.0,440.0,TA,TA,Y,0.0,138.0,0.0,0.0,0.0,0.0,0.0,,2006.0,WD,Abnorml,160000.0
42.0,20.0,RL,115.0,16905.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,1Story,5.0,6.0,,1959.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,,,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328.0,0.0,0.0,1328.0,0.0,1.0,1.0,,2.0,1.0,TA,5.0,Typ,2.0,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0.0,104.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,,Normal,170000.0
,120.0,RL,61.0,7658.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,,Norm,TwnhsE,1Story,9.0,5.0,2005.0,2005.0,,CompShg,MetalSd,MetalSd,BrkFace,,Ex,TA,PConc,Ex,TA,No,,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752.0,,0.0,,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,,RFn,,,TA,TA,Y,196.0,82.0,0.0,0.0,0.0,0.0,0.0,,2010.0,WD,Normal,319900.0
47.0,50.0,RL,48.0,12822.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7.0,,2003.0,2003.0,Gable,CompShg,,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351.0,Unf,0.0,83.0,1434.0,GasA,,Y,SBrkr,1518.0,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,Typ,1.0,Ex,Attchd,2003.0,RFn,2.0,670.0,TA,TA,Y,168.0,43.0,0.0,0.0,198.0,0.0,0.0,8.0,2009.0,WD,Abnorml,239686.0
52.0,,RM,,6240.0,Pave,Reg,Lvl,AllPub,,Gtl,BrkSide,,Norm,1Fam,1.5Fin,6.0,6.0,1934.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,,GasA,TA,Y,SBrkr,816.0,0.0,360.0,1176.0,0.0,0.0,1.0,0.0,3.0,1.0,,6.0,Typ,1.0,Gd,,1985.0,Unf,2.0,528.0,TA,TA,Y,112.0,0.0,0.0,0.0,0.0,0.0,400.0,9.0,2006.0,WD,Normal,
54.0,,RL,,,Pave,IR1,,AllPub,Inside,Gtl,,,Norm,1Fam,,9.0,5.0,1981.0,1987.0,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,,0.0,32.0,1842.0,GasA,Gd,Y,SBrkr,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,0.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,857.0,72.0,,0.0,,0.0,0.0,11.0,2006.0,WD,Normal,
55.0,80.0,,60.0,7134.0,Pave,,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1955.0,1955.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Min1,1.0,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0.0,50.0,,0.0,0.0,0.0,0.0,2.0,2007.0,WD,Normal,130000.0
56.0,20.0,RL,100.0,10175.0,Pave,IR1,Lvl,AllPub,,Gtl,NAmes,Norm,Norm,,1Story,6.0,5.0,,1964.0,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,,BLQ,490.0,Unf,0.0,935.0,,GasA,,Y,SBrkr,1425.0,0.0,0.0,1425.0,0.0,0.0,,,,1.0,TA,,Typ,1.0,Gd,Attchd,,RFn,2.0,,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,WD,Normal,
59.0,,RL,66.0,,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,,,5.0,,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,,0.0,Unf,,1410.0,1410.0,GasA,Ex,Y,SBrkr,1426.0,1519.0,0.0,,0.0,0.0,3.0,1.0,3.0,1.0,Gd,10.0,Typ,1.0,Gd,BuiltIn,2006.0,Fin,3.0,641.0,TA,TA,Y,192.0,0.0,37.0,0.0,0.0,0.0,0.0,10.0,2006.0,New,,438780.0
,120.0,RL,44.0,6442.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8.0,5.0,,2006.0,Gable,CompShg,VinylSd,,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120.0,49.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,WD,Normal,202500.0
66.0,60.0,RL,76.0,9591.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,,Norm,Norm,1Fam,2Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,,TA,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143.0,1330.0,0.0,2473.0,0.0,,,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Gd,,2004.0,RFn,3.0,852.0,TA,TA,Y,192.0,151.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,WD,Normal,317000.0
70.0,50.0,RL,81.0,15593.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7.0,4.0,1953.0,1953.0,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,603.0,,0.0,701.0,,GasW,TA,Y,SBrkr,1304.0,,0.0,2287.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,,Attchd,1953.0,Fin,2.0,667.0,,TA,Y,0.0,21.0,114.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,225000.0
71.0,20.0,RL,95.0,13651.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1973.0,1973.0,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,,,Gd,,Gd,ALQ,1880.0,Unf,0.0,343.0,2223.0,GasA,Ex,Y,SBrkr,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,,1.0,TA,8.0,Typ,2.0,Gd,Attchd,,Fin,2.0,516.0,TA,TA,Y,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,WD,Normal,244000.0
73.0,60.0,RL,74.0,10141.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,,7.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,,40.0,TA,TA,PConc,Gd,,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Gd,Y,SBrkr,885.0,833.0,0.0,1718.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1998.0,Fin,,427.0,TA,TA,Y,0.0,94.0,0.0,0.0,291.0,0.0,,12.0,2009.0,WD,Normal,185000.0
81.0,60.0,RL,100.0,13000.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6.0,6.0,1968.0,1968.0,Gable,CompShg,VinylSd,,BrkFace,576.0,TA,Gd,CBlock,Gd,,No,Rec,448.0,Unf,0.0,,896.0,GasA,TA,Y,SBrkr,1182.0,960.0,0.0,2142.0,,0.0,,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1968.0,Fin,1.0,509.0,TA,TA,Y,0.0,72.0,0.0,0.0,252.0,0.0,0.0,6.0,2009.0,WD,Normal,193500.0
,20.0,RL,78.0,10206.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,,8.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,,Gd,TA,No,GLQ,33.0,Unf,0.0,1530.0,1563.0,GasA,Ex,Y,SBrkr,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Gd,,2007.0,RFn,3.0,758.0,,TA,Y,144.0,99.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,WD,Normal,245000.0
86.0,60.0,RL,121.0,16059.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1991.0,1992.0,Hip,CompShg,HdBoard,HdBoard,,284.0,Gd,TA,CBlock,Gd,TA,No,,0.0,Unf,0.0,1288.0,1288.0,GasA,Ex,Y,SBrkr,1301.0,1116.0,0.0,2417.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,,Typ,1.0,TA,Attchd,1991.0,Unf,,462.0,,TA,Y,127.0,82.0,,0.0,0.0,0.0,0.0,4.0,2006.0,WD,Normal,260000.0
87.0,60.0,RL,122.0,,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,,684.0,GasA,Ex,Y,SBrkr,,876.0,0.0,1560.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,,1.0,Gd,BuiltIn,,Fin,2.0,400.0,TA,TA,Y,100.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,WD,Normal,174000.0
94.0,,C (all),60.0,7200.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,,Norm,Norm,2fmCon,2.5Unf,6.0,6.0,1910.0,1998.0,Hip,CompShg,MetalSd,MetalSd,None,,TA,TA,BrkTil,,Fa,Mn,,1046.0,Unf,0.0,168.0,,GasW,Ex,N,SBrkr,1260.0,1031.0,0.0,2291.0,0.0,1.0,,0.0,4.0,2.0,,9.0,Typ,1.0,,Detchd,1900.0,Unf,2.0,506.0,TA,TA,Y,0.0,0.0,,0.0,99.0,0.0,0.0,11.0,2007.0,WD,Normal,
102.0,60.0,RL,77.0,9206.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,,6.0,5.0,,,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,,TA,,Unf,0.0,Unf,,741.0,,GasA,TA,Y,SBrkr,977.0,755.0,0.0,1732.0,0.0,0.0,2.0,1.0,3.0,1.0,,7.0,,1.0,TA,Attchd,,Fin,2.0,476.0,TA,TA,Y,192.0,46.0,0.0,0.0,,0.0,0.0,6.0,,WD,Normal,178000.0
106.0,60.0,FV,75.0,9375.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,,2Story,8.0,5.0,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,,0.0,1053.0,,GasA,Ex,Y,SBrkr,,939.0,0.0,1992.0,0.0,,2.0,1.0,3.0,1.0,Gd,,Typ,1.0,Gd,Attchd,2003.0,,2.0,648.0,TA,TA,Y,140.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,,WD,Normal,250000.0
110.0,20.0,RL,105.0,11751.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,,6.0,1977.0,1977.0,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,,705.0,,,,1844.0,GasA,Ex,Y,SBrkr,1844.0,0.0,0.0,1844.0,0.0,0.0,,0.0,,1.0,TA,7.0,Typ,1.0,TA,Attchd,1977.0,,,546.0,TA,TA,Y,0.0,122.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,COD,Normal,190000.0
,60.0,RL,77.0,9965.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,,Stone,220.0,Gd,TA,,Ex,,Av,GLQ,984.0,Unf,0.0,280.0,1264.0,GasA,Ex,Y,SBrkr,1282.0,1414.0,0.0,2696.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,10.0,Typ,,Gd,BuiltIn,2007.0,Fin,,792.0,,TA,Y,120.0,184.0,0.0,0.0,168.0,0.0,0.0,10.0,2007.0,New,,383970.0
