credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
,,0.1253,,12.04355372,,717.0,4380.0,3670.0,18.9,0.0,0.0,,0.0
1.0,,,95.87,10.50780352,2.69,697.0,,,,,0.0,,
1.0,6.0,0.1114,,10.30895266,,732.0,1530.0,2350.0,7.9,1.0,,0.0,0.0
1.0,1.0,,426.49,10.47333652,,,3810.041667,,81.3,,0.0,0.0,0.0
1.0,4.0,,,11.08214255,,747.0,5370.0,22170.0,,1.0,0.0,0.0,0.0
1.0,2.0,,327.53,10.42228135,,697.0,2370.041667,2952.0,30.1,2.0,,0.0,0.0
1.0,2.0,,,11.2771525,,702.0,3240.041667,,9.5,,2.0,0.0,0.0
1.0,2.0,,,,,757.0,8985.958333,946.0,18.9,1.0,0.0,0.0,
1.0,,,84.93,10.59663473,7.89,672.0,,1243.0,17.8,2.0,,0.0,1.0
,,0.08,,10.59663473,,797.0,5250.041667,10538.0,,0.0,0.0,,0.0
1.0,,,,10.23995979,1.76,,2310.041667,1292.0,4.3,,0.0,,0.0
1.0,2.0,,51.58,,11.4,,3510.0,457.0,18.0,0.0,0.0,0.0,
1.0,,0.0963,160.48,10.71894086,11.12,732.0,,,12.6,,0.0,0.0,
0.0,0.0,0.1253,669.33,11.39751461,18.36,,12599.95833,25076.0,57.7,4.0,0.0,0.0,0.0
,,,534.41,11.08220409,22.85,,2670.041667,17820.0,98.5,,,0.0,
,2.0,0.1001,242.04,11.73606902,18.85,737.0,6570.0,276911.0,23.9,,,0.0,0.0
,0.0,0.0859,,10.49127422,20.7,,,,32.2,0.0,0.0,0.0,
1.0,0.0,,259.84,10.79957558,17.51,662.0,2340.0,9805.0,30.5,2.0,,0.0,
1.0,,,,,,,,,23.3,1.0,0.0,0.0,1.0
,5.0,0.1186,530.36,11.36674295,,682.0,3900.0,348.0,4.8,,0.0,0.0,
1.0,1.0,0.1287,420.42,,17.61,702.0,,,49.4,2.0,0.0,0.0,0.0
1.0,2.0,0.1322,845.02,10.91806585,0.0,,3933.041667,0.0,,,,0.0,
1.0,,,128.04,10.27505111,,722.0,,,,0.0,0.0,1.0,0.0
0.0,2.0,0.1387,119.41,,8.86,,2910.0,5376.0,,8.0,,0.0,
0.0,,0.1438,89.35,10.6454249,16.91,,5549.0,4139.0,52.4,18.0,4.0,,
0.0,0.0,,189.32,,4.89,,4680.0,,,0.0,0.0,,0.0
1.0,2.0,0.0859,63.23,,15.96,732.0,1830.0,4545.0,16.2,0.0,0.0,0.0,0.0
1.0,,,,10.23981692,20.75,717.0,2716.041667,12496.0,,0.0,0.0,,
,0.0,0.1496,,10.858999,15.65,,5461.0,,67.6,,2.0,,0.0
1.0,1.0,0.1474,55.26,,18.12,,,,80.3,0.0,0.0,0.0,0.0
,3.0,0.0774,156.1,11.28978191,0.54,797.0,6000.0,429.0,0.6,,0.0,,0.0
,2.0,0.1148,138.47,10.78931908,18.06,707.0,,3522.0,,,,,
,0.0,,368.22,10.88911776,,,3600.0,13243.0,,2.0,0.0,,0.0
,,0.0894,114.38,,,727.0,2250.0,402.0,1.9,1.0,,,0.0
0.0,6.0,,,11.75978554,,792.0,6540.0,167381.0,0.0,0.0,0.0,,
,,0.1189,331.64,,,,5130.0,7642.0,28.2,,0.0,,0.0
0.0,0.0,0.1114,328.04,10.30895266,,737.0,,7328.0,21.7,4.0,0.0,0.0,1.0
1.0,0.0,,,,18.26,717.0,7320.0,32207.0,61.7,3.0,,,0.0
1.0,0.0,0.1183,198.81,11.00141627,,702.0,2970.041667,18549.0,43.6,,0.0,0.0,0.0
0.0,2.0,0.1253,167.34,,8.5,,3780.041667,172842.0,,2.0,,,0.0
0.0,0.0,0.1186,265.17,,,687.0,6388.958333,7406.0,,14.0,,1.0,1.0
,2.0,0.0894,508.35,11.69524702,23.1,782.0,,,,1.0,0.0,0.0,
1.0,0.0,0.0863,221.4,10.6454249,2.74,727.0,2310.041667,6496.0,,0.0,,,0.0
0.0,1.0,0.1387,54.59,10.30895266,1.92,,2760.041667,1583.0,,1.0,0.0,0.0,0.0
,2.0,0.1829,435.58,,14.8,,4148.041667,52775.0,69.7,1.0,0.0,,
1.0,4.0,,,11.35040654,,757.0,5041.0,29204.0,51.9,,,0.0,0.0
1.0,,0.1695,,12.37581542,11.67,667.0,3869.958333,,99.3,0.0,0.0,1.0,1.0
,2.0,0.1322,,,,707.0,5699.958333,70715.0,84.6,,,0.0,0.0
1.0,2.0,,514.48,13.25759333,1.61,742.0,,22627.0,27.3,1.0,0.0,,
0.0,2.0,0.1635,211.98,9.798127037,,,,,63.5,,0.0,0.0,0.0
1.0,0.0,0.1095,,10.96819829,8.13,797.0,,18001.0,3.4,0.0,,0.0,
,,,158.5,10.81977828,20.45,,5820.0,11781.0,,,0.0,0.0,0.0
1.0,,,149.4,,15.49,,,,86.4,,1.0,0.0,0.0
,,0.1739,286.78,,19.59,667.0,7020.0,19892.0,67.0,1.0,0.0,1.0,
1.0,,,105.9,11.00209984,22.54,,4500.0,32143.0,61.7,0.0,0.0,,0.0
0.0,1.0,0.1099,,11.57119437,16.36,722.0,7500.041667,22354.0,,,,,0.0
,6.0,0.0859,110.64,10.38899537,7.83,,2160.0,,9.9,,,0.0,
1.0,0.0,0.0859,189.67,11.28978191,,742.0,,3676.0,,1.0,,,
1.0,,0.1392,,11.28603741,17.09,697.0,,26379.0,79.9,0.0,0.0,0.0,0.0
1.0,0.0,0.1392,,11.00209984,,677.0,5789.958333,,,0.0,3.0,0.0,0.0
,0.0,,,10.92593848,,687.0,2280.041667,15543.0,57.4,,0.0,,0.0
1.0,0.0,0.1316,506.56,,6.52,692.0,,10372.0,,,0.0,0.0,0.0
1.0,,,530.63,11.22524339,,752.0,3750.0,,5.3,,,0.0,1.0
,2.0,0.0832,,10.1960079,6.58,,6270.0,,13.7,1.0,2.0,0.0,0.0
1.0,5.0,0.1148,115.39,10.46310334,7.58,,8370.0,4336.0,12.5,1.0,0.0,0.0,0.0
1.0,0.0,,102.74,8.699514748,6.0,,2157.0,1215.0,32.8,1.0,,0.0,1.0
,2.0,,84.05,10.27505111,17.17,692.0,2940.0,1687.0,39.2,,,1.0,
,,,,10.52002363,12.63,,,12269.0,19.3,,,0.0,
1.0,,0.1114,82.01,10.30895266,19.88,757.0,2280.041667,1781.0,35.6,,,0.0,0.0
,1.0,,,11.77528973,7.5,,2580.0,12907.0,52.9,,2.0,0.0,0.0
1.0,0.0,,284.47,11.01856357,16.11,,2459.958333,9836.0,69.8,,0.0,0.0,0.0
1.0,0.0,,168.86,10.96819829,,722.0,2070.0,,45.6,0.0,0.0,0.0,0.0
1.0,1.0,0.1357,,11.51292546,,712.0,,21006.0,,0.0,,,
1.0,0.0,,330.53,10.4341158,23.96,,3840.041667,11927.0,45.5,2.0,0.0,,0.0
,2.0,0.0894,245.44,,16.63,732.0,,,,2.0,,0.0,0.0
,,0.1461,655.03,11.38736224,5.56,792.0,9636.0,14653.0,,,0.0,0.0,
,2.0,0.0932,319.47,,,782.0,,99.0,0.2,,0.0,0.0,
1.0,0.0,,189.96,10.30895266,16.04,677.0,1590.041667,2640.0,,,0.0,,0.0
1.0,0.0,0.1183,803.5,12.03171926,11.42,,5343.041667,55622.0,39.5,,,0.0,0.0
,2.0,0.1379,340.76,10.75790288,23.69,692.0,4590.0,1400.0,77.8,,1.0,1.0,0.0
,2.0,0.1183,397.61,11.71993963,15.88,722.0,7442.0,46336.0,,2.0,0.0,0.0,0.0
1.0,3.0,0.1392,573.5,,17.49,,4620.041667,19158.0,64.7,1.0,,0.0,0.0
1.0,,,,11.40756495,,,6809.958333,32678.0,,0.0,0.0,,0.0
1.0,,,,11.28978191,4.68,,3690.0,10422.0,56.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0963,401.18,11.43820192,2.83,752.0,4799.958333,12363.0,17.8,,0.0,0.0,0.0
,,0.1099,523.77,10.54534144,,722.0,,21370.0,33.8,1.0,,0.0,
1.0,2.0,,669.33,,10.56,747.0,,25121.0,88.4,1.0,,0.0,0.0
0.0,,,346.45,,,672.0,3060.041667,7201.0,82.8,,0.0,,0.0
,5.0,0.1099,785.65,11.42954386,15.69,742.0,4845.0,14065.0,,1.0,0.0,0.0,0.0
0.0,,0.092,,11.48246626,,,12240.04167,40904.0,34.4,,,,
,5.0,0.0768,49.91,10.04324949,4.64,757.0,,2753.0,,0.0,0.0,0.0,0.0
1.0,5.0,0.0859,158.06,,2.35,,,71.0,0.3,,,0.0,
1.0,,,379.66,10.76308094,23.7,,3330.0,12050.0,63.1,1.0,0.0,,1.0
,4.0,0.1531,,11.40756495,,792.0,,,1.6,4.0,,0.0,
1.0,3.0,0.1126,328.64,10.4341158,14.93,722.0,4980.0,,35.8,,0.0,0.0,0.0
,2.0,0.08,125.35,10.95080655,,,,60506.0,,2.0,0.0,,
1.0,2.0,0.1253,100.4,,,697.0,,1568.0,44.8,1.0,0.0,0.0,0.0
,2.0,,,10.71441777,12.0,,,2829.0,108.8,0.0,,0.0,0.0
1.0,2.0,,,10.53049493,7.72,,1680.0,0.0,53.0,,,0.0,
1.0,,,241.16,10.02552818,6.74,717.0,1679.958333,7313.0,29.6,0.0,0.0,0.0,1.0
1.0,,0.1158,792.33,11.39184199,22.69,752.0,4889.958333,27806.0,32.3,1.0,0.0,0.0,
1.0,2.0,,,10.49127422,1.8,747.0,,4782.0,16.7,,0.0,,0.0
1.0,0.0,0.1189,132.66,10.29336514,5.81,757.0,,,,,0.0,0.0,0.0
0.0,1.0,0.1843,,11.05089001,,717.0,5348.041667,18157.0,,,0.0,0.0,
,4.0,0.1695,534.41,,0.38,687.0,5640.0,5330.0,82.0,0.0,0.0,,
1.0,,0.0859,316.11,11.53272809,9.33,802.0,,2890.0,4.7,0.0,0.0,0.0,0.0
1.0,5.0,0.1253,83.67,10.30895266,9.52,,2520.0,4987.0,,,1.0,,
0.0,0.0,,285.76,10.59663473,18.65,707.0,3210.0,8730.0,,6.0,0.0,,
1.0,,,445.77,11.00209984,,697.0,,,,0.0,,0.0,0.0
1.0,0.0,0.1635,556.44,10.77895629,18.13,,,5481.0,,,,0.0,0.0
1.0,2.0,,,11.42954386,5.06,,,5424.0,,0.0,0.0,0.0,
0.0,2.0,,,,10.68,652.0,,,58.8,6.0,,0.0,0.0
,3.0,0.1166,,11.15051985,3.53,677.0,3120.0,669.0,15.6,0.0,,0.0,
1.0,0.0,,178.49,10.9560559,15.92,687.0,,,,0.0,1.0,,0.0
,0.0,0.1496,320.47,,0.08,,1321.041667,5.0,,6.0,,,0.0
1.0,0.0,,,10.46321762,,717.0,6449.958333,,73.5,0.0,0.0,0.0,1.0
1.0,2.0,0.1537,174.24,11.08214255,,677.0,3869.958333,,22.6,1.0,1.0,0.0,0.0
1.0,0.0,,407.08,12.66032792,10.05,692.0,9060.0,127192.0,67.0,1.0,0.0,0.0,0.0
1.0,4.0,,274.45,10.57387775,,737.0,2681.0,16090.0,25.0,3.0,0.0,0.0,1.0
1.0,,0.1316,,,17.54,677.0,2721.958333,4034.0,67.2,,0.0,0.0,0.0
,,,,10.4341158,,707.0,5100.0,14096.0,86.0,1.0,,,0.0
1.0,,0.1357,314.21,,19.26,,1802.0,0.0,0.0,2.0,0.0,0.0,0.0
1.0,2.0,,,11.38504664,,,,12125.0,69.3,,0.0,,0.0
,1.0,,,12.20607265,13.97,722.0,6120.041667,,78.3,2.0,,,0.0
1.0,0.0,0.0863,142.33,11.2771525,7.53,722.0,5761.0,,32.7,2.0,0.0,,0.0
1.0,0.0,0.1719,,,4.8,667.0,2700.041667,6451.0,,0.0,0.0,0.0,0.0
1.0,0.0,,158.06,9.903487553,6.3,,9210.041667,3406.0,9.8,1.0,,,0.0
1.0,,,263.89,10.26813067,19.83,732.0,,9321.0,27.2,2.0,,,0.0
,,,432.9,11.15625052,3.36,,,,,0.0,,0.0,
1.0,0.0,0.1114,104.98,,5.04,732.0,,6383.0,46.6,0.0,0.0,,0.0
1.0,2.0,0.1218,116.55,,3.44,,3540.041667,1815.0,62.6,,,0.0,1.0
1.0,,,83.67,10.81985828,,682.0,5610.041667,3510.0,41.8,2.0,,0.0,0.0
1.0,2.0,0.0976,167.21,10.4341158,1.52,,2579.958333,4699.0,28.8,,,0.0,0.0
,4.0,,485.42,,7.93,747.0,,,,0.0,0.0,,1.0
,0.0,0.0963,385.14,12.25486281,13.14,,9503.958333,56967.0,,2.0,0.0,0.0,0.0
,,0.0774,62.44,10.23995979,20.23,,,5121.0,17.7,4.0,0.0,0.0,0.0
,0.0,,334.67,,14.36,,,8892.0,,2.0,0.0,1.0,0.0
,3.0,0.16,421.89,,0.33,662.0,,12683.0,,0.0,1.0,1.0,0.0
,2.0,0.0988,,11.34398597,1.73,752.0,3767.041667,2403.0,22.0,4.0,0.0,,0.0
1.0,4.0,0.1178,,10.80576049,17.67,722.0,3599.958333,27496.0,33.4,,,0.0,
0.0,,0.128,,,,647.0,3330.0,296.0,74.0,3.0,,1.0,
,5.0,,98.15,,7.4,,,,,2.0,1.0,,1.0
,2.0,0.1357,108.7,,,,2670.0,,86.2,1.0,0.0,0.0,
1.0,6.0,,,10.83467754,20.69,,5669.958333,,,0.0,0.0,0.0,0.0
0.0,,0.145,165.23,11.39075783,19.75,,3210.0,9976.0,,3.0,0.0,0.0,1.0
,,,300.46,10.49127422,,647.0,,2066.0,,4.0,,0.0,0.0
1.0,3.0,0.08,,,,,,,10.8,,0.0,0.0,0.0
1.0,2.0,0.1221,,10.71441777,0.0,,2640.0,4924.0,,0.0,1.0,0.0,
1.0,,0.1062,,10.4341158,18.07,,2490.0,,,,0.0,0.0,
1.0,0.0,0.1183,,10.59663473,,722.0,2190.0,7383.0,,0.0,,,0.0
0.0,0.0,0.1418,,,26.88,702.0,,12531.0,71.6,0.0,0.0,0.0,
0.0,,0.1533,870.71,11.85651517,23.82,,,259128.0,,0.0,0.0,0.0,0.0
,2.0,0.1008,113.07,9.392661929,,,930.0416667,,,1.0,0.0,,1.0
1.0,2.0,0.0859,173.86,10.65282601,12.11,,,,0.3,0.0,0.0,0.0,0.0
,0.0,0.1565,419.84,11.35040654,23.89,692.0,6000.041667,,,0.0,0.0,,0.0
,0.0,0.1028,129.6,9.893437217,,,,,,,,0.0,0.0
,,,,,13.82,,6839.958333,737.0,5.7,,0.0,0.0,0.0
1.0,0.0,,,,,,,6593.0,,,0.0,0.0,0.0
,0.0,,140.6,10.49127422,9.87,707.0,1560.0,,,0.0,0.0,,0.0
1.0,2.0,0.0775,62.45,10.08580911,2.4,,2290.041667,,,,0.0,,
,2.0,,327.14,11.35035948,3.81,777.0,9420.0,0.0,0.0,1.0,0.0,0.0,
1.0,0.0,0.1461,206.86,10.71441777,,,,7367.0,,2.0,,0.0,0.0
1.0,2.0,0.1253,836.66,,6.9,,7110.041667,22180.0,55.9,2.0,,0.0,
1.0,5.0,0.1189,530.63,11.26446411,5.23,742.0,3600.0,16578.0,44.8,0.0,,0.0,
0.0,4.0,0.1982,926.83,,,737.0,,144217.0,12.0,0.0,1.0,0.0,1.0
1.0,2.0,0.0894,47.66,10.59663473,9.6,712.0,2610.041667,193.0,7.4,0.0,,,
1.0,,0.1218,,,,727.0,6035.0,24573.0,87.4,,0.0,0.0,
1.0,2.0,0.1904,,11.71993963,5.84,662.0,6210.0,13363.0,,1.0,1.0,0.0,1.0
0.0,6.0,0.1284,168.09,10.81977828,,737.0,4169.958333,0.0,0.0,6.0,0.0,,
1.0,,,713.49,11.54248427,7.6,,5220.0,,,0.0,0.0,0.0,0.0
1.0,0.0,,38.52,10.95080655,,717.0,,,,3.0,0.0,0.0,1.0
1.0,0.0,0.1284,262.22,11.1844214,,697.0,5850.0,13835.0,,0.0,,0.0,0.0
1.0,3.0,0.0768,,,,762.0,7831.0,1369.0,5.9,0.0,1.0,,0.0
,2.0,0.1407,29.08,,,642.0,,14479.0,78.3,,0.0,0.0,0.0
0.0,2.0,,239.49,10.6974208,14.92,652.0,,0.0,0.0,1.0,2.0,0.0,
1.0,5.0,0.1134,220.43,,,752.0,,95.0,0.8,1.0,,0.0,1.0
,0.0,0.0964,160.51,11.77528973,,712.0,5940.0,20969.0,40.2,0.0,0.0,0.0,0.0
0.0,1.0,0.1355,220.74,11.3083583,10.95,,4620.0,4037.0,21.1,,0.0,0.0,0.0
1.0,5.0,0.0988,154.61,10.858999,,,2670.041667,16062.0,57.4,,,,
,0.0,0.1461,189.62,10.73639668,4.02,722.0,,,23.3,8.0,0.0,,
1.0,,0.1311,80.99,10.08580911,18.2,697.0,3630.0,1060.0,,3.0,0.0,,0.0
,3.0,0.1183,530.15,11.08214255,4.91,742.0,,9562.0,,2.0,,,0.0
0.0,0.0,,67.2,9.903487553,2.58,652.0,1830.0,1123.0,23.1,4.0,,0.0,1.0
0.0,1.0,0.1122,,11.40756495,,,,,,4.0,0.0,,
0.0,0.0,,196.71,11.38509209,,,5189.958333,,83.3,17.0,0.0,1.0,
1.0,0.0,0.1218,832.5,11.36210258,9.99,742.0,7020.041667,22915.0,24.1,1.0,0.0,,0.0
1.0,,,405.72,11.31447453,15.12,672.0,5760.041667,27905.0,81.8,,2.0,,0.0
1.0,,0.1348,407.09,,11.18,682.0,,1392.0,,1.0,0.0,0.0,0.0
1.0,,,67.68,,22.0,662.0,1470.0,1042.0,37.2,3.0,,,0.0
,,0.209,771.28,11.14186178,24.52,662.0,3660.0,16491.0,99.9,1.0,1.0,,
1.0,2.0,,94.01,11.44035477,0.0,737.0,,,2.4,2.0,0.0,0.0,0.0
,0.0,0.1134,,11.22524339,15.14,,6030.041667,,84.5,0.0,0.0,0.0,0.0
,2.0,0.0963,385.14,,9.26,752.0,2969.958333,4087.0,,,,0.0,
1.0,,0.1134,,10.54534144,,687.0,,6236.0,67.8,2.0,0.0,0.0,
1.0,,,262.43,11.03488966,9.54,732.0,,,6.0,0.0,0.0,0.0,
1.0,3.0,,659.37,12.20607265,4.24,812.0,5880.0,,,,,,
0.0,,0.1475,84.64,11.1844214,,,1080.0,,56.4,2.0,0.0,0.0,
,0.0,0.1379,408.91,,11.7,,4139.958333,17386.0,84.4,,0.0,,0.0
0.0,6.0,0.1482,,8.699514748,3.0,637.0,900.0416667,932.0,,,1.0,0.0,
1.0,0.0,,196.83,,13.17,,2550.0,1207.0,,,0.0,0.0,
0.0,1.0,,172.43,9.740968623,6.99,,780.0,5734.0,59.1,,0.0,,
1.0,0.0,0.1183,,,2.09,717.0,,5652.0,,0.0,0.0,,0.0
,5.0,,483.35,,5.52,722.0,2581.041667,3943.0,,2.0,0.0,0.0,0.0
1.0,4.0,,110.17,11.00209984,1.08,702.0,,1965.0,98.2,0.0,0.0,1.0,
,0.0,0.1114,295.24,,9.9,,,9305.0,25.5,0.0,1.0,0.0,
,5.0,0.1513,243.11,10.73630972,18.91,652.0,2729.958333,,76.6,0.0,0.0,,0.0
,2.0,0.1114,360.84,11.53632944,,757.0,4259.958333,,32.0,0.0,,0.0,0.0
1.0,1.0,0.0859,347.72,10.16585182,16.06,,7532.958333,12706.0,22.4,0.0,0.0,0.0,0.0
1.0,2.0,0.1322,324.49,11.51292546,,,4770.0,4533.0,14.3,0.0,,0.0,0.0
,0.0,0.1537,348.47,,24.21,662.0,1728.0,13212.0,71.0,1.0,,0.0,0.0
1.0,0.0,0.1253,,11.22524339,3.74,722.0,7500.958333,23762.0,44.5,,,,0.0
1.0,0.0,0.0894,324.07,10.91508846,8.47,737.0,5730.0,13041.0,,1.0,,,0.0
1.0,0.0,,,10.46310334,22.11,687.0,3330.0,,93.1,0.0,0.0,0.0,
,0.0,0.1311,404.94,10.70126498,22.43,,,10337.0,61.9,0.0,0.0,,0.0
1.0,2.0,,329.69,10.49127422,0.5,777.0,2460.0,523.0,7.0,0.0,0.0,0.0,0.0
1.0,0.0,0.1632,847.53,11.28973191,14.93,682.0,,,78.6,,0.0,0.0,0.0
,0.0,,208.63,10.46310334,14.84,,3450.041667,4262.0,15.3,2.0,0.0,0.0,0.0
1.0,2.0,0.1496,221.74,11.1844214,15.45,662.0,2614.0,9317.0,,2.0,0.0,0.0,0.0
0.0,0.0,0.1438,412.35,11.30958454,19.49,,2340.041667,5191.0,48.1,,0.0,,1.0
,2.0,,916.95,12.34583459,14.43,667.0,5970.041667,39476.0,78.3,,0.0,0.0,0.0
,0.0,,156.41,,,722.0,3390.041667,1451.0,31.5,,0.0,0.0,1.0
0.0,1.0,0.1249,167.24,,,692.0,,222702.0,30.5,0.0,,0.0,0.0
,0.0,,173.46,10.20359214,,687.0,1440.0,3329.0,95.1,0.0,0.0,,
1.0,0.0,0.1379,,11.60823564,1.52,,3480.041667,2783.0,45.6,1.0,,,
,0.0,,390.54,10.30895266,,,2042.041667,,71.9,,0.0,0.0,0.0
1.0,2.0,,333.15,11.42958733,10.45,,3419.958333,17328.0,,0.0,,,1.0
1.0,2.0,,93.18,10.89673933,22.82,777.0,7110.041667,0.0,,0.0,,,0.0
,,,155.69,10.81977828,10.66,757.0,,5076.0,22.7,,0.0,0.0,
,,0.087,88.65,11.69524702,15.0,742.0,,8155.0,,,0.0,,0.0
1.0,1.0,0.1114,157.46,10.46310334,23.66,722.0,,,,,0.0,,
1.0,0.0,0.1531,696.31,11.69524702,9.1,682.0,4800.041667,,93.3,,,,0.0
1.0,1.0,,,,19.03,692.0,3660.0,31861.0,76.0,1.0,,0.0,
,,0.0838,167.02,11.21182037,14.37,797.0,5610.958333,6844.0,14.4,0.0,,,0.0
1.0,,0.1316,515.0,,17.68,722.0,5310.0,,,,0.0,0.0,0.0
1.0,1.0,0.0945,409.73,,8.86,742.0,,13207.0,77.7,0.0,0.0,0.0,
0.0,0.0,0.152,,10.54534144,,,,7600.0,84.4,2.0,0.0,,0.0
0.0,1.0,0.1253,384.87,11.00209984,11.56,,3614.0,,,5.0,,,1.0
