credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1.0,,,155.38,,0.31,,,,0.6,,0.0,0.0,0.0
1.0,credit_card,0.1122,,11.28978191,,672.0,3990.0,,16.1,3.0,,1.0,0.0
,debt_consolidation,0.0996,,10.77895629,8.03,,4320.0,28329.0,,1.0,0.0,0.0,0.0
1.0,home_improvement,,159.77,12.10071213,11.93,717.0,4498.958333,,,1.0,0.0,0.0,
1.0,home_improvement,,,,,742.0,,40934.0,26.3,,0.0,0.0,0.0
,debt_consolidation,0.0743,,11.69524702,,777.0,3540.0,,,0.0,,0.0,0.0
1.0,small_business,,,,14.54,,2460.0,,7.8,1.0,0.0,,
,home_improvement,0.1028,97.2,,0.0,677.0,3779.958333,,,0.0,1.0,,0.0
1.0,,,164.23,10.30895266,,702.0,,15840.0,47.1,0.0,,0.0,0.0
1.0,,0.0838,,,14.37,,5610.958333,,14.4,,0.0,0.0,
1.0,educational,0.0775,168.6,,,,,1321.0,,0.0,0.0,0.0,0.0
,,,160.72,10.37349118,14.78,772.0,4379.0,,23.9,0.0,,,0.0
1.0,credit_card,0.0901,159.03,,9.96,,,23489.0,,0.0,,,
1.0,,0.0743,178.69,11.73606902,,792.0,,2817.0,10.2,0.0,0.0,0.0,0.0
1.0,credit_card,,,10.71441777,1.12,782.0,5807.0,1783.0,0.0,1.0,0.0,0.0,0.0
1.0,,,,10.217422,10.7,712.0,1379.0,3534.0,54.4,,,,
1.0,,0.1059,813.65,,4.05,762.0,,,,,0.0,0.0,
1.0,,,112.87,9.510444964,16.44,,1649.958333,,,,0.0,,0.0
,debt_consolidation,,94.88,,12.57,,1409.0,3075.0,92.3,,,0.0,0.0
,small_business,0.1059,398.69,11.00209984,,747.0,14008.95833,17214.0,8.1,,,0.0,0.0
,,0.1154,,9.903487553,2.04,,,1153.0,75.8,,0.0,,0.0
1.0,,,678.08,,10.15,682.0,4209.958333,41674.0,74.1,0.0,0.0,0.0,1.0
,,0.1249,401.37,11.22524339,,682.0,4479.0,43039.0,93.4,3.0,,,0.0
,all_other,,,11.00209984,,712.0,,,69.3,0.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1186,,11.08214255,,682.0,8730.0,11868.0,71.9,,2.0,0.0,
1.0,all_other,0.0743,,,,,8189.958333,2562.0,,2.0,0.0,,0.0
1.0,all_other,,113.39,,1.5,,,1882.0,32.4,0.0,,0.0,
1.0,debt_consolidation,,99.44,,7.47,667.0,,1064.0,70.9,2.0,,,0.0
,credit_card,0.0807,109.79,,8.52,,4979.958333,6432.0,,,1.0,,
,all_other,,,,14.47,,1110.0,4485.0,36.9,1.0,0.0,,1.0
1.0,all_other,0.0996,,,,702.0,4979.958333,16310.0,,,,,0.0
,debt_consolidation,0.0964,160.51,11.77528973,8.55,,,20969.0,40.2,,0.0,0.0,0.0
1.0,debt_consolidation,0.1375,340.57,,17.38,707.0,2699.958333,22213.0,65.9,0.0,,0.0,
,home_improvement,,156.11,,6.48,752.0,5339.958333,,2.3,,0.0,0.0,
1.0,,,,11.15625052,4.56,,,,1.0,0.0,0.0,,0.0
,,,235.25,11.91839057,2.72,757.0,5202.0,23678.0,,4.0,,0.0,0.0
,,0.0996,257.99,,,722.0,2640.0,11289.0,,3.0,,,0.0
1.0,,0.1501,,12.26904744,6.45,677.0,6240.0,56411.0,,0.0,,,1.0
,,0.0964,80.26,11.22524339,20.0,,,269.0,3.8,,0.0,0.0,1.0
1.0,home_improvement,0.128,84.0,10.37349118,20.0,,5492.0,,35.1,,0.0,0.0,1.0
1.0,debt_consolidation,0.1122,507.46,10.59663473,13.5,,5368.958333,6513.0,,3.0,,1.0,
1.0,educational,0.0743,,10.59663473,,,1739.958333,330.0,,0.0,,0.0,0.0
,credit_card,,63.32,11.15625052,,712.0,,5967.0,,1.0,,0.0,0.0
1.0,all_other,,,9.798127037,18.0,707.0,2192.0,5533.0,,1.0,0.0,0.0,
,home_improvement,,93.67,,2.14,762.0,,,,0.0,,0.0,0.0
,,0.0775,93.67,,5.35,762.0,,,,0.0,0.0,,0.0
1.0,all_other,,88.65,11.69524702,15.0,742.0,3026.0,8155.0,14.9,1.0,,0.0,0.0
1.0,all_other,0.0964,128.41,11.51292546,15.0,722.0,3026.0,8155.0,14.9,1.0,0.0,0.0,0.0
1.0,,0.087,,,,,2729.958333,3678.0,30.7,0.0,0.0,0.0,0.0
,debt_consolidation,0.1217,179.8,,,,2944.0,2040.0,,2.0,0.0,,0.0
1.0,credit_card,0.1533,444.05,11.00209984,,,2700.958333,,68.8,,,,0.0
,all_other,,124.89,,3.46,,2519.0,,17.1,0.0,0.0,0.0,
,credit_card,0.1533,644.3,11.40756495,5.24,662.0,1770.0,22379.0,62.2,,0.0,0.0,
1.0,small_business,0.0964,,,2.86,737.0,,10296.0,,0.0,0.0,0.0,1.0
1.0,,,104.76,9.61580548,,672.0,,2867.0,,3.0,,0.0,
1.0,,,157.66,10.30895266,,682.0,1770.0,12310.0,,0.0,0.0,0.0,
,,,,11.91839057,4.8,767.0,13349.95833,,39.1,0.0,,,0.0
1.0,,0.1122,217.6,11.38509209,,702.0,,,26.1,2.0,0.0,0.0,0.0
1.0,all_other,0.0807,297.99,11.05089001,,,5939.0,40384.0,9.2,1.0,,0.0,0.0
1.0,,,156.11,10.71441777,,762.0,2131.0,1359.0,,,,0.0,
1.0,debt_consolidation,0.1154,329.95,,20.0,727.0,,,44.8,2.0,0.0,,0.0
1.0,,0.0807,313.67,12.06104687,0.72,,8010.0,,5.6,3.0,,0.0,
1.0,,0.0807,,11.40756495,2.44,,,40384.0,9.6,0.0,,,
1.0,home_improvement,0.0933,239.65,11.44035477,9.66,792.0,4529.0,128000.0,,3.0,,,0.0
1.0,,0.0712,,11.6784399,,,,4709.0,,0.0,,0.0,0.0
,all_other,,,10.71441777,2.8,667.0,,2850.0,,0.0,,,0.0
1.0,small_business,,73.68,11.47210347,,,4080.0,51.0,,0.0,0.0,,
,,0.0807,313.67,11.91839057,5.84,792.0,,,3.7,,,0.0,
1.0,,0.0933,,11.22524339,9.55,,5699.958333,3839.0,16.6,1.0,0.0,0.0,
,home_improvement,,313.67,11.35040654,3.11,797.0,,37152.0,3.7,0.0,,,
1.0,,0.1217,266.37,11.15625052,,,3598.958333,26283.0,39.5,,1.0,0.0,1.0
,debt_consolidation,,210.6,10.71441777,5.87,692.0,,5607.0,42.2,,0.0,0.0,
1.0,,0.1249,234.15,,,,1110.0,,81.9,3.0,,0.0,0.0
,,,323.99,11.69524702,,,4679.958333,56740.0,,,0.0,0.0,0.0
,,,235.96,10.95080655,7.22,712.0,5519.0,40598.0,,,0.0,0.0,0.0
1.0,,,352.22,11.1844214,17.83,687.0,1289.958333,3815.0,6.5,1.0,0.0,0.0,
1.0,all_other,,,,0.0,772.0,,0.0,0.0,,,0.0,
1.0,debt_consolidation,0.0712,64.96,11.60823564,,812.0,,50.0,0.3,0.0,0.0,,
,small_business,0.1565,,11.42954386,1.53,,3603.958333,,,1.0,,0.0,
,educational,0.1059,,9.852194258,,692.0,3089.958333,8528.0,,0.0,,0.0,0.0
1.0,credit_card,0.1122,,,22.15,,,14345.0,,0.0,0.0,,0.0
1.0,small_business,,,,18.38,707.0,3359.0,113.0,,1.0,,0.0,0.0
,debt_consolidation,,,,9.8,677.0,3089.958333,12231.0,81.0,,,0.0,
1.0,,,,10.95080655,20.76,,,,,0.0,1.0,0.0,0.0
1.0,credit_card,0.1028,,11.37710574,10.6,692.0,,,,,0.0,,
,debt_consolidation,0.1249,,10.57131693,,,3690.0,26233.0,62.9,3.0,,1.0,
,all_other,0.0743,,11.35040654,,782.0,9210.0,,16.0,0.0,0.0,,0.0
1.0,all_other,0.1028,150.66,10.727663,3.26,687.0,6509.958333,105.0,35.0,1.0,1.0,0.0,1.0
,,0.1122,,10.9525594,13.77,,2160.0,11490.0,,,0.0,,0.0
,home_improvement,0.1312,,,,692.0,,17641.0,30.5,3.0,1.0,,
,,,,,,742.0,3270.0,0.0,0.0,3.0,0.0,0.0,
1.0,all_other,0.0807,165.47,,12.0,797.0,,12430.0,,,,,
1.0,debt_consolidation,,,10.49127422,9.87,,1560.0,12323.0,44.0,,0.0,0.0,0.0
1.0,all_other,0.1028,98.01,,9.13,,,38624.0,97.8,,0.0,0.0,0.0
1.0,,,166.48,9.210340372,0.0,,,875.0,,2.0,,,1.0
,small_business,0.1249,284.32,11.35040654,6.38,667.0,7229.958333,1196.0,12.0,3.0,,0.0,0.0
,small_business,0.1438,194.15,13.08154138,2.4,,2759.958333,26628.0,60.4,,1.0,,0.0
,all_other,,,,24.81,767.0,5789.958333,6752.0,24.6,2.0,0.0,,0.0
,debt_consolidation,0.1249,70.25,9.433483923,14.4,662.0,1469.0,458.0,,1.0,,0.0,
1.0,,0.0838,252.1,,,752.0,,,,0.0,0.0,0.0,0.0
1.0,,0.0901,,11.69524702,,,,7336.0,29.9,0.0,0.0,,
,all_other,,104.65,11.03488966,,,3690.0,,41.9,,0.0,0.0,0.0
,debt_consolidation,0.0807,,10.89673933,6.29,,,18388.0,68.9,0.0,,0.0,0.0
1.0,credit_card,0.0996,,,,677.0,,,,2.0,0.0,0.0,0.0
,educational,,100.35,10.2791805,12.77,662.0,1110.0,566.0,51.5,,1.0,,
,,0.128,335.98,10.50232405,,682.0,,,,1.0,0.0,0.0,
,all_other,0.1091,163.49,10.57131693,11.78,707.0,,5406.0,33.4,0.0,,,1.0
,,0.0996,32.25,,5.83,687.0,2158.958333,1188.0,3.0,,,,1.0
1.0,,0.0996,96.75,,,,11248.95833,12003.0,,,,0.0,0.0
1.0,,,,11.00209984,,707.0,,20511.0,62.0,,0.0,0.0,
1.0,,,90.68,,,,3691.0,55720.0,10.0,,0.0,,0.0
1.0,,0.0807,259.58,,9.89,,,7744.0,,0.0,0.0,,0.0
1.0,all_other,,169.32,,,,,51761.0,38.0,1.0,,0.0,
1.0,credit_card,,205.4,10.71441777,17.76,717.0,,,,,0.0,,0.0
1.0,debt_consolidation,0.1312,162.01,11.35040654,16.87,707.0,,34776.0,,,0.0,,1.0
1.0,,0.1028,,10.92233487,,692.0,1890.0,,,0.0,0.0,0.0,0.0
1.0,all_other,0.1059,162.73,9.61580548,,737.0,3209.958333,0.0,0.0,3.0,,,
1.0,debt_consolidation,0.1154,158.38,10.1266311,18.19,672.0,2586.0,409.0,81.8,,1.0,,0.0
1.0,,0.0901,795.11,,8.93,,,185.0,0.5,0.0,,0.0,0.0
,,,158.83,11.33857208,4.84,727.0,,48251.0,50.1,2.0,,,
,,0.1028,97.2,10.54534144,19.93,687.0,2580.0,772.0,96.5,0.0,0.0,0.0,0.0
1.0,debt_consolidation,0.1154,263.97,10.81977828,8.04,672.0,3089.0,1019.0,,1.0,1.0,0.0,0.0
,small_business,0.1091,404.62,,16.39,692.0,,8332.0,39.9,,,,
,all_other,,307.53,,9.09,797.0,,1790.0,4.5,1.0,0.0,,0.0
1.0,,0.128,839.95,11.22524339,24.85,,,62739.0,74.7,,0.0,,1.0
,all_other,0.1059,,,24.01,,4665.958333,29901.0,,,,0.0,1.0
,debt_consolidation,0.1186,265.18,10.858999,11.31,667.0,1560.0,5867.0,74.3,1.0,0.0,0.0,0.0
1.0,home_improvement,,802.47,,0.8,732.0,,,,,0.0,,0.0
1.0,,0.1091,505.16,,16.97,,,,44.5,3.0,0.0,0.0,1.0
,home_improvement,0.0901,,12.52452638,,,,481.0,80.2,,,0.0,1.0
,educational,,,10.30895266,,737.0,1560.0,2282.0,19.0,,0.0,0.0,0.0
,all_other,0.1091,130.79,,8.92,672.0,1140.0,3614.0,61.3,,0.0,,
,,,227.82,11.05879518,8.5,682.0,6839.958333,,79.0,1.0,0.0,1.0,0.0
1.0,credit_card,0.0996,643.36,,,,,33989.0,82.9,0.0,,0.0,
,all_other,,51.78,10.1266311,3.84,,,1238.0,61.9,,,,0.0
,educational,,,10.62132735,,,7500.0,,18.5,2.0,,0.0,0.0
1.0,all_other,0.0775,149.87,9.952277717,6.34,752.0,,3470.0,25.5,,0.0,0.0,0.0
1.0,all_other,0.0996,,11.03488966,,,1799.0,12640.0,,0.0,,0.0,0.0
1.0,,,92.8,11.44035477,0.0,812.0,,,1.2,0.0,0.0,0.0,
1.0,,,192.09,11.09741002,19.82,,,30597.0,,1.0,1.0,,0.0
1.0,all_other,0.1154,593.92,10.20359214,,682.0,5050.0,,,,0.0,0.0,0.0
,,0.1091,392.36,,15.74,692.0,,,54.5,,0.0,,0.0
1.0,educational,0.0775,,10.858999,9.55,,,,,0.0,0.0,,0.0
,debt_consolidation,0.1028,,,7.51,687.0,2795.0,,68.7,0.0,,1.0,0.0
1.0,credit_card,0.1028,485.99,,11.95,702.0,,,94.7,,0.0,,
,,,116.64,10.30895266,7.88,,5130.041667,,,0.0,0.0,1.0,
,debt_consolidation,,,10.83958091,18.68,,1889.041667,,87.9,2.0,,,1.0
1.0,credit_card,,,9.903487553,10.26,,6330.041667,4921.0,,0.0,0.0,,0.0
1.0,,0.1154,211.17,11.46163217,1.83,,,11200.0,,1.0,,,0.0
,,0.0743,186.45,11.13730067,6.11,777.0,7440.041667,,,3.0,0.0,0.0,0.0
1.0,debt_consolidation,,790.86,11.00209984,,767.0,2100.0,916.0,,0.0,,0.0,
,small_business,0.0901,795.11,,,,,148829.0,6.6,5.0,0.0,0.0,1.0
,credit_card,,,,18.71,747.0,3630.0,3209.0,,,0.0,0.0,0.0
,,,294.27,11.28978191,,677.0,3840.041667,,82.3,0.0,,0.0,
1.0,debt_consolidation,,404.62,11.28978191,,,2519.0,13126.0,,0.0,0.0,,0.0
1.0,debt_consolidation,,,,20.48,,4452.041667,66654.0,51.6,1.0,,,0.0
,debt_consolidation,0.0743,,11.46163217,,812.0,16259.04167,50.0,0.3,,,0.0,0.0
1.0,educational,,29.16,9.392661929,,687.0,,,65.6,3.0,0.0,0.0,
,small_business,0.0996,,,6.48,712.0,5610.041667,2598.0,,,0.0,,
1.0,credit_card,0.1059,,,,682.0,6330.041667,,68.5,,,0.0,
,,0.1122,,,22.79,682.0,,24218.0,85.3,2.0,0.0,0.0,0.0
1.0,,0.0807,,,4.27,722.0,1470.0,0.0,0.0,0.0,,0.0,0.0
,credit_card,0.1091,523.14,,,697.0,7320.0,,73.7,1.0,,,0.0
1.0,all_other,0.087,,,0.12,757.0,1128.041667,1032.0,5.0,,0.0,,
1.0,,0.1122,,,14.6,677.0,3630.0,133.0,4.2,1.0,0.0,,
1.0,debt_consolidation,0.1154,,,12.16,682.0,2130.0,34023.0,57.7,1.0,2.0,0.0,1.0
,,0.0743,93.23,11.1844214,,757.0,4500.041667,,29.6,,,0.0,
1.0,,,,10.77895629,13.53,787.0,10260.04167,,8.9,3.0,0.0,0.0,0.0
,,0.1186,,,7.02,667.0,,2197.0,,0.0,2.0,,1.0
,all_other,,,,15.3,692.0,,88.0,,1.0,3.0,0.0,
1.0,debt_consolidation,,485.99,,,702.0,7020.041667,,,,0.0,,0.0
,all_other,,322.49,11.19134184,,702.0,,,,3.0,0.0,0.0,1.0
1.0,debt_consolidation,,189.97,,19.45,757.0,3870.041667,5405.0,40.0,2.0,,,0.0
1.0,,0.1217,376.24,10.42228135,23.96,,3030.041667,,,,0.0,0.0,0.0
1.0,,0.1217,,11.61045137,18.3,,,18076.0,,1.0,,0.0,0.0
1.0,debt_consolidation,,132.35,10.20359214,,702.0,,,,,,0.0,1.0
1.0,,0.1186,828.69,10.858999,,,,25852.0,,0.0,,0.0,0.0
,credit_card,0.1091,,10.858999,17.56,707.0,8061.0,32438.0,,,1.0,0.0,0.0
1.0,debt_consolidation,0.087,,10.93131966,,747.0,,20380.0,48.1,,0.0,0.0,
,credit_card,,172.55,10.6454249,16.09,,2220.0,38054.0,,0.0,0.0,0.0,0.0
,,,604.88,10.49127422,4.67,697.0,1410.0,25.0,0.2,,,0.0,
1.0,,0.0996,290.24,10.54534144,,,1782.0,3305.0,55.1,2.0,0.0,0.0,
1.0,,0.1186,530.36,11.36674295,,682.0,3900.0,,,,,0.0,
1.0,,0.087,158.31,10.08580911,6.15,722.0,,,,,0.0,,
1.0,debt_consolidation,0.1059,390.54,10.30895266,19.84,702.0,,7336.0,71.9,1.0,0.0,0.0,
1.0,credit_card,0.1249,301.04,,4.98,,,8644.0,72.6,,,,0.0
,,0.1154,,11.47210347,17.81,707.0,3629.0,93.0,0.0,,,,
,,0.0743,,10.66895539,,777.0,2879.0,2698.0,9.5,0.0,0.0,0.0,0.0
,home_improvement,,,,,697.0,4800.041667,,30.0,0.0,,0.0,0.0
1.0,major_purchase,,158.31,,0.38,,,498.0,7.3,2.0,1.0,,0.0
1.0,debt_consolidation,,319.64,11.00209984,19.28,672.0,4740.0,10358.0,91.7,2.0,0.0,1.0,1.0
1.0,,,,11.22524339,9.7,,,2105.0,45.3,0.0,3.0,0.0,0.0
1.0,home_improvement,,154.08,,12.94,697.0,2969.041667,,9.9,3.0,,0.0,0.0
1.0,debt_consolidation,0.1059,,,11.96,707.0,,,97.7,0.0,,0.0,0.0
1.0,all_other,0.1375,,,,667.0,2820.0,11675.0,,1.0,,,
,,0.0901,238.54,9.875088078,,712.0,1230.041667,,43.7,,,0.0,0.0
1.0,,,335.98,10.98189713,7.51,662.0,4109.041667,7251.0,,3.0,,2.0,0.0
1.0,all_other,0.1217,93.23,,19.19,692.0,,,44.0,1.0,,0.0,1.0
,all_other,0.0933,95.87,10.50780352,2.69,,,1492.0,33.2,2.0,,,0.0
1.0,debt_consolidation,0.0996,,,,692.0,1918.041667,7121.0,33.7,,,0.0,0.0
,debt_consolidation,,,11.03488966,19.22,,3060.041667,17641.0,,2.0,0.0,0.0,
1.0,,,,11.28978191,20.79,682.0,3059.041667,,61.5,3.0,,,1.0
,major_purchase,0.0838,,,7.96,772.0,5909.041667,,,,0.0,0.0,0.0
1.0,credit_card,0.1091,,,10.34,,2669.041667,23391.0,90.7,1.0,0.0,,0.0
,major_purchase,,,9.878169745,21.23,,,,,0.0,0.0,0.0,0.0
1.0,debt_consolidation,,483.81,,,662.0,,7104.0,93.5,2.0,0.0,0.0,1.0
1.0,debt_consolidation,0.1217,,10.08580911,,672.0,,,43.9,0.0,0.0,0.0,0.0
,debt_consolidation,0.1186,232.04,,,672.0,4380.0,,,3.0,,,0.0
,small_business,0.0964,,11.22524339,,767.0,5691.041667,,,4.0,0.0,0.0,1.0
1.0,,0.1091,304.9,11.16368368,18.96,,5430.0,,43.2,1.0,1.0,0.0,
1.0,,0.1249,,,,692.0,4739.0,6530.0,21.8,0.0,,,0.0
1.0,all_other,,,,,,,2666.0,12.1,0.0,0.0,0.0,
1.0,,0.1028,,10.77895629,17.65,687.0,2070.0,,55.4,,0.0,,0.0
,,0.1407,842.47,11.69524702,12.81,677.0,,33698.0,,,0.0,0.0,0.0
1.0,debt_consolidation,,817.41,11.19821472,,,,,4.5,,,0.0,1.0
1.0,debt_consolidation,0.1596,,10.46287474,,667.0,,14534.0,48.9,3.0,,0.0,0.0
1.0,educational,,575.17,11.00209984,9.96,,2732.041667,,47.5,1.0,0.0,0.0,
,all_other,,405.03,,18.25,667.0,,5861.0,,2.0,0.0,0.0,
1.0,debt_consolidation,,167.99,,,662.0,1380.0,,,0.0,,0.0,
,debt_consolidation,0.0996,,,3.77,722.0,6149.0,16888.0,,0.0,,,0.0
1.0,,0.1154,131.99,10.83863929,9.14,,3990.0,,92.6,0.0,,,
,,0.0933,281.2,,,712.0,3360.041667,,,0.0,1.0,,0.0
1.0,debt_consolidation,0.0964,802.47,10.77895629,9.78,742.0,,8283.0,,,0.0,0.0,
,credit_card,,505.16,11.61728548,10.86,,,46525.0,,,,0.0,0.0
1.0,home_improvement,0.0743,180.23,10.62861778,2.32,772.0,2610.041667,2650.0,,0.0,,,
,small_business,,798.84,11.51292546,1.57,,,,0.1,5.0,,,1.0
,all_other,,,,19.46,727.0,4470.041667,827.0,6.6,,0.0,0.0,
1.0,,0.0964,,,18.0,,1200.041667,961.0,26.0,,,0.0,
1.0,debt_consolidation,0.0964,192.6,,2.87,697.0,1199.041667,,,,,0.0,
1.0,home_improvement,,,,3.66,672.0,5790.0,,52.3,2.0,3.0,0.0,1.0
1.0,,,,11.69524702,,792.0,3810.041667,2227.0,3.8,,,0.0,
1.0,credit_card,,,11.51961693,,722.0,10290.04167,7606.0,18.6,0.0,,,
,debt_consolidation,,,,4.64,,2222.0,,34.4,,2.0,0.0,1.0
1.0,credit_card,0.1438,,,16.05,,2190.0,,86.6,,,,0.0
,debt_consolidation,,,,3.6,712.0,2850.0,10157.0,,0.0,,0.0,0.0
,small_business,,,11.3736634,5.79,,,4209.0,75.2,,,0.0,1.0
1.0,credit_card,0.0807,250.95,10.89673933,10.44,767.0,,,0.0,1.0,0.0,0.0,0.0
1.0,,0.0743,87.01,,,767.0,3930.0,1773.0,5.0,,0.0,,0.0
1.0,,0.0775,62.45,,2.4,,2290.041667,949.0,55.8,,0.0,0.0,
,home_improvement,,851.41,,19.78,,2399.041667,12308.0,43.6,,,0.0,
1.0,,0.1059,244.09,10.59600954,,687.0,,,30.8,,2.0,0.0,0.0
1.0,debt_consolidation,,,10.65725935,,672.0,3690.0,,,,0.0,0.0,
1.0,debt_consolidation,,656.86,10.55986701,,702.0,,21777.0,,3.0,,,
,,,537.57,11.48440253,,667.0,,4281.0,63.0,3.0,0.0,0.0,0.0
1.0,,0.0964,,10.12502982,8.17,,,4475.0,,0.0,0.0,0.0,
,debt_consolidation,0.0996,,11.51292546,,,3839.041667,25413.0,,2.0,,0.0,0.0
,small_business,,315.12,11.58058411,2.28,,4740.0,,65.2,,0.0,,
1.0,,0.1059,,10.16277015,,682.0,1350.041667,,,2.0,0.0,,0.0
,debt_consolidation,0.0807,,9.980448594,10.33,742.0,,,,,0.0,,0.0
1.0,debt_consolidation,0.0933,,11.13663073,7.47,717.0,5580.041667,,,,2.0,0.0,
1.0,,0.1343,,,17.4,667.0,10380.04167,,73.3,0.0,1.0,0.0,
1.0,,0.1217,199.78,11.69524702,,662.0,2041.041667,19504.0,77.3,,,,
1.0,,0.0933,575.17,11.53272809,,,,10463.0,8.2,,0.0,0.0,0.0
,debt_consolidation,0.0901,,,6.72,707.0,3329.0,,51.1,3.0,,,
1.0,debt_consolidation,0.0901,,,6.88,742.0,4589.041667,,14.5,0.0,0.0,0.0,
,all_other,,345.06,11.03488966,,,,,21.7,,0.0,0.0,0.0
,all_other,0.1122,155.19,,23.03,717.0,,,13.0,0.0,0.0,,1.0
1.0,,,644.97,,,,1770.0,2344.0,,1.0,0.0,0.0,0.0
1.0,all_other,0.0712,92.8,,,797.0,6270.041667,2907.0,4.0,,,,
1.0,debt_consolidation,,306.36,10.96819829,21.93,727.0,4593.041667,26218.0,,2.0,0.0,,0.0
,,,,9.998797732,,707.0,1291.041667,5967.0,25.5,0.0,0.0,0.0,0.0
,,0.0964,,,,,,27786.0,85.5,2.0,0.0,1.0,1.0
,all_other,0.0933,,,,702.0,6120.0,,,2.0,,1.0,1.0
1.0,all_other,0.0901,381.66,,4.28,722.0,4080.041667,,,1.0,1.0,0.0,0.0
,debt_consolidation,0.1122,197.06,,,,,0.0,0.0,,,0.0,0.0
1.0,credit_card,,,10.59663473,,,6988.0,19210.0,48.3,0.0,0.0,0.0,
1.0,small_business,0.0964,481.48,,4.05,717.0,2759.041667,11601.0,,3.0,,,0.0
1.0,debt_consolidation,0.0996,,,6.14,,,,34.2,1.0,0.0,,0.0
,,0.0743,,13.16542287,2.45,,6240.0,141287.0,9.4,5.0,1.0,,0.0
1.0,all_other,0.1014,,,,,,199.0,,,1.0,0.0,0.0
1.0,,,259.87,11.69524702,,692.0,,,,1.0,0.0,,1.0
,home_improvement,,,,,772.0,5430.0,773.0,4.8,0.0,,0.0,
,debt_consolidation,0.133,,9.798127037,,662.0,,1042.0,,3.0,,0.0,
,debt_consolidation,,,,7.16,,,137.0,3.2,,1.0,0.0,1.0
1.0,,,241.41,,2.69,,,1944.0,47.4,0.0,,,0.0
1.0,,,170.72,10.54534144,20.72,662.0,7109.041667,16613.0,,1.0,1.0,0.0,
1.0,educational,,,9.392661929,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0
1.0,,,318.09,10.81977828,,662.0,6179.0,,97.8,3.0,,,0.0
