credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1.0,credit_card,,,11.37710574,10.6,692.0,2489.958333,16813.0,63.9,0.0,0.0,,
1.0,,0.1249,,10.57131693,5.08,667.0,,26233.0,62.9,,0.0,1.0,
1.0,all_other,0.0743,,11.35040654,2.64,,,5760.0,16.0,0.0,,,0.0
,all_other,,150.66,10.727663,3.26,,,,35.0,1.0,1.0,,
,,,,,13.77,682.0,2160.0,11490.0,95.7,0.0,0.0,0.0,
,,0.1312,85.23,10.59663473,,692.0,,17641.0,,3.0,1.0,0.0,
1.0,,0.1122,,,20.4,742.0,,0.0,,3.0,0.0,,
,,,165.47,10.91508846,,797.0,,12430.0,,1.0,,0.0,0.0
,debt_consolidation,,,10.49127422,,,,,,,,0.0,0.0
1.0,all_other,,,11.40756495,,,3300.0,,,0.0,0.0,,0.0
1.0,small_business,0.1217,,9.210340372,,,,,54.7,2.0,1.0,0.0,
1.0,small_business,,,11.35040654,6.38,667.0,7229.958333,1196.0,,3.0,4.0,,0.0
1.0,,,194.15,13.08154138,,,,,60.4,3.0,,0.0,
,,0.1028,138.51,10.34174248,24.81,,,,24.6,2.0,0.0,0.0,
1.0,debt_consolidation,0.1249,,,14.4,,1469.0,458.0,91.6,1.0,0.0,,1.0
,,0.0838,252.1,11.56171563,,752.0,3508.958333,,,0.0,0.0,0.0,
1.0,all_other,0.0901,263.19,,,,,7336.0,29.9,0.0,0.0,,0.0
1.0,all_other,0.0933,104.65,,,702.0,3690.0,,41.9,1.0,0.0,0.0,0.0
,,,,,,742.0,5100.0,,68.9,,0.0,,0.0
1.0,credit_card,0.0996,38.7,,1.13,677.0,,613.0,,2.0,,0.0,
1.0,educational,0.1249,,,12.77,,1110.0,566.0,,3.0,,0.0,1.0
,,0.128,335.98,10.50232405,18.92,,,9166.0,,1.0,,,
,all_other,0.1091,,10.57131693,,,4889.0,5406.0,,,0.0,,
1.0,,,,,,687.0,2158.958333,,,2.0,0.0,0.0,
1.0,educational,,96.75,9.798127037,15.4,707.0,,,,1.0,0.0,0.0,
1.0,all_other,,,11.00209984,8.14,,4800.0,,,1.0,0.0,0.0,
1.0,,,90.68,,18.0,,,,10.0,2.0,,,0.0
1.0,all_other,0.0807,,,9.89,772.0,9870.0,,,,0.0,0.0,0.0
1.0,all_other,0.0964,169.32,,17.57,737.0,,51761.0,,1.0,,,
1.0,credit_card,0.1154,,,17.76,,1500.0,,,,0.0,,
1.0,debt_consolidation,,,,,707.0,,,,0.0,,0.0,
,,,,,10.05,,,,33.8,,0.0,,0.0
,,0.1059,162.73,,,,3209.958333,,0.0,,,0.0,
,debt_consolidation,0.1154,158.38,10.1266311,,672.0,2586.0,,81.8,0.0,1.0,,
1.0,small_business,0.0901,,,,822.0,9696.958333,185.0,0.5,,0.0,0.0,0.0
,,0.0996,158.83,,,,6330.0,48251.0,50.1,,,,0.0
,all_other,0.1028,,10.54534144,,687.0,,772.0,,,,,
1.0,debt_consolidation,,,10.81977828,8.04,,3089.0,,,1.0,,0.0,
1.0,,0.1091,404.62,,16.39,,5640.0,,,,0.0,,
,,0.0775,307.53,,,797.0,,,4.5,,,0.0,
1.0,,,839.95,11.22524339,,,,,,3.0,,,1.0
,,0.1059,269.31,,,,4665.958333,,71.2,,,0.0,
1.0,debt_consolidation,,,10.858999,11.31,,,5867.0,74.3,,,,0.0
1.0,home_improvement,0.0964,,,,732.0,,,22.1,,0.0,,0.0
,debt_consolidation,0.1091,505.16,,,,9659.0,,44.5,3.0,0.0,0.0,
1.0,home_improvement,0.0901,,12.52452638,,,4919.0,,80.2,,,0.0,
1.0,,,,10.30895266,,737.0,,2282.0,19.0,1.0,,,
1.0,all_other,,,9.574983486,,,1140.0,,,,0.0,,
,,,,,,682.0,6839.958333,,79.0,,,,0.0
,credit_card,,,11.66134547,,,,,,0.0,0.0,0.0,0.0
1.0,all_other,0.147,51.78,,3.84,632.0,1530.0,1238.0,61.9,,,0.0,
,educational,,,,15.37,,,4746.0,,,0.0,,
,all_other,,149.87,9.952277717,6.34,,3029.0,,25.5,0.0,0.0,,
,all_other,0.0996,96.75,,,,,12640.0,83.2,0.0,0.0,0.0,
,home_improvement,0.0712,,,0.0,,,368.0,,,0.0,0.0,0.0
1.0,,0.1091,,11.09741002,19.82,677.0,4290.0,,,,,,
,all_other,0.1154,,10.20359214,,682.0,5050.0,,75.5,0.0,0.0,,
,,,,,15.74,692.0,,15649.0,54.5,,,,0.0
1.0,,0.0775,156.11,,,,12960.04167,,7.3,,,0.0,0.0
1.0,debt_consolidation,0.1028,155.52,,,,,5836.0,68.7,,,1.0,
,credit_card,,485.99,11.38509209,11.95,,5070.0,24615.0,,0.0,,0.0,0.0
1.0,all_other,,,10.30895266,,687.0,,7600.0,,0.0,,1.0,
,debt_consolidation,,,10.83958091,,,,,87.9,,,,
,,,149.87,9.903487553,,,,4921.0,,0.0,0.0,,
1.0,educational,,211.17,,,,,,,,,,
1.0,debt_consolidation,0.0743,186.45,11.13730067,6.11,777.0,,2444.0,5.6,3.0,,,0.0
,debt_consolidation,,,,,,,916.0,,,,,0.0
1.0,small_business,0.0901,795.11,,3.83,782.0,3660.0,148829.0,6.6,,,,
,credit_card,0.087,126.65,,,747.0,3630.0,,,,,0.0,0.0
,,,294.27,,,677.0,,,82.3,0.0,,,
1.0,,0.1091,,,,,,13126.0,96.5,,,,
1.0,,0.1186,,11.91839057,,,,66654.0,,,,,
1.0,debt_consolidation,0.0743,178.68,,1.2,812.0,,50.0,,0.0,0.0,0.0,0.0
,educational,,,9.392661929,,687.0,,,,,0.0,,
1.0,small_business,0.0996,417.62,11.42954386,,,,2598.0,23.8,1.0,0.0,0.0,
1.0,credit_card,0.1059,,,17.81,682.0,6330.041667,18168.0,,2.0,,,0.0
1.0,,0.1122,,10.40134951,22.79,682.0,9389.0,,,,0.0,0.0,0.0
,,,15.69,9.798127037,,722.0,,,,,0.0,0.0,
1.0,,,,12.20607265,,697.0,,72303.0,73.7,,0.0,,0.0
1.0,,,,,0.12,,1128.041667,,5.0,,,0.0,
,all_other,,315.3,10.65725935,14.6,,3630.0,,4.2,,0.0,,0.0
1.0,,0.1154,527.93,,,,2130.0,,57.7,1.0,,0.0,
1.0,,0.0743,,,11.18,757.0,4500.041667,12430.0,,5.0,0.0,,
,debt_consolidation,,202.94,10.77895629,,,10260.04167,,8.9,3.0,0.0,0.0,
,,,165.74,10.59663473,7.02,667.0,2789.041667,,75.8,0.0,,0.0,
,,,158.76,,,,4410.0,,23.8,,3.0,0.0,
1.0,debt_consolidation,,,10.81977828,11.88,702.0,7020.041667,13867.0,,,,0.0,
1.0,all_other,,,,,,4920.041667,3943.0,,,0.0,,1.0
,debt_consolidation,0.087,189.97,,,,,,,,0.0,0.0,
1.0,,,376.24,10.42228135,,,3030.041667,,49.0,1.0,,,0.0
,debt_consolidation,,,11.61045137,,682.0,4379.0,18076.0,81.4,1.0,,0.0,
,debt_consolidation,,,,23.2,,,4504.0,39.2,,0.0,,
1.0,,,,10.858999,9.74,712.0,4859.041667,25852.0,,0.0,,,0.0
1.0,credit_card,0.1091,,10.858999,17.56,,,,43.0,0.0,,,0.0
,debt_consolidation,0.087,,10.93131966,11.51,,,20380.0,,2.0,0.0,,
1.0,,,,10.6454249,16.09,707.0,,,,0.0,0.0,,
1.0,,,604.88,10.49127422,4.67,697.0,1410.0,25.0,0.2,2.0,,,0.0
,,0.0996,290.24,,,697.0,1782.0,3305.0,55.1,2.0,0.0,0.0,0.0
,,,,11.36674295,,682.0,,,4.8,0.0,,,
,all_other,0.087,,10.08580911,6.15,,,3015.0,,0.0,0.0,,
1.0,debt_consolidation,0.1059,390.54,10.30895266,,702.0,,,,1.0,0.0,,0.0
1.0,,,301.04,10.858999,,662.0,,,,1.0,0.0,,
1.0,,,659.91,11.47210347,,707.0,3629.0,93.0,,2.0,0.0,,1.0
,,0.0743,217.52,10.66895539,,777.0,2879.0,2698.0,9.5,,,,
1.0,,0.1028,,,5.58,,,19009.0,,,0.0,,
1.0,,,,,,717.0,,498.0,,,1.0,,0.0
,,,,11.00209984,,672.0,,,,2.0,0.0,,1.0
,credit_card,,,,9.7,,12780.0,,,0.0,3.0,,0.0
1.0,,,,,,697.0,,,,3.0,0.0,0.0,0.0
1.0,,0.1059,,11.58988651,,707.0,5070.0,21004.0,,,0.0,0.0,0.0
1.0,all_other,0.1375,,10.75790288,,667.0,2820.0,,,,0.0,,0.0
,all_other,0.0901,,,10.37,712.0,,3933.0,43.7,,0.0,0.0,
1.0,debt_consolidation,,335.98,10.98189713,7.51,662.0,,,,3.0,,2.0,0.0
1.0,all_other,,93.23,,,692.0,,88.0,44.0,1.0,3.0,,
1.0,all_other,,95.87,10.50780352,,,4680.0,1492.0,33.2,2.0,0.0,0.0,
,debt_consolidation,0.0996,95.94,,,692.0,,,,0.0,0.0,0.0,
,debt_consolidation,,554.37,11.03488966,19.22,,3060.041667,,,2.0,0.0,,0.0
,,,859.07,,20.79,,3059.041667,30946.0,61.5,3.0,,0.0,1.0
,major_purchase,0.0838,472.68,11.2515607,,,5909.041667,0.0,0.0,0.0,0.0,0.0,0.0
1.0,,,,11.22524339,,,2669.041667,,90.7,1.0,,,
1.0,major_purchase,0.0964,,,,,5881.0,,,,,0.0,
1.0,,,483.81,10.49460201,8.47,662.0,2670.041667,7104.0,,,0.0,,1.0
,,0.1217,,10.08580911,,,,9273.0,43.9,,,0.0,0.0
,debt_consolidation,0.1186,,10.82774645,17.02,672.0,,6718.0,,,0.0,,0.0
,,0.0964,,,17.06,,,12017.0,,4.0,,0.0,1.0
,debt_consolidation,0.1091,,,18.96,692.0,,,43.2,,,,
,,,,,7.99,,4739.0,,21.8,,,0.0,
1.0,,,124.89,10.08580911,6.0,,,,,0.0,0.0,,0.0
,,,113.4,,17.65,,2070.0,,,,,0.0,0.0
,credit_card,0.1407,,11.69524702,12.81,677.0,,33698.0,91.3,0.0,,0.0,
,debt_consolidation,0.1091,817.41,11.19821472,,737.0,,,4.5,,,0.0,1.0
1.0,debt_consolidation,,,10.46287474,,,,,,,,0.0,
,educational,0.0933,575.17,11.00209984,9.96,732.0,,,47.5,1.0,0.0,0.0,0.0
,all_other,0.1312,405.03,11.56171563,,,4358.0,,53.8,2.0,0.0,,0.0
,,0.128,167.99,,18.65,,1380.0,,,,,0.0,
1.0,debt_consolidation,,677.22,10.89857098,,,6149.0,,,,0.0,,
,all_other,,,10.83863929,,667.0,3990.0,463.0,92.6,,,,0.0
,,0.0933,281.2,10.1266311,,,,0.0,,0.0,,,
1.0,debt_consolidation,,,,9.78,,,,12.7,,,,0.0
1.0,,,505.16,,,687.0,3420.041667,,93.6,,,,0.0
,home_improvement,,,,2.32,,,2650.0,,0.0,,,0.0
,,0.0933,,,,762.0,6359.041667,17.0,,,0.0,0.0,1.0
,,0.0933,319.54,10.50506754,,,,,,2.0,0.0,,1.0
1.0,debt_consolidation,,,,,702.0,1200.041667,961.0,,,,0.0,0.0
,,0.0964,192.6,9.798127037,2.87,,1199.041667,,29.3,1.0,0.0,0.0,
,,0.1407,,,3.66,,,,,,3.0,,1.0
1.0,all_other,0.0712,30.94,11.69524702,,792.0,3810.041667,2227.0,,1.0,0.0,,
1.0,,0.0901,381.66,,,722.0,,7606.0,18.6,,,1.0,0.0
,,0.1249,301.04,11.00209984,,,,8355.0,,0.0,,,1.0
1.0,credit_card,0.1438,687.25,11.32659589,16.05,667.0,2190.0,27293.0,86.6,,,0.0,
,,0.0964,320.99,11.1124479,3.6,,,,26.2,,,0.0,
,small_business,0.147,,11.3736634,,677.0,4739.0,4209.0,75.2,2.0,,,
1.0,,0.0807,250.95,10.89673933,10.44,,,,0.0,1.0,,,
1.0,all_other,,87.01,,,,3930.0,1773.0,,,,,0.0
,all_other,,62.45,10.08580911,,,,,55.8,1.0,0.0,,1.0
1.0,home_improvement,0.1375,,11.22524339,19.78,,2399.041667,12308.0,43.6,,0.0,0.0,
1.0,credit_card,0.1059,,,,687.0,4019.0,,,3.0,,,
1.0,,0.1438,,10.65725935,,,,,96.3,0.0,,,
,debt_consolidation,,,10.55986701,14.04,702.0,1800.0,21777.0,53.7,,0.0,0.0,0.0
1.0,all_other,0.128,537.57,11.48440253,12.43,,,,63.0,3.0,,,
,,,,10.12502982,8.17,712.0,,,63.0,0.0,0.0,,
,debt_consolidation,,386.99,11.51292546,8.17,,3839.041667,25413.0,45.2,,,,
1.0,,0.0838,,11.58058411,2.28,742.0,,15043.0,65.2,2.0,0.0,0.0,
1.0,major_purchase,0.1059,292.91,,,,,6353.0,39.5,2.0,0.0,,
,,0.0807,125.48,9.980448594,,,,,,1.0,0.0,,0.0
1.0,debt_consolidation,0.0933,383.45,11.13663073,,717.0,5580.041667,,,0.0,2.0,,0.0
,,0.1343,523.78,,,667.0,10380.04167,18403.0,73.3,,,,
1.0,all_other,0.1217,,11.69524702,6.81,,2041.041667,19504.0,77.3,0.0,0.0,,0.0
1.0,,,575.17,11.53272809,16.95,,3630.0,,,2.0,0.0,0.0,0.0
,debt_consolidation,,95.42,9.210340372,6.72,,3329.0,,51.1,3.0,,0.0,
1.0,debt_consolidation,,477.07,,,742.0,,6297.0,14.5,,0.0,0.0,
,,0.0807,,11.03488966,,792.0,,,,,0.0,0.0,
1.0,all_other,0.1122,,9.893437217,,,,4500.0,13.0,,0.0,0.0,
1.0,home_improvement,,644.97,11.21171226,,,,,9.8,,,,0.0
1.0,all_other,,,,1.19,,,,4.0,0.0,0.0,0.0,0.0
1.0,debt_consolidation,,,10.96819829,21.93,727.0,4593.041667,26218.0,,2.0,,,0.0
1.0,,0.1154,143.53,9.998797732,24.71,707.0,,,25.5,,,0.0,0.0
,credit_card,0.0964,,,,,6119.0,27786.0,85.5,2.0,0.0,,
1.0,,0.0933,,,,,6120.0,,,2.0,0.0,,
,,0.0901,381.66,11.69524702,4.28,722.0,4080.041667,7335.0,,,,0.0,
,debt_consolidation,,197.06,10.80972795,,,2519.0,,,1.0,1.0,0.0,
,,0.0807,83.92,10.59663473,16.68,,,19210.0,,0.0,0.0,,
1.0,small_business,,481.48,,,,,,,,,,
1.0,,0.0996,253.16,,6.14,,2040.041667,,34.2,,,0.0,
,,0.0743,77.69,13.16542287,2.45,,,141287.0,9.4,5.0,1.0,0.0,
,,0.1014,,11.69524702,8.71,687.0,2311.041667,199.0,,,1.0,,
,all_other,,,11.69524702,11.28,,5018.041667,63580.0,80.6,,,,
1.0,home_improvement,0.0743,124.3,,5.82,,,773.0,4.8,,0.0,0.0,
,,0.133,67.68,9.798127037,,,1470.0,1042.0,,3.0,,0.0,
1.0,debt_consolidation,,406.07,10.20359214,7.16,662.0,,,3.2,,,,1.0
1.0,credit_card,,241.41,11.47210347,2.69,712.0,4709.0,,,0.0,,,
1.0,small_business,,170.72,,,,,16613.0,18.3,,,,1.0
1.0,,,,9.392661929,0.0,737.0,1139.0,0.0,,,,,0.0
,credit_card,0.133,,10.81977828,17.04,662.0,,,,,,,
,,,63.79,10.08580911,18.65,,3455.041667,,14.2,2.0,,,
1.0,,0.0743,217.52,11.00209984,1.72,807.0,,3202.0,,1.0,,0.0,0.0
,,,667.74,,,687.0,,,,,,0.0,
1.0,debt_consolidation,,,10.81977828,,662.0,,9380.0,44.1,1.0,0.0,1.0,
1.0,,0.1014,,,17.01,752.0,4349.0,,,2.0,,0.0,0.0
,,,,,1.21,,,0.0,,0.0,1.0,0.0,
,debt_consolidation,0.1078,365.51,,14.26,702.0,6780.041667,7973.0,89.6,0.0,,0.0,0.0
,debt_consolidation,0.0807,,,,,,8522.0,,1.0,,0.0,
1.0,,,,,18.08,677.0,,62976.0,,,2.0,0.0,
,,,316.99,,,,,7429.0,,0.0,0.0,,0.0
1.0,small_business,0.1236,,,0.85,,2579.0,,13.6,,0.0,,
,,0.1014,485.0,,,732.0,,,,0.0,,,0.0
1.0,debt_consolidation,0.1236,,,,,4080.041667,,,,0.0,0.0,
1.0,credit_card,0.0838,362.39,11.58058411,8.16,757.0,5790.0,18314.0,50.6,1.0,,0.0,
1.0,all_other,0.0712,,10.26813067,,,,,7.5,1.0,,0.0,0.0
,all_other,,,,,662.0,,0.0,,,0.0,0.0,0.0
1.0,all_other,0.0743,,11.12714533,9.99,,,2475.0,,,,0.0,0.0
1.0,all_other,0.0838,66.18,9.893437217,2.36,722.0,,,62.0,1.0,,,
,,,,,19.32,702.0,2849.0,15368.0,87.1,,0.0,,
,all_other,,,11.69524702,,762.0,6007.041667,,29.5,,,,
,home_improvement,,,11.02190247,,702.0,5700.041667,4781.0,,,,0.0,1.0
1.0,debt_consolidation,0.1141,,11.27090486,14.03,692.0,4470.041667,,,3.0,,1.0,0.0
1.0,all_other,,,10.727663,15.53,677.0,1848.0,,44.2,,,0.0,
1.0,,0.0838,315.12,11.15051985,14.03,,5519.0,11333.0,,5.0,0.0,,0.0
1.0,,0.0807,,,17.0,762.0,5340.041667,,40.7,,0.0,0.0,1.0
1.0,major_purchase,,63.03,10.46493024,18.96,,2190.0,,,,,0.0,
,,,,,,,,,79.8,0.0,,,1.0
1.0,small_business,0.1204,126.29,,12.5,,3300.0,29736.0,,3.0,0.0,,0.0
,credit_card,0.0951,192.23,11.60823564,16.87,722.0,8519.041667,67232.0,41.1,,,0.0,
1.0,,,97.0,10.77895629,0.0,,5160.0,,0.0,0.0,,,
1.0,debt_consolidation,0.092,318.93,,5.93,,,11496.0,26.6,,0.0,0.0,
1.0,credit_card,,,,7.76,,2010.041667,6999.0,65.7,0.0,,0.0,0.0
1.0,all_other,0.1172,72.78,,17.2,667.0,,,69.5,0.0,,,
1.0,all_other,0.1141,16.47,9.878169745,3.69,667.0,,,,,0.0,1.0,0.0
1.0,all_other,0.0775,124.89,,,,2485.041667,,,0.0,0.0,,0.0
1.0,,0.1109,262.26,,,687.0,1949.041667,,95.1,,0.0,,1.0
1.0,,0.0838,,,,742.0,,,40.4,,0.0,0.0,
1.0,,,,,16.06,,,8009.0,68.5,,,0.0,
1.0,,,,10.49127422,,,2550.0,,,0.0,0.0,0.0,1.0
,debt_consolidation,0.0775,,,,,4410.0,,9.4,,0.0,,0.0
1.0,,0.1014,,10.30895266,,,4529.041667,0.0,0.0,,,,0.0
,,,,11.1844214,14.65,682.0,3329.0,,,,,,0.0
1.0,,0.1299,,10.77895629,,,,13649.0,,1.0,,0.0,1.0
