credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
,home_improvement,0.0775,,12.32385568,6.48,752.0,,2160.0,2.3,,0.0,,0.0
,credit_card,0.0743,,,4.56,,9809.0,,,0.0,0.0,,
,home_improvement,0.0807,,,2.72,757.0,5202.0,23678.0,24.4,4.0,,0.0,0.0
,,0.0996,257.99,,15.13,722.0,2640.0,,47.8,,,0.0,0.0
1.0,,0.1501,225.37,12.26904744,6.45,,,56411.0,75.3,,,,1.0
1.0,,0.0964,80.26,,20.0,,4920.958333,,,,,,
1.0,home_improvement,,84.0,10.37349118,,682.0,5492.0,3408.0,35.1,1.0,,,
1.0,,,,,13.5,712.0,5368.958333,6513.0,34.3,3.0,0.0,,
,educational,0.0743,124.31,10.59663473,3.45,772.0,1739.958333,,11.0,,0.0,0.0,0.0
,,,,,6.07,712.0,,5967.0,19.8,,,,0.0
,all_other,0.1091,130.79,9.798127037,18.0,707.0,2192.0,,,1.0,,,
1.0,,,93.67,11.73606902,,762.0,,,1.0,0.0,0.0,,
,,0.0775,93.67,10.81977828,,,8370.0,,0.7,0.0,,,
1.0,,,88.65,,15.0,742.0,3026.0,,14.9,1.0,,0.0,0.0
,,,128.41,,,,,,14.9,,0.0,,
,home_improvement,,,11.03488966,12.23,737.0,,,30.7,0.0,0.0,0.0,
1.0,debt_consolidation,0.1217,,,7.1,662.0,2944.0,,36.2,2.0,0.0,0.0,
1.0,,0.1533,444.05,11.00209984,,,2700.958333,33074.0,68.8,,,0.0,0.0
,all_other,,124.89,,3.46,,2519.0,,17.1,0.0,,,0.0
1.0,,,,11.40756495,5.24,662.0,1770.0,22379.0,62.2,0.0,0.0,,
1.0,small_business,0.0964,,,,737.0,,,42.5,,,0.0,
1.0,,,,9.61580548,12.24,672.0,,,,3.0,,0.0,1.0
1.0,,0.1122,157.66,10.30895266,12.36,,,12310.0,86.1,0.0,,,
,debt_consolidation,0.087,,,,,13349.95833,61921.0,39.1,,,,0.0
,,0.1122,217.6,,18.0,,3725.0,16738.0,26.1,2.0,0.0,,0.0
,,,297.99,,3.49,,5939.0,40384.0,,1.0,0.0,,
1.0,debt_consolidation,,156.11,,5.0,762.0,,,,,,,
,debt_consolidation,,,12.32385568,20.0,,10292.0,107501.0,44.8,2.0,,,
1.0,,,313.67,,,787.0,8010.0,,,3.0,,,
1.0,all_other,0.0807,297.99,11.40756495,2.44,792.0,,40384.0,,0.0,0.0,,0.0
1.0,home_improvement,0.0933,239.65,,9.66,,4529.0,128000.0,0.0,,,,0.0
,debt_consolidation,,61.87,11.6784399,,772.0,,4709.0,,0.0,0.0,,0.0
1.0,,,,,,667.0,5460.0,2850.0,75.0,,,,0.0
1.0,,0.1501,,,16.89,,4080.0,51.0,0.0,,0.0,,1.0
1.0,home_improvement,0.0807,,,5.84,792.0,,37152.0,,,0.0,0.0,0.0
,,0.0933,,11.22524339,9.55,762.0,,,16.6,,,,0.0
1.0,home_improvement,0.0807,,,3.11,797.0,,37152.0,3.7,0.0,,0.0,
1.0,,,266.37,11.15625052,,672.0,3598.958333,,39.5,,,,
,,0.1028,210.6,,,692.0,,,,,0.0,,
1.0,,0.1249,,,,,,1061.0,,3.0,,0.0,0.0
1.0,,0.1028,,11.69524702,,,,56740.0,,1.0,0.0,0.0,0.0
,credit_card,,235.96,10.95080655,,,5519.0,,,,,,
1.0,debt_consolidation,,352.22,11.1844214,,687.0,1289.958333,,6.5,1.0,0.0,0.0,0.0
1.0,all_other,0.0743,,,,772.0,3929.958333,,,1.0,,0.0,0.0
1.0,debt_consolidation,,,11.60823564,,,,,,,,,
,small_business,,699.69,11.42954386,1.53,,3603.958333,4569.0,,,,,
,educational,0.1059,195.27,9.852194258,,692.0,,,,0.0,,0.0,0.0
,credit_card,,,,,,,14345.0,,,,,
,,0.1122,,,,,3359.0,113.0,2.4,1.0,,,
,,0.1375,,11.03811028,9.8,677.0,,,81.0,3.0,0.0,,
1.0,debt_consolidation,,248.43,10.95080655,20.76,667.0,3750.0,,69.1,0.0,1.0,,0.0
,credit_card,0.1028,,,10.6,692.0,2489.958333,16813.0,,0.0,,,
,debt_consolidation,,301.04,,,,,26233.0,62.9,,,1.0,
1.0,all_other,,,11.35040654,2.64,782.0,9210.0,5760.0,,0.0,0.0,0.0,0.0
1.0,all_other,0.1028,,10.727663,3.26,687.0,,,,1.0,1.0,0.0,1.0
1.0,debt_consolidation,0.1122,,,13.77,,,,,,0.0,,
1.0,home_improvement,0.1312,,,,692.0,,,30.5,3.0,1.0,0.0,
1.0,all_other,0.1122,,10.30895266,20.4,,3270.0,,0.0,3.0,,0.0,0.0
1.0,,,,,12.0,,8790.0,12430.0,,,,0.0,
,,,140.6,10.49127422,,,1560.0,,,0.0,0.0,0.0,0.0
1.0,,0.1028,,,9.13,697.0,,38624.0,97.8,0.0,0.0,0.0,0.0
1.0,,0.1217,166.48,,0.0,662.0,2250.0,,54.7,2.0,1.0,,1.0
,,,284.32,11.35040654,6.38,,,1196.0,,3.0,4.0,0.0,0.0
,small_business,,,13.08154138,,697.0,,,,3.0,1.0,0.0,0.0
,,,,10.34174248,24.81,,5789.958333,,24.6,2.0,,0.0,0.0
1.0,debt_consolidation,,,,,,1469.0,,91.6,,0.0,,1.0
,,,,11.56171563,,752.0,3508.958333,16786.0,,,0.0,,
,all_other,0.0901,263.19,11.69524702,12.16,,,,29.9,0.0,0.0,0.0,
,,,,11.03488966,,702.0,,,,1.0,,0.0,0.0
1.0,,,,10.89673933,,,5100.0,18388.0,,0.0,,,0.0
1.0,,,38.7,,,677.0,,,,,0.0,,0.0
,educational,0.1249,,10.2791805,,662.0,1110.0,,51.5,3.0,,,1.0
1.0,,,,,,,2219.0,9166.0,,1.0,0.0,,
1.0,,,163.49,,11.78,707.0,4889.0,5406.0,,,0.0,1.0,
1.0,,0.0996,32.25,10.46310334,5.83,687.0,2158.958333,,,2.0,0.0,0.0,
1.0,,0.0996,96.75,9.798127037,,707.0,,12003.0,40.4,1.0,,,0.0
1.0,,,,,8.14,,,,,1.0,0.0,0.0,1.0
1.0,,,,,18.0,,3691.0,55720.0,,2.0,,,0.0
1.0,,0.0807,259.58,,,,9870.0,,,0.0,0.0,,
1.0,all_other,0.0964,169.32,,17.57,,,51761.0,38.0,,,,
1.0,credit_card,,205.4,10.71441777,17.76,717.0,,,,0.0,,0.0,0.0
1.0,,,162.01,11.35040654,16.87,707.0,9059.958333,,54.3,,,0.0,
1.0,,,,10.92233487,,,1890.0,8047.0,,0.0,,,0.0
1.0,all_other,,162.73,,24.4,,,0.0,0.0,,,0.0,0.0
1.0,debt_consolidation,,158.38,,,,2586.0,,81.8,0.0,,0.0,
1.0,,,795.11,,8.93,822.0,,,0.5,,,0.0,
,debt_consolidation,,,11.33857208,,,,,,2.0,0.0,,
1.0,all_other,,,,,,,772.0,96.5,0.0,,0.0,
,,,,10.81977828,,672.0,3089.0,,,1.0,1.0,0.0,0.0
,small_business,0.1091,404.62,,16.39,692.0,5640.0,,,2.0,,0.0,0.0
1.0,,,307.53,11.15625052,9.09,797.0,6089.958333,1790.0,,1.0,0.0,,0.0
1.0,debt_consolidation,,,11.22524339,,722.0,6330.0,,74.7,3.0,0.0,0.0,1.0
,,,269.31,11.59910316,,,4665.958333,,71.2,,,0.0,1.0
,debt_consolidation,0.1186,265.18,10.858999,,667.0,,5867.0,74.3,,0.0,0.0,0.0
1.0,,0.0964,,,0.8,732.0,2129.958333,10605.0,22.1,,0.0,,
1.0,,,505.16,11.69524702,16.97,,9659.0,,,,0.0,0.0,1.0
1.0,home_improvement,0.0901,,12.52452638,,712.0,4919.0,,,2.0,0.0,,
,educational,0.0838,315.12,10.30895266,,,1560.0,,,,0.0,0.0,0.0
1.0,all_other,0.1091,130.79,9.574983486,,672.0,,,61.3,,,,0.0
,debt_consolidation,,227.82,,8.5,682.0,,14930.0,79.0,1.0,,,
,,0.0996,,,13.07,727.0,10529.95833,,,0.0,,,
1.0,all_other,,,,3.84,632.0,1530.0,1238.0,,1.0,1.0,,0.0
,,,572.48,10.62132735,15.37,747.0,,4746.0,18.5,2.0,0.0,,
1.0,all_other,,149.87,9.952277717,6.34,752.0,3029.0,,,0.0,0.0,,
,,0.0996,96.75,,,,1799.0,12640.0,,,0.0,0.0,0.0
1.0,,,92.8,,,,,,,0.0,0.0,0.0,
1.0,credit_card,,192.09,,19.82,677.0,4290.0,30597.0,89.5,,1.0,,
1.0,,,,,,,5050.0,8537.0,,0.0,0.0,,
1.0,,0.1091,,10.46310334,,,1500.041667,15649.0,54.5,2.0,0.0,0.0,
1.0,educational,0.0775,156.11,10.858999,,,12960.04167,,7.3,,,,
1.0,debt_consolidation,,155.52,,7.51,,,5836.0,,,0.0,,
,credit_card,,485.99,,,702.0,,,94.7,0.0,0.0,,
,,,116.64,10.30895266,7.88,,5130.041667,7600.0,,,0.0,1.0,0.0
1.0,debt_consolidation,0.1122,,,18.68,682.0,1889.041667,,,,,,
,,,149.87,,,757.0,6330.041667,4921.0,30.4,,0.0,0.0,
1.0,,,211.17,11.46163217,,667.0,,11200.0,,1.0,,0.0,
1.0,,0.0743,186.45,11.13730067,6.11,,,2444.0,,3.0,,0.0,
1.0,debt_consolidation,,,11.00209984,0.82,,,916.0,,0.0,,0.0,
1.0,small_business,,,,,,,148829.0,6.6,5.0,0.0,,1.0
1.0,,0.087,126.65,10.69194491,18.71,,,,,,0.0,0.0,0.0
,credit_card,0.1091,,11.28978191,17.17,677.0,,,,0.0,,0.0,
,,,,,9.23,687.0,,,96.5,0.0,,1.0,0.0
1.0,,0.1186,,11.91839057,,687.0,,66654.0,51.6,,0.0,0.0,0.0
,,0.0743,,11.46163217,1.2,,,50.0,,0.0,0.0,,
1.0,educational,,29.16,,,687.0,,3084.0,65.6,,,0.0,
1.0,,0.0996,,11.42954386,,,5610.041667,,,1.0,,0.0,
,,,,,,,6330.041667,18168.0,68.5,2.0,0.0,0.0,0.0
,all_other,0.1122,,10.40134951,,,,24218.0,85.3,2.0,,,
,all_other,0.0807,15.69,9.798127037,,,1470.0,0.0,0.0,,,0.0,
,,,,,,,,,73.7,1.0,,,
,all_other,0.087,,,0.12,757.0,,1032.0,5.0,,,,0.0
,all_other,0.1122,315.3,10.65725935,14.6,677.0,3630.0,,,,0.0,,
,,0.1154,,,,,,34023.0,57.7,,,0.0,
1.0,,0.0743,,,,757.0,4500.041667,12430.0,29.6,,,0.0,0.0
,,,,10.77895629,13.53,787.0,,10742.0,,,0.0,0.0,0.0
1.0,debt_consolidation,,,10.59663473,,667.0,,2197.0,75.8,,,0.0,1.0
1.0,all_other,0.1028,158.76,,15.3,692.0,,88.0,,1.0,,0.0,1.0
1.0,,,,10.81977828,11.88,702.0,7020.041667,,,0.0,0.0,,
1.0,all_other,0.0996,,11.19134184,10.28,,4920.041667,3943.0,,3.0,,,
1.0,,0.087,189.97,,19.45,757.0,,,40.0,,,0.0,0.0
,,0.1217,,10.42228135,,,,,,1.0,,0.0,
,,0.1217,,11.61045137,18.3,682.0,,,,,0.0,,
1.0,debt_consolidation,0.1217,,10.20359214,23.2,,5279.041667,4504.0,,1.0,,0.0,
1.0,small_business,,828.69,,,712.0,,,60.5,,,0.0,
,,,,10.858999,17.56,,8061.0,32438.0,43.0,,,0.0,
1.0,,,,,,,,20380.0,,2.0,0.0,,
1.0,,,172.55,,,707.0,,,,,0.0,0.0,0.0
1.0,small_business,,,10.49127422,,,,25.0,0.2,,0.0,,
,,0.0996,290.24,10.54534144,,,,3305.0,,,,,0.0
,,0.1186,,11.36674295,,,,,4.8,,0.0,,
1.0,all_other,0.087,158.31,10.08580911,,,,3015.0,,0.0,0.0,,
1.0,debt_consolidation,0.1059,390.54,,19.84,,,,71.9,1.0,0.0,0.0,0.0
,,0.1249,301.04,10.858999,4.98,,6630.041667,8644.0,,1.0,0.0,0.0,0.0
,,,659.91,11.47210347,17.81,707.0,3629.0,,,2.0,,,1.0
,,,217.52,10.66895539,1.65,777.0,2879.0,2698.0,9.5,,,,0.0
,home_improvement,0.1028,388.79,,5.58,697.0,,,30.0,,0.0,,0.0
,,,,10.77895629,,,12930.04167,498.0,,,1.0,0.0,
,,0.1217,,11.00209984,,,4740.0,10358.0,,2.0,,,1.0
1.0,credit_card,,103.68,11.22524339,9.7,682.0,12780.0,2105.0,,0.0,3.0,0.0,0.0
1.0,home_improvement,,,11.00209984,,,,2822.0,9.9,,,0.0,0.0
,,,650.9,,11.96,,,21004.0,97.7,0.0,0.0,,0.0
,all_other,0.1375,,,24.08,,2820.0,,,,,,
,all_other,,,,,712.0,1230.041667,,,,,,0.0
1.0,,0.128,335.98,10.98189713,,,4109.041667,7251.0,,,0.0,,
,all_other,,93.23,,19.19,,,,44.0,,3.0,,
,all_other,,,10.50780352,,697.0,,1492.0,,2.0,0.0,0.0,0.0
,debt_consolidation,,95.94,,,,1918.041667,,,0.0,,,0.0
,,,,,,,3060.041667,17641.0,69.5,2.0,0.0,,
,,,,11.28978191,20.79,682.0,,30946.0,61.5,,,,1.0
1.0,,,,,7.96,772.0,,,0.0,,,0.0,0.0
,,0.1091,586.9,,,697.0,2669.041667,23391.0,90.7,,0.0,,
1.0,major_purchase,,,,,,5881.0,16324.0,48.0,0.0,,,0.0
,,0.128,,,8.47,,,,,,,,1.0
1.0,,,,,14.5,672.0,1950.041667,9273.0,43.9,,0.0,,
1.0,debt_consolidation,0.1186,,10.82774645,,672.0,4380.0,6718.0,,,,0.0,0.0
,,,,11.22524339,,767.0,5691.041667,,,,0.0,0.0,1.0
,,0.1091,304.9,,18.96,,,5749.0,43.2,1.0,,0.0,
1.0,small_business,0.1249,836.23,,,692.0,4739.0,,,0.0,,0.0,
1.0,all_other,0.0775,124.89,,6.0,,,2666.0,12.1,,,,
1.0,all_other,,,10.77895629,17.65,,,3761.0,,,0.0,0.0,0.0
1.0,credit_card,,842.47,11.69524702,12.81,677.0,,33698.0,91.3,,0.0,0.0,
1.0,,0.1091,817.41,11.19821472,,737.0,,3472.0,4.5,1.0,0.0,,
1.0,,,,10.46287474,20.82,667.0,,,,3.0,1.0,0.0,
,educational,0.0933,575.17,11.00209984,,732.0,,,47.5,,0.0,0.0,0.0
,all_other,,,11.56171563,18.25,,4358.0,,53.8,2.0,0.0,0.0,
,,0.128,167.99,10.14564911,18.65,662.0,,,,0.0,1.0,0.0,0.0
1.0,debt_consolidation,0.0996,,10.89857098,,,6149.0,16888.0,,,,,
1.0,,,131.99,10.83863929,,667.0,3990.0,463.0,,,0.0,0.0,0.0
,,,,,,,,,0.0,,1.0,0.0,
1.0,debt_consolidation,,,10.77895629,9.78,742.0,2550.0,8283.0,,4.0,0.0,,0.0
,credit_card,0.1091,505.16,11.61728548,10.86,687.0,,46525.0,93.6,,0.0,0.0,
1.0,,,,,,772.0,,,,0.0,,,
,small_business,,798.84,11.51292546,,,6359.041667,,,,,,1.0
,all_other,,,10.50506754,,,,827.0,,2.0,,,
1.0,debt_consolidation,0.0964,32.1,8.517193191,18.0,,1200.041667,961.0,,2.0,0.0,0.0,
,debt_consolidation,0.0964,,,2.87,697.0,1199.041667,,,,0.0,0.0,
1.0,home_improvement,0.1407,,,,,,,,,,,1.0
1.0,all_other,0.0712,30.94,11.69524702,0.65,792.0,,2227.0,,,0.0,,0.0
,credit_card,,381.66,11.51961693,,,10290.04167,,,0.0,0.0,,0.0
1.0,debt_consolidation,0.1249,,11.00209984,4.64,662.0,2222.0,8355.0,,0.0,,,1.0
,,0.1438,687.25,,,,2190.0,27293.0,86.6,,0.0,0.0,0.0
,debt_consolidation,0.0964,320.99,11.1124479,3.6,712.0,,10157.0,26.2,,,,0.0
,,0.147,,,,,4739.0,,,,0.0,0.0,
,credit_card,,,,,767.0,3449.041667,,0.0,1.0,,0.0,0.0
,all_other,0.0743,87.01,,,767.0,3930.0,,5.0,1.0,0.0,,
1.0,,,62.45,,,742.0,,,55.8,,,,
1.0,home_improvement,,851.41,11.22524339,,687.0,2399.041667,12308.0,,,0.0,0.0,1.0
,,,244.09,,12.1,,,7914.0,30.8,,,,
1.0,,,687.25,10.65725935,15.7,672.0,3690.0,,96.3,,,,
1.0,,,,,14.04,702.0,1800.0,,,3.0,,,0.0
,all_other,0.128,,11.48440253,,667.0,2580.0,4281.0,63.0,3.0,,0.0,
,debt_consolidation,0.0964,,10.12502982,,,,4475.0,,0.0,0.0,,
,,0.0996,386.99,,,707.0,,,45.2,,,0.0,0.0
1.0,,,315.12,,2.28,742.0,,,,2.0,,,0.0
,,0.1059,292.91,,,682.0,1350.041667,6353.0,,2.0,,0.0,0.0
1.0,,0.0807,,9.980448594,,,1920.041667,3737.0,,1.0,,0.0,0.0
,,0.0933,,,,717.0,,,,,,0.0,0.0
,,,523.78,10.49127422,,,10380.04167,18403.0,73.3,,,,
1.0,,,,,6.81,662.0,2041.041667,,77.3,0.0,0.0,0.0,
,,,,,16.95,,3630.0,10463.0,8.2,,0.0,0.0,
1.0,,,95.42,,6.72,707.0,,,,,1.0,0.0,
1.0,,,477.07,11.17043516,6.88,,4589.041667,,,0.0,0.0,,0.0
,all_other,0.0807,,11.03488966,14.07,792.0,,33060.0,21.7,,0.0,,0.0
1.0,,,155.19,9.893437217,,,2580.0,4500.0,13.0,,,0.0,1.0
1.0,home_improvement,,,,13.28,732.0,,2344.0,9.8,,,,
,,,,,1.19,797.0,6270.041667,,4.0,,0.0,,0.0
1.0,debt_consolidation,0.0996,306.36,,21.93,,4593.041667,26218.0,28.7,2.0,,0.0,
1.0,debt_consolidation,0.1154,,9.998797732,,,1291.041667,5967.0,25.5,0.0,0.0,0.0,0.0
,,0.0964,,,10.36,702.0,6119.0,27786.0,85.5,2.0,0.0,,
1.0,all_other,0.0933,87.88,11.62625415,13.46,,,,,2.0,,,1.0
1.0,,0.0901,381.66,11.69524702,,,,7335.0,45.8,,1.0,0.0,
,debt_consolidation,0.1122,197.06,10.80972795,0.0,,2519.0,0.0,,1.0,,,0.0
,,0.0807,,,,737.0,,19210.0,48.3,0.0,,0.0,0.0
,small_business,,481.48,,,,,,85.9,,,0.0,
1.0,,0.0996,,10.16585182,,697.0,,,,,0.0,,0.0
,all_other,,,13.16542287,,,6240.0,,,5.0,1.0,0.0,
1.0,,,,,8.71,,,199.0,,,1.0,0.0,
1.0,,0.1046,,,,,,63580.0,80.6,1.0,,,
,home_improvement,,,,5.82,772.0,5430.0,773.0,4.8,0.0,0.0,0.0,
1.0,,,67.68,9.798127037,22.0,,1470.0,1042.0,37.2,3.0,,,
1.0,,,,10.20359214,,,1530.041667,137.0,,,,,1.0
,,0.0983,241.41,11.47210347,2.69,,4709.0,,47.4,,0.0,1.0,
,small_business,0.1393,170.72,10.54534144,,662.0,7109.041667,16613.0,18.3,1.0,1.0,,1.0
,educational,,293.85,,0.0,,1139.0,,0.0,,,0.0,0.0
,,0.133,318.09,10.81977828,,,,,97.8,3.0,,1.0,0.0
,,0.092,63.79,,18.65,,,,,2.0,1.0,0.0,
1.0,all_other,0.0743,217.52,11.00209984,,,,,1.1,1.0,,0.0,
,,,667.74,11.79810441,,,,,92.7,,,,
,,,133.55,,8.66,,6839.041667,9380.0,44.1,1.0,0.0,,1.0
1.0,,0.1014,,10.59663473,17.01,,4349.0,,56.2,,,0.0,
,all_other,0.1362,339.94,,1.21,672.0,2519.0,,,0.0,,0.0,0.0
,debt_consolidation,,,,14.26,702.0,,,,,0.0,,0.0
,debt_consolidation,,,10.11050172,,,,8522.0,,,0.0,0.0,
1.0,credit_card,0.1583,876.83,,18.08,677.0,,,86.1,2.0,2.0,,
1.0,debt_consolidation,,316.99,,,667.0,1601.041667,7429.0,,0.0,,0.0,
1.0,small_business,,,10.77895629,,682.0,,,13.6,1.0,0.0,,1.0
1.0,,0.1014,485.0,11.38845009,13.73,732.0,,,35.3,,,0.0,
,,0.1236,,10.59653473,,662.0,,,28.4,3.0,,0.0,
1.0,credit_card,,,11.58058411,,,5790.0,18314.0,50.6,,0.0,,0.0
,,0.0712,,,0.0,,3034.041667,,,,,0.0,0.0
,all_other,,240.39,9.757305042,4.58,,,,,,,0.0,0.0
,,0.0743,62.15,11.12714533,,,,,,,,0.0,
1.0,all_other,,66.18,9.893437217,,,5790.0,1489.0,,1.0,,0.0,
1.0,debt_consolidation,,,,19.32,702.0,,,,,0.0,,
,,,,11.69524702,7.67,,6007.041667,21521.0,29.5,1.0,0.0,,1.0
,,,,,14.06,702.0,,,,,,,1.0
1.0,,,329.34,,,,4470.041667,8473.0,,3.0,1.0,,0.0
1.0,,0.1236,292.97,10.727663,,677.0,,8494.0,,1.0,,0.0,0.0
1.0,,,,11.15051985,14.03,762.0,5519.0,,45.5,5.0,0.0,0.0,0.0
1.0,debt_consolidation,0.0807,225.86,,,762.0,,,40.7,4.0,0.0,0.0,1.0
,,0.0838,63.03,10.46493024,,,2190.0,,30.6,0.0,,0.0,
,,0.1267,536.57,11.42081018,10.13,677.0,,,,0.0,1.0,0.0,
,,,,,12.5,667.0,,29736.0,,3.0,,,0.0
1.0,,,192.23,11.60823564,,,8519.041667,67232.0,41.1,,0.0,,0.0
1.0,all_other,0.1014,,,,692.0,,0.0,0.0,0.0,0.0,,0.0
,,0.092,,,5.93,727.0,,,26.6,,0.0,0.0,
,credit_card,0.1078,228.45,10.50506754,7.76,687.0,,6999.0,,,0.0,0.0,
1.0,,0.1172,,10.57821615,,,1410.0,,,0.0,,0.0,
,all_other,,16.47,,,,8820.0,12229.0,90.6,0.0,,,
,all_other,,,10.96127785,1.33,767.0,,,8.2,0.0,0.0,,0.0
,all_other,0.1109,,,,687.0,,14653.0,,,,,
1.0,credit_card,,,,6.06,742.0,3149.041667,4286.0,40.4,,0.0,0.0,0.0
1.0,,,265.87,,16.06,,,8009.0,68.5,,0.0,0.0,0.0
,,,101.47,,,,,2353.0,12.4,,,0.0,1.0
,debt_consolidation,0.0775,218.55,10.81769612,10.37,,4410.0,,,,0.0,,0.0
,,,38.8,10.30895266,19.76,702.0,,0.0,0.0,0.0,0.0,0.0,0.0
,,0.1141,247.0,,,,,,47.1,0.0,0.0,0.0,
