age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
58, Private,165695.0, Masters,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,70, India, <=50K
60, Federal-gov,67320.0, 11th,9, Widowed, Transport-moving, Not-in-family, Black, Male,0,0,47, United-States, <=50K
24, Local-gov,155913.0, 7th-8th,11, Widowed, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc,63704.0, 7th-8th,13, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,38, United-States, <=50K
34, Local-gov,263307.0, 7th-8th,9, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,-1801,11,37, Taiwan, <=50K
19, Local-gov,139502.22642476857, Masters,10, Widowed, Exec-managerial, Husband, White, Male,3238,0,20, United-States, <=50K
36, Local-gov,201241.82365523436, HS-grad,10, Never-married, Exec-managerial, Own-child, White, Female,1057,0,40, United-States, <=50K
51, Private,134447.0, 11th,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,70, United-States, <=50K
34, Private,108140.0, Doctorate,11, Never-married, Adm-clerical, Other-relative, White, Female,2789,0,40, United-States, <=50K
46, Federal-gov,325573.0, Bachelors,9, Widowed, Adm-clerical, Not-in-family, White, Female,648,-204,40, United-States, <=50K
36, Local-gov,150533.0, 11th,11, Never-married, Exec-managerial, Other-relative, White, Female,-123,62,40, United-States, <=50K
46, Local-gov,60225.44970644226, 11th,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,220,28, Germany, <=50K
33, Local-gov,55291.0, Bachelors,11, Never-married, Handlers-cleaners, Other-relative, White, Female,0,93,47, United-States, <=50K
64, Local-gov,264616.24028085277,-1,7,6, ?, Unmarried, Black, Male,0,0,37, United-States, <=50K
19, Federal-gov,127190.0, 11th,9, Widowed, Exec-managerial, Husband, White, Male,0,0,15,-1, <=50K
35, Local-gov,342768.0, Bachelors,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,44, United-States, <=50K
30, Local-gov,441591.0, 7th-8th,8, Never-married, ?, Other-relative,-1, Female,915,0,40,-2, <=50K
46, Local-gov,182163.91072465148, HS-grad,11, Never-married, Machine-op-inspct, Other-relative, White, Female,2393,0,39, United-States, >50K
72, ?,200017.0, 11th,9,6, Transport-moving, Own-child, White, Male,0,0,20,-3, <=50K
23, ?,114169.83761543168, Masters,11, Widowed, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
75, ?,185461.61057632446, Some-college,5, Never-married,14, Other-relative, Black, Female,318,0,5, United-States, <=50K
28, Local-gov,139981.1889551672, 7th-8th,10, Widowed, Adm-clerical, Own-child, White, Female,0,0,41, United-States, <=50K
36, Private,27053.0, 11th,9, Divorced, Exec-managerial, Unmarried, White, Male,0,0,42, Cuba, <=50K
36, Federal-gov,90897.0, HS-grad,12, Widowed, ?, Not-in-family, White, Male,3407,0,40, United-States, <=50K
45, Local-gov,43434.0, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Male,0,244,40, United-States, <=50K
33, Self-emp-inc,120064.0, HS-grad,13, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,44, United-States, <=50K
34, Local-gov,226296.0, Masters,10, Never-married, Machine-op-inspct, Other-relative, White, Female,0,-14,51, United-States, <=50K
38, Local-gov,206210.44943176024, Assoc-voc,8, Married-civ-spouse, Adm-clerical, Own-child, White, Female,-1526,105,40, ?, <=50K
51, Local-gov,171409.0, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Female,0,331,40, United-States, >50K
48, Private,51579.0, 7th-8th,14, Never-married, Farming-fishing, Other-relative, White, Female,-377,92,46, United-States, >50K
48, Local-gov,117849.0, Masters,10, Never-married, Machine-op-inspct, Other-relative, White, Female,3114,361,40, United-States, >50K
43, Local-gov,26915.0, Doctorate,15, Never-married, Farming-fishing, Other-relative, White, Female,11175,-15,45, United-States, >50K
29, Local-gov,178551.0, 11th,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,35,40, Cuba, <=50K
21, Local-gov,179720.0, 11th,11, Widowed, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
33, Local-gov,151198.99672626395, 11th,9, Widowed, Exec-managerial, Husband, Black, Male,0,239,40, United-States, <=50K
41, Local-gov,181134.5031681935, Bachelors,11, Never-married, Prof-specialty, Other-relative, White, Female,-478,283,43, United-States, <=50K
32, Private,190290.0, 11th,10, Never-married, Sales, Other-relative, White, Female,1382,0,40, ?, <=50K
33, Local-gov,216973.88980352518, Assoc-voc,12, Never-married, Machine-op-inspct, Other-relative, White, Female,0,1,41, United-States, <=50K
39, Self-emp-not-inc,150672.62941297778, 10th,16, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, <=50K
27, Local-gov,51025.0, 11th,9, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,137,40, United-States, <=50K
48, Local-gov,193543.09122206425, Some-college,9, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, >50K
32, ?,177273.0, Masters,9, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
34, State-gov,154227.0, Masters,10, Never-married, Exec-managerial, Not-in-family, White, Female,-2236,0,75, Cuba, <=50K
32, Local-gov,289468.0, Bachelors,7, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Federal-gov,354739.0, Doctorate,11, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,25,36, South, >50K
24, Local-gov,210029.0, Assoc-voc,9, Widowed, Other-service, Not-in-family, White, Male,0,2001,37, United-States, <=50K
25, Local-gov,151941.36687047753, 11th,12, Widowed, Prof-specialty, Other-relative, White, Male,0,0,38, United-States, <=50K
34, Local-gov,159868.0761206084, Masters,10, Never-married, Exec-managerial, Other-relative, White, Female,0,0,42, ?, <=50K
47, Private,208738.1999719044, Assoc-voc,15, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Puerto-Rico, >50K
42, Local-gov,215297.0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,4173,0,45, Cuba, <=50K
35, Local-gov,170617.0, Some-college,9, Widowed, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
19, Local-gov,131501.50936879774, Masters,11, Widowed, Other-service, Husband, White, Male,20,254,20, United-States, <=50K
32, Local-gov,194987.0, 11th,11, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Local-gov,211247.64317164823, 11th,10, Never-married, Exec-managerial, Other-relative, White, Female,0,19,39, United-States, <=50K
63, Self-emp-not-inc,123160.0, HS-grad,14, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,10, Columbia, <=50K
27, Local-gov,165602.6555038107, 7th-8th,13,-1, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
68, Federal-gov,247257.2055946822, 11th,9, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
27, Local-gov,200062.49685113571, 7th-8th,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,15,40, United-States, <=50K
35, Self-emp-not-inc,172475.0, Bachelors,13, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,2977,0,45, United-States, <=50K
26, Local-gov,120707.9228171684, 11th,9, Widowed, Handlers-cleaners, Husband, Black, Female,0,0,29, United-States, <=50K
65, Federal-gov,226215.0, 7th-8th,13, Never-married, Exec-managerial, Other-relative, Black, Female,-1306,0,15, Canada, <=50K
44, Local-gov,155956.45251317794, 11th,9, Widowed, Exec-managerial, Not-in-family, White, Male,5040,0,42,-1, <=50K
55, Federal-gov,100569.0, 11th,11, Divorced, Sales, Husband, White, Male,0,564,47, United-States, <=50K
37, Local-gov,230408.0, 11th,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, Cuba, <=50K
43, Private,342635.0, 7th-8th,13, Never-married, Machine-op-inspct, Other-relative, White, Female,0,247,44,-4, >50K
31, Local-gov,29732.0, 7th-8th,13, Widowed, Machine-op-inspct, Not-in-family, White, Male,4865,-1,36, United-States, <=50K
53, Private,257126.0, Preschool,8, Never-married, Adm-clerical, Other-relative, White, Female,6741,0,61, United-States, <=50K
40, Local-gov,174704.0, 11th,10, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,178,50, United-States, <=50K
42, Local-gov,228456.0, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,-1395,0,40, United-States, <=50K
61, ?,56505.31411454786, Assoc-acdm,3, Married-civ-spouse, Tech-support, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
38, Local-gov,330260.73776999663, Prof-school,6, Widowed, Machine-op-inspct,-3, Black, Female,0,2559,90, United-States, >50K
45, Federal-gov,151267.0, 7th-8th,13, Never-married, Other-service, Not-in-family, Black, Male,9372,0,47, United-States, >50K
25, Local-gov,207150.8286065415, Masters,10, Never-married, Adm-clerical, Own-child, White, Female,-74,0,40, United-States, <=50K
30, Local-gov,94413.0, Masters,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,313,84,30, United-States, <=50K
23, Local-gov,291248.0, 11th,9, Never-married, Transport-moving, Wife, White, Male,1227,0,40, United-States, <=50K
36, Local-gov,285263.0, Some-college,10, Never-married, Exec-managerial, Other-relative, White, Female,0,0,35, United-States, <=50K
31, Local-gov,345122.0, 12th,15, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,14084,0,66, United-States, >50K
20, Local-gov,104767.81899060727, Masters,10, Widowed, Handlers-cleaners, Husband, White, Male,0,0,10, United-States, <=50K
35, Local-gov,301862.0, Some-college,10, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, United-States, <=50K
43, ?,105428.0, HS-grad,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,43, United-States, <=50K
34, Local-gov,187502.0, 11th,8, Widowed, Exec-managerial, Husband, Black, Female,0,0,24, United-States, <=50K
36, Local-gov,93225.0, 11th,9, Married-civ-spouse, Exec-managerial, Own-child, White, Female,532,0,40, United-States, <=50K
31, Federal-gov,351141.0, 11th,9, Never-married, ?, Other-relative, White, Male,1836,0,40, United-States, <=50K
39, Local-gov,241523.0, 11th,9, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,44, United-States, <=50K
43, Local-gov,262578.1682356476, 11th,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
23, Local-gov,376416.0, Some-college,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
33, Local-gov,214385.0, Doctorate,11, Widowed, Farming-fishing, Husband, Black, Male,0,0,38, United-States, <=50K
22, Local-gov,219122.0, Masters,10, Widowed, Exec-managerial, Husband, White, Female,672,91,40, United-States, <=50K
23, Local-gov,197200.0, 7th-8th,9, Widowed, Machine-op-inspct, Husband, White, Male,990,0,60, United-States, <=50K
42, Local-gov,125784.0, 7th-8th,13, Never-married, Farming-fishing, Other-relative, White, Female,0,0,41, United-States, <=50K
36, Local-gov,218522.8239400682, 11th,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
28, Private,526528.0, Bachelors,10, Widowed, Other-service, Unmarried,-1, Male,1274,454,40, United-States, <=50K
22, Local-gov,103277.0, Masters,10, Never-married, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
34, Local-gov,212018.35857115805, 9th,4, Never-married, Transport-moving, Other-relative, White, Female,0,0,49, India, <=50K
42, Local-gov,152373.0, 11th,9, Never-married, Transport-moving, Other-relative, White, Female,2105,0,40, United-States, <=50K
32, Local-gov,154087.0, HS-grad,9, Never-married, Farming-fishing, Other-relative, White, Female,0,0,42, United-States, <=50K
50, Local-gov,548361.0, 7th-8th,13, Never-married, ?, Other-relative, White, Female,-1002,-484,20, United-States, >50K
36, Private,175769.0, 12th,15, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,18292,0,55, United-States, <=50K
37, Local-gov,288371.0, 11th,11, Never-married, Adm-clerical, Other-relative, Black, Female,0,-19,40, Canada, >50K
42, Local-gov,201732.0, Masters,11, Never-married, Adm-clerical, Other-relative, White, Female,3616,0,40, ?, >50K
26, Self-emp-inc,220656.0, 7th-8th,13, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,38, Philippines, <=50K
39, Local-gov,135020.0, 11th,9, Widowed, Craft-repair, Husband, White, Female,235,0,43, United-States, <=50K
24, Private,395297.0, Masters,10, Never-married, Exec-managerial, Husband, White, Male,-770,0,34, United-States, <=50K
67, ?,61985.0, Some-college,5, Separated, Tech-support, Not-in-family, Black, Male,0,0,20, United-States, <=50K
53, Local-gov,177047.28709856622, Masters,7, Never-married, Adm-clerical, Other-relative, White, Female,0,0,45, United-States, <=50K
36, Local-gov,122026.0, Bachelors,10, Never-married, Exec-managerial, Other-relative, White, Female,-1447,275,44, United-States, <=50K
35, Local-gov,206951.0, HS-grad,11, Never-married, Exec-managerial, Other-relative, White, Female,1848,296,43, United-States, >50K
19, Local-gov,138153.0, Masters,11, Widowed, Other-service, Husband, White, Male,2734,0,10,-1, <=50K
26, Local-gov,224426.0, HS-grad,14, Widowed, Farming-fishing, Other-relative, White, Female,0,0,38, United-States, <=50K
34, Self-emp-not-inc,240283.0, 11th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
42, State-gov,161136.73635149715, 11th,9, Never-married, Exec-managerial, Other-relative, White, Female,-1565,251,62, Taiwan, <=50K
38, Local-gov,205852.0, 7th-8th,13, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, >50K
42, Local-gov,133906.0, 11th,9, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Local-gov,322279.7938155026, 9th,3,-1, Prof-specialty, Wife, White, Female,0,0,30, China, <=50K
27, Local-gov,191593.70631344852, Masters,10, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,-3422,-81,40, Mexico, <=50K
23, Federal-gov,190091.27186391232, 11th,9, Never-married, Farming-fishing, Own-child, White, Male,3522,102,40, Canada, <=50K
43, Local-gov,329266.0, 11th,9, Widowed, Adm-clerical, Other-relative, White, Female,0,0,44,-1, >50K
76, Self-emp-inc,126835.67523315737, HS-grad,9,6, Handlers-cleaners, Not-in-family, White, Male,0,0,13, United-States, <=50K
21, Local-gov,197050.0, Some-college,10, Widowed, Handlers-cleaners, Husband, White, Male,0,10,35, United-States, <=50K
42, Local-gov,85995.0, 11th,11, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,50, United-States, <=50K
35, Local-gov,312858.66623805586, 11th,9, Never-married, Craft-repair, Other-relative, White, Female,-534,559,48, United-States, >50K
29, Private,169662.0, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,-382,0,41, United-States, <=50K
24, Local-gov,176486.0, Some-college,10, Widowed, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
35, Local-gov,187693.0, HS-grad,9, Widowed, Transport-moving, Other-relative, White, Female,736,144,40, United-States, <=50K
30, Local-gov,199600.0, 11th,12, Widowed, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
47, Federal-gov,195106.75092879005, Doctorate,12, Never-married, Handlers-cleaners, Other-relative, White, Female,0,823,48, ?, >50K
31, Local-gov,393357.0, Some-college,5, Never-married, Sales, Own-child,-1, Female,0,0,48, United-States, <=50K
44, ?,191188.0, Some-college,9, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Local-gov,56637.9091165461, Some-college,9, Widowed, Other-service, Husband, White, Male,0,0,10,-1, <=50K
50, Self-emp-not-inc,192664.67559087358, Bachelors,9, Married-civ-spouse, Other-service, Husband, White, Male,1021,0,40, United-States, <=50K
27, State-gov,89718.0,-2,10, Separated, Exec-managerial, Husband, White, Male,8717,0,40, United-States, <=50K
25, Local-gov,141118.0, HS-grad,12, Widowed, Prof-specialty, Not-in-family, White, Female,-252,0,38, United-States, <=50K
43, Local-gov,191765.0, 11th,9, Married-civ-spouse, ?, Unmarried, Black, Male,0,0,35, United-States, <=50K
45, Local-gov,164678.0, HS-grad,14, Never-married, Machine-op-inspct, Own-child, White, Male,3705,-226,42, Cuba, <=50K
39, Self-emp-not-inc,144125.0, 7th-8th,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
58, Federal-gov,100960.0, 11th,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,1580,298,43, United-States, <=50K
41, Local-gov,265740.5176398424, HS-grad,14, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40,-1, >50K
30, Federal-gov,239276.2153042216, 12th,15, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,48, Taiwan, <=50K
26, Federal-gov,218782.0,-2,9, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,-4668,-549,40, United-States, <=50K
39, Private,148443.0, 11th,8, Never-married, Sales, Other-relative, White, Female,4044,61,60, United-States, <=50K
36, Local-gov,366416.0, 11th,9, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Federal-gov,224733.4744893538, Masters,10, Never-married, ?, Other-relative, White, Female,0,429,50, United-States, >50K
23, Local-gov,216867.0, Masters,9, Widowed, Adm-clerical, Husband, White, Female,0,130,32, India, <=50K
47, Local-gov,99183.0, Masters,9, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,9, United-States, <=50K
27, Local-gov,225291.0, Bachelors,10, Widowed, Other-service, Own-child, White, Male,1297,0,36, Cuba, <=50K
18, ?,216508.0, Preschool,8, Widowed, Tech-support, Husband, White, Female,0,0,25, ?, <=50K
66, State-gov,115880.0, Masters,10, Never-married, ?, Other-relative, White, Female,0,0,40, United-States, <=50K
22, Local-gov,124940.0, Masters,11, Never-married, Other-service, Husband, Other, Male,0,0,44, United-States, <=50K
27, Self-emp-not-inc,192257.0, 11th,9, Widowed, Priv-house-serv, Husband, White, Female,3798,-87,40, United-States, <=50K
56, Local-gov,225547.65920365532, 1st-4th,1, Never-married, Sales, Not-in-family, White, Female,0,0,60, Honduras, <=50K
