age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
37.0,,163199.0, Some-college,10.0, Divorced,, Not-in-family, Amer-Indian-Eskimo, Female,,0.0,40.0,, <=50K
17.0, Private,183110.0, 11th,7.0, Never-married, Handlers-cleaners,, White, Male,0.0,,, United-States, <=50K
32.0, Private,169240.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family,, Female,0.0,0.0,38.0, United-States, <=50K
, Private,320294.0, HS-grad,, Never-married,,,,,0.0,0.0,, United-States, <=50K
, Self-emp-inc,191776.0, Masters,14.0, Divorced,, Unmarried, White, Female,25236.0,,42.0, United-States, >50K
, Private,212793.0,,9.0, Never-married,, Not-in-family, White, Male,0.0,0.0,40.0, United-States,
31.0,,, HS-grad,,, Other-service,, White, Female,0.0,,99.0, United-States, >50K
79.0, Private,124744.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0.0,0.0,20.0,, <=50K
49.0, Private,,,9.0, Divorced,, Not-in-family, White, Female,0.0,0.0,, United-States,
,,36271.0, Bachelors,13.0,, Sales, Husband,, Male,,0.0,40.0,,
67.0,,94610.0, Masters,, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30.0, United-States, >50K
35.0, Private,189623.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial,, White,,0.0,0.0,45.0, United-States,
,,326232.0, Bachelors,13.0, Divorced,, Unmarried, White, Male,0.0,2547.0,, United-States, >50K
, Private,196125.0, HS-grad,9.0,, Handlers-cleaners, Husband,, Male,0.0,,40.0,, <=50K
, Local-gov,, Bachelors,, Divorced,, Unmarried, White,,0.0,0.0,55.0, United-States, <=50K
22.0, State-gov,477505.0, Assoc-acdm,12.0,, Adm-clerical,, White,,0.0,,40.0, United-States, <=50K
,,106541.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct,,, Male,0.0,,40.0, United-States,
45.0, Private,353012.0, HS-grad,, Divorced, Transport-moving, Not-in-family, White, Male,0.0,,40.0,,
,,84399.0, HS-grad,9.0, Married-civ-spouse,, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,177955.0, 11th,7.0,, Adm-clerical,, White, Female,0.0,,40.0, Mexico, <=50K
38.0,,96330.0, Assoc-voc,11.0,, Adm-clerical, Unmarried, Black,,0.0,0.0,40.0, United-States, <=50K
40.0, Private,,,6.0, Divorced, Machine-op-inspct, Unmarried,,,0.0,,40.0, United-States, <=50K
50.0, Private,159650.0,,, Married-civ-spouse,, Husband, White,,0.0,0.0,, United-States, >50K
, Private,93056.0, 7th-8th,4.0, Divorced,, Own-child, White, Male,,0.0,40.0, United-States, <=50K
49.0, Private,,,, Married-civ-spouse, Exec-managerial, Husband,, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,, Assoc-acdm,12.0, Divorced,, Own-child, White,,0.0,0.0,45.0, United-States, <=50K
23.0, Private,233711.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,0.0,,, United-States, <=50K
, Private,138768.0,,9.0, Never-married, Handlers-cleaners, Own-child,, Male,0.0,0.0,,, <=50K
32.0,,128016.0, HS-grad,9.0,, Other-service, Unmarried,,,,0.0,20.0, United-States, <=50K
64.0, Private,221343.0, 1st-4th,2.0, Divorced, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,12.0, United-States,
28.0, Private,192200.0, Bachelors,13.0,, Prof-specialty,,, Male,0.0,0.0,40.0, ?,
47.0,,138342.0, 11th,, Married-civ-spouse, Transport-moving, Husband,, Male,3411.0,,, El-Salvador, <=50K
37.0, Private,179088.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,,40.0,, <=50K
,,, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,,48.0, United-States, <=50K
,,87247.0, 10th,6.0, Divorced, ?, Not-in-family,, Female,,0.0,, England, <=50K
22.0,,351952.0, Some-college,, Never-married, Prof-specialty,, White, Female,0.0,0.0,20.0, United-States, <=50K
, Private,,,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,, United-States, >50K
26.0,,112847.0,,11.0, Never-married,, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,, Assoc-voc,11.0,, Prof-specialty, Husband,,,,0.0,50.0, United-States, >50K
, Private,,,9.0, Never-married,, Own-child, White, Female,0.0,0.0,40.0,, <=50K
46.0,,,,10.0, Divorced, Adm-clerical, Unmarried, White, Female,,,40.0,,
50.0, Private,196193.0,,13.0,, Craft-repair, Husband, White, Male,0.0,,40.0, ?,
44.0,,119281.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband,, Male,,,50.0,, >50K
21.0, Private,, HS-grad,, Never-married, Machine-op-inspct,, White, Male,0.0,,40.0, United-States,
33.0, Private,172498.0,,10.0, Divorced,, Own-child, White, Male,,,40.0, United-States,
,,292536.0, Some-college,10.0,, Transport-moving,,, Male,0.0,,50.0, United-States, <=50K
,,370509.0, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0,, >50K
41.0, Local-gov,201435.0,,, Married-civ-spouse, Transport-moving,, Black,,0.0,0.0,40.0,, <=50K
19.0,,331556.0, 10th,, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,, United-States, <=50K
, Private,588484.0, Bachelors,,, Sales, Husband,, Male,0.0,0.0,, United-States,
50.0,,97741.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
, State-gov,129345.0,,,, Protective-serv, Not-in-family, White, Male,,0.0,40.0, United-States, <=50K
60.0,,389254.0, HS-grad,,, Sales,, White,,0.0,0.0,40.0, United-States, >50K
30.0, Private,241885.0, Some-college,10.0, Married-civ-spouse, Farming-fishing,, White,,0.0,,40.0, United-States, <=50K
47.0,,398652.0, HS-grad,,, Sales, Husband, White,,0.0,0.0,50.0, United-States, >50K
52.0, State-gov,216342.0, Bachelors,13.0, Widowed,, Unmarried, White, Female,0.0,0.0,55.0, United-States, <=50K
, Private,184456.0, Prof-school,15.0, Never-married, Exec-managerial, Not-in-family,,,27828.0,0.0,50.0,, >50K
67.0,,159542.0,,3.0, Widowed, ?,, Black, Female,0.0,0.0,40.0,, <=50K
, Private,404616.0, Bachelors,, Married-civ-spouse, Exec-managerial,, White,,0.0,0.0,40.0, United-States,
22.0, Private,,,, Separated,, Unmarried,, Female,0.0,,, United-States, <=50K
49.0, Private,143459.0, 9th,5.0, Separated, Handlers-cleaners, Own-child, White,,0.0,0.0,,, <=50K
38.0, Private,, Masters,14.0, Married-civ-spouse, Craft-repair, Husband,, Male,0.0,,40.0, United-States, >50K
54.0, Self-emp-not-inc,, HS-grad,9.0,, Sales, Husband,, Male,0.0,,40.0, United-States, <=50K
,,, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,
67.0, ?,63552.0, 7th-8th,4.0, Widowed, ?,, White, Female,0.0,0.0,, United-States,
22.0, Private,326334.0, Some-college,10.0, Never-married,,,, Male,0.0,0.0,, United-States, <=50K
39.0, Federal-gov,82622.0, Bachelors,, Never-married,,, White, Male,0.0,0.0,45.0, United-States, <=50K
31.0, Private,145377.0,,13.0, Married-civ-spouse,, Husband, White, Male,,0.0,60.0, United-States, <=50K
57.0, Private,200316.0, Some-college,10.0, Married-civ-spouse,, Husband, White,,0.0,0.0,40.0, United-States, >50K
, Private,117779.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,,0.0,40.0,, <=50K
42.0, Private,, Assoc-acdm,12.0,, Exec-managerial, Husband,, Male,,0.0,, United-States, >50K
,,260333.0, HS-grad,, Never-married, Other-service, Own-child, White,,0.0,0.0,20.0, United-States, <=50K
17.0, State-gov,179319.0, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,,30.0, United-States, <=50K
28.0, Self-emp-not-inc,38079.0, Some-college,10.0,, Farming-fishing, Husband, White, Male,0.0,,,, <=50K
, Local-gov,146497.0, HS-grad,9.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0,,148549.0,,10.0, Divorced, Craft-repair,, White, Male,,,56.0, United-States,
20.0, Private,194504.0, Some-college,, Separated,,, Black, Female,0.0,0.0,40.0, United-States,
32.0, Private,63564.0,,9.0, Never-married,, Own-child, Black,,0.0,0.0,40.0,,
67.0, Private,, HS-grad,9.0, Widowed,, Not-in-family,, Female,,,16.0, Germany, >50K
52.0, Private,282674.0,,9.0, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0.0,,, United-States,
35.0, Private,58343.0, HS-grad,9.0, Married-civ-spouse, Sales,, White,,0.0,0.0,44.0,,
43.0,,99185.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White,,0.0,0.0,58.0, United-States, <=50K
, Private,353352.0,,11.0,, Craft-repair, Other-relative, White,,0.0,,, United-States, <=50K
42.0, Private,204235.0, Some-college,10.0,, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
68.0, ?,103161.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Male,,0.0,32.0, United-States, <=50K
29.0, Private,212102.0, HS-grad,9.0,,,,, Female,0.0,0.0,30.0,, <=50K
40.0, Private,388725.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White,,0.0,0.0,, United-States, <=50K
30.0, Private,, Bachelors,13.0,,, Husband, White,,0.0,0.0,, Peru, <=50K
, Self-emp-not-inc,, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband,, Male,,0.0,50.0, United-States,
46.0, Private,91262.0, Some-college,10.0,,,, Asian-Pac-Islander,,0.0,0.0,40.0, Philippines,
51.0, Private,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband,, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,173628.0,,13.0, Married-civ-spouse, Exec-managerial, Husband, White,,0.0,0.0,40.0, United-States, >50K
,,282313.0, 10th,, Never-married, Handlers-cleaners, Own-child,, Male,0.0,1602.0,,, <=50K
49.0, Private,268022.0,,, Married-civ-spouse, Sales, Husband,, Male,,0.0,50.0,, >50K
58.0,,, 10th,, Married-civ-spouse,, Husband, White,,0.0,,40.0, United-States, >50K
56.0,,211804.0, Bachelors,13.0,,, Husband,, Male,15024.0,0.0,, United-States, >50K
51.0, Self-emp-inc,351278.0,,13.0, Divorced, Farming-fishing, Unmarried, White,,0.0,,50.0, United-States, <=50K
66.0,,112871.0,,, Never-married, ?,, White, Male,0.0,0.0,30.0, United-States, <=50K
38.0, Private,119177.0, HS-grad,,, Sales, Husband, White, Male,0.0,0.0,, United-States,
53.0, Self-emp-inc,, Some-college,10.0,, Sales, Not-in-family,, Female,0.0,0.0,60.0, United-States, <=50K
17.0, Private,,,7.0, Never-married, Protective-serv, Own-child,, Female,0.0,0.0,,, <=50K
28.0, Federal-gov,183151.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,60.0, United-States,
37.0, Self-emp-not-inc,362062.0,,15.0, Married-civ-spouse, Prof-specialty, Husband,, Male,,,50.0, United-States, >50K
29.0, Private,215504.0,,9.0, Married-civ-spouse, Machine-op-inspct,, White, Male,0.0,0.0,40.0, United-States, <=50K
,,167864.0, Assoc-voc,, Widowed,, Not-in-family, White,,0.0,0.0,40.0,, <=50K
27.0, Local-gov,124680.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,205337.0, HS-grad,9.0,, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,
, Private,61308.0,,6.0,, Other-service, Not-in-family, White,,,0.0,40.0, United-States, <=50K
37.0, Private,154571.0, Some-college,10.0, Married-civ-spouse, Craft-repair,,, Male,0.0,0.0,40.0, ?, <=50K
, Private,177075.0,,9.0,,, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
, Self-emp-not-inc,, Assoc-voc,,,, Husband,, Male,0.0,0.0,45.0, United-States, <=50K
32.0, Private,,,11.0, Married-civ-spouse, Tech-support, Husband,, Male,,0.0,,, <=50K
, Self-emp-inc,31359.0, Masters,, Married-civ-spouse,, Husband, White, Male,15024.0,,80.0, United-States, >50K
42.0, Private,70055.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0,, <=50K
47.0, State-gov,148171.0, Doctorate,16.0,, Prof-specialty, Unmarried, White,,0.0,0.0,,, >50K
, Local-gov,190350.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Black,,0.0,0.0,35.0, United-States,
39.0, Private,175390.0, HS-grad,9.0, Never-married, Sales, Unmarried,, Female,0.0,,40.0, United-States, <=50K
37.0, Private,,,9.0, Never-married, Tech-support,,,,14084.0,0.0,35.0, United-States,
33.0,,,,14.0, Married-civ-spouse, Tech-support,, White, Male,0.0,0.0,15.0,, <=50K
45.0, Private,, Some-college,,, Craft-repair, Husband, White, Male,0.0,0.0,40.0,, >50K
62.0,,, HS-grad,9.0, Married-civ-spouse, ?, Husband,, Male,0.0,,, United-States, <=50K
58.0, State-gov,, 9th,5.0, Married-civ-spouse, Farming-fishing, Husband,, Male,,,40.0, United-States, <=50K
, Self-emp-not-inc,114117.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White,,,0.0,32.0, United-States, <=50K
26.0,,272669.0,,13.0, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,20.0, South, <=50K
41.0, Federal-gov,263339.0,,9.0,, Transport-moving, Husband, White, Male,0.0,,40.0,,
, Private,745768.0, Some-college,,, Protective-serv, Unmarried, Black,,0.0,0.0,40.0,, <=50K
, ?,,,9.0, Separated, ?,,, Female,0.0,0.0,32.0, United-States, <=50K
48.0, Local-gov,, Bachelors,13.0, Divorced, Prof-specialty, Unmarried,,,0.0,0.0,, United-States, <=50K
, Self-emp-not-inc,,,9.0, Married-civ-spouse, Farming-fishing, Husband,, Male,0.0,,45.0,, <=50K
31.0, Private,, 9th,5.0, Never-married, Other-service,,,,0.0,0.0,, United-States, <=50K
23.0, Private,142766.0,,,, Adm-clerical,, White,,1055.0,0.0,20.0, United-States, <=50K
36.0, Private,373952.0, 10th,6.0, Married-civ-spouse,, Husband, White, Male,0.0,,,, <=50K
27.0, Private,328981.0,,, Never-married, Machine-op-inspct, Unmarried, Black, Male,,,40.0,, <=50K
24.0, Private,232841.0, HS-grad,9.0,, Other-service,,, Male,,,35.0, United-States, <=50K
, Self-emp-not-inc,, HS-grad,9.0, Married-civ-spouse, Sales,, White, Female,0.0,0.0,, Cuba, <=50K
, Private,188119.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family,, Female,0.0,0.0,40.0, United-States,
55.0,,125000.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,,0.0,, United-States, >50K
51.0, Private,123429.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband,, Male,,0.0,50.0,, >50K
20.0, Private,,,, Never-married,, Not-in-family,, Female,0.0,0.0,40.0, United-States, <=50K
19.0,,184737.0, HS-grad,9.0,,, Own-child,,,0.0,1721.0,40.0, United-States, <=50K
, Self-emp-not-inc,221172.0,,9.0, Divorced,, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
36.0,,222294.0, Bachelors,13.0,, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,,, <=50K
,,63299.0, HS-grad,,, Other-service, Husband, White, Male,0.0,,50.0, United-States, <=50K
19.0, ?,249147.0, HS-grad,9.0, Never-married, ?,, White, Male,0.0,0.0,30.0,,
, Private,229987.0, Some-college,,, Tech-support, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,, United-States, <=50K
33.0,,262042.0, HS-grad,9.0,, Adm-clerical, Own-child, White, Female,0.0,,40.0, United-States, <=50K
20.0,,, HS-grad,, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,, Some-college,, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,,45.0,, >50K
39.0,,121468.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander,,0.0,0.0,35.0, United-States, <=50K
, Private,345780.0, Assoc-voc,11.0,, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,199067.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White,,15024.0,0.0,42.0,, >50K
24.0, ?,283731.0, Bachelors,13.0, Never-married, ?,, White,,0.0,0.0,,,
34.0, Private,,,7.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, <=50K
38.0, Self-emp-not-inc,194534.0, Masters,, Married-civ-spouse, Prof-specialty, Husband, Black,,99999.0,0.0,, United-States, >50K
, Private,, 9th,5.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
42.0, Private,, Masters,,, Exec-managerial, Not-in-family,, Male,0.0,0.0,45.0, United-States, >50K
17.0, ?,341395.0, 10th,6.0, Never-married, ?,,, Male,0.0,0.0,20.0,, <=50K
, ?,, Bachelors,, Never-married, ?, Not-in-family, White, Female,0.0,0.0,80.0, United-States, <=50K
,,, 9th,, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States,
52.0, Private,175622.0, Assoc-voc,11.0, Divorced, Other-service, Unmarried, White,,,,40.0, United-States, <=50K
53.0, Private,424079.0,,14.0, Married-civ-spouse, Exec-managerial, Husband, White,,15024.0,0.0,, United-States, >50K
, Private,, Bachelors,13.0, Married-civ-spouse, Sales,, White, Male,0.0,0.0,40.0, United-States,
67.0, ?,92061.0, HS-grad,, Widowed,,, White, Female,,0.0,, United-States, <=50K
,,, HS-grad,,, Sales,, White, Female,0.0,0.0,, United-States, <=50K
31.0,,340917.0,,, Never-married,, Unmarried, White, Male,,0.0,40.0, United-States,
, Private,227886.0,,10.0,, Adm-clerical, Unmarried, Black, Female,,0.0,35.0,, <=50K
,,340148.0, Some-college,, Married-civ-spouse, Adm-clerical, Wife,, Female,,0.0,40.0, United-States, <=50K
23.0, Private,189468.0, Assoc-voc,11.0,,, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
24.0,,142528.0, Some-college,10.0, Never-married, Sales, Own-child, White,,,,20.0, United-States, <=50K
18.0, Local-gov,, HS-grad,9.0, Never-married, Other-service,, White, Male,0.0,0.0,60.0, United-States,
23.0, Private,, HS-grad,9.0, Never-married,,, White, Male,,0.0,40.0,, <=50K
, State-gov,290661.0, Doctorate,, Divorced, Prof-specialty,, White, Male,0.0,,, United-States, >50K
34.0, Private,204461.0,,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,,60.0, United-States, >50K
44.0,,170924.0, Some-college,10.0,, Craft-repair,,, Male,7298.0,0.0,40.0, United-States, >50K
, Private,36011.0, Assoc-voc,11.0, Never-married, Prof-specialty,, White, Male,0.0,,, United-States,
52.0, Private,174767.0, Some-college,10.0,,,,, Male,0.0,,45.0,, >50K
47.0,,, HS-grad,, Divorced, Craft-repair, Unmarried, White, Female,0.0,,43.0, United-States, <=50K
, Private,142022.0,,10.0, Never-married, Handlers-cleaners, Own-child, White,,0.0,0.0,50.0, United-States,
36.0,,318972.0, Some-college,10.0, Divorced, Adm-clerical,,,,,0.0,65.0, United-States,
32.0,,48014.0,,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,35.0,,
,,232871.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White,,,,30.0, United-States,
31.0, Private,,,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,48.0, United-States, <=50K
52.0, Private,186303.0, Some-college,10.0,, Exec-managerial, Husband, White, Male,15024.0,0.0,55.0, Canada, >50K
40.0, Private,238329.0, Bachelors,, Never-married,, Not-in-family, White,,0.0,,45.0, United-States, <=50K
61.0,,,,4.0, Married-civ-spouse, ?, Husband,, Male,0.0,0.0,,, >50K
50.0, Federal-gov,98980.0, Bachelors,,, Exec-managerial, Husband, White, Male,,0.0,40.0, United-States, >50K
,,47396.0,,10.0, Married-civ-spouse, Adm-clerical,, White, Male,0.0,0.0,, United-States, >50K
, Private,, HS-grad,, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0,, <=50K
57.0, Private,104996.0,,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,42.0,, <=50K
28.0, Private,109165.0, HS-grad,9.0,, Tech-support, Husband,,,,0.0,40.0, United-States, <=50K
, Private,62546.0, Bachelors,13.0,,, Husband, White, Male,0.0,0.0,, United-States, >50K
33.0, Private,215288.0,,7.0,, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,, United-States, <=50K
39.0, Self-emp-not-inc,, Doctorate,, Divorced,, Other-relative, Other, Male,0.0,0.0,40.0,, <=50K
, Private,200922.0, 7th-8th,4.0,,, Not-in-family, White, Female,0.0,0.0,40.0,, <=50K
54.0, Private,154949.0, 11th,, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,,40.0,, >50K
46.0,,148738.0, HS-grad,,, Handlers-cleaners, Husband, White, Male,0.0,1740.0,35.0,,
42.0,,97688.0, Some-college,, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,,, United-States,
24.0,,, Bachelors,13.0, Never-married,, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,96359.0, Doctorate,16.0,, Exec-managerial, Husband, White,,0.0,0.0,57.0, United-States, >50K
44.0, Private,,,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,43.0, United-States, <=50K
41.0,,146659.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family,,,,0.0,, Honduras, <=50K
,,459248.0, HS-grad,, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,, United-States,
69.0,,34339.0, HS-grad,, Married-civ-spouse,, Husband,,,0.0,0.0,40.0, United-States, <=50K
59.0, Local-gov,171328.0, 10th,6.0, Widowed,, Unmarried, Black,,0.0,0.0,, United-States,
31.0, Private,194901.0, HS-grad,, Married-civ-spouse, Sales, Husband, White, Male,0.0,,, United-States,
21.0, Private,518530.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,,0.0,40.0, United-States, <=50K
55.0, Private,,,10.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,,40.0, ?, >50K
45.0, Private,203653.0, HS-grad,, Married-civ-spouse,, Husband, Black, Male,7298.0,,40.0, United-States,
26.0, Private,199143.0, HS-grad,9.0,,,,,,0.0,,50.0, United-States,
48.0, Local-gov,317360.0, Masters,, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,, United-States, >50K
43.0, Private,99212.0,,11.0,, Exec-managerial, Husband, White, Male,3103.0,0.0,, United-States,
, Private,383493.0, Masters,14.0,, Prof-specialty, Husband,, Male,,0.0,,, >50K
32.0,,166634.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband,,,0.0,,40.0, United-States, <=50K
, Private,409622.0,,, Married-civ-spouse, Machine-op-inspct, Husband,, Male,0.0,0.0,36.0,, <=50K
57.0, Private,, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,,40.0, United-States, <=50K
38.0, Private,186145.0,,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States,
, Local-gov,57424.0, Bachelors,, Divorced,, Unmarried, White, Female,0.0,,35.0, United-States, <=50K
51.0, Private,207449.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
, Local-gov,145308.0,,10.0, Married-civ-spouse,, Husband, White, Male,0.0,,40.0, United-States, <=50K
,,,,10.0, Never-married, Other-service,, White, Female,,0.0,40.0, United-States, <=50K
31.0,,375680.0,,13.0, Never-married,, Unmarried, Black,,0.0,0.0,40.0, ?,
, Private,188199.0, 9th,,, Handlers-cleaners, Unmarried, White,,0.0,0.0,40.0,, <=50K
,,201410.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,,0.0,40.0, United-States, >50K
64.0, Self-emp-not-inc,31826.0,,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,45.0, United-States, >50K
45.0, Self-emp-inc,32356.0,,13.0, Married-civ-spouse,, Husband, White, Male,,0.0,,, <=50K
