age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
25,Self-emp-not-inc,176756.0,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,<=50K
32,Private,186824.0,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,191427.77414999923,9th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,Cuba,<=50K
43,Self-emp-not-inc,193410.9222368898,Masters,14,Divorced,Exec-managerial,Wife,White,Female,9950,0,45,United-States,>50K
40,Private,205824.89033172882,7th-8th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
54,Private,198225.9059731743,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,354,0,20,-1,<=50K
35,Federal-gov,76845.0,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,117037.0,9th,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,116,43,Cuba,<=50K
59,Private,109015.0,HS-grad,9,Divorced,Tech-support,Wife,White,Female,0,0,37,United-States,<=50K
44,Local-gov,216851.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,328,40,Cuba,>50K
19,Private,168294.0,11th,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,367260.0,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,-127,80,India,<=50K
49,Private,193366.0,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Local-gov,190709.0,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,296,0,52,United-States,<=50K
20,Private,266015.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
45,Private,386940.0,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,218,1408,40,United-States,<=50K
47,Federal-gov,59951.0,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,311512.0,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,15,United-States,<=50K
48,Private,242406.0,Assoc-acdm,7,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Puerto-Rico,<=50K
21,Private,197200.0,9th,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,544091.0,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,<=50K
48,Self-emp-not-inc,187806.75291081305,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,>50K
31,Private,179107.1762048881,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
53,Self-emp-not-inc,88506.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,210842.28374429862,Bachelors,12,Married-civ-spouse,Tech-support,Husband,White,Male,296,80,42,United-States,>50K
49,Private,182914.00709180362,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,289980.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,415,0,35,United-States,<=50K
57,Federal-gov,337895.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,10181,0,40,Mexico,>50K
53,Private,144361.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,<=50K
44,Private,128354.0,HS-grad,14,Divorced,Exec-managerial,Unmarried,White,Female,655,0,40,Cuba,<=50K
41,State-gov,101603.0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-883,0,42,United-States,<=50K
29,Private,271466.0,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,17,43,Cuba,<=50K
44,Private,32275.0,Masters,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,50,40,United-States,<=50K
47,Private,51835.0,Assoc-voc,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,60,United-States,>50K
50,Federal-gov,251585.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
47,Self-emp-inc,166116.41941008592,HS-grad,9,Divorced,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
43,Private,237993.0,9th,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
46,Private,216666.0,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,46,40,Mexico,<=50K
35,Private,56352.0,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,249,-28,40,Puerto-Rico,<=50K
41,Private,147372.0,9th,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
43,Private,188146.0,11th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,0,44,United-States,<=50K
30,Private,59496.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,296,0,40,Jamaica,<=50K
48,Private,181346.91534826142,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,50,40,United-States,<=50K
42,Private,207699.8973168283,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,379,401,48,United-States,>50K
44,Private,184731.21463091453,9th,9,Divorced,Tech-support,Not-in-family,White,Male,296,0,58,United-States,<=50K
43,Private,155537.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,183175.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,-95,0,40,United-States,<=50K
53,Private,169846.0,HS-grad,9,Divorced,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K
49,Self-emp-inc,184086.79175996198,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,11682,0,50,United-States,>50K
19,Private,101509.0,9th,10,Never-married,Prof-specialty,Own-child,White,Male,296,-18,25,United-States,<=50K
44,Private,309974.0,Bachelors,13,Separated,Other-service,Own-child,Black,Female,0,166,36,United-States,<=50K
29,Federal-gov,183163.47992021672,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,>50K
27,Private,211678.0,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,296,0,44,United-States,<=50K
79,Private,124744.0,Some-college,10,Separated,Prof-specialty,Other-relative,Black,Male,-299,0,20,United-States,<=50K
27,Private,213921.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Cuba,<=50K
40,Private,32214.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Cuba,<=50K
16,Private,176124.53488862005,11th,8,Never-married,Other-service,Own-child,White,Female,0,0,22,United-States,<=50K
31,Private,185556.1807926986,7th-8th,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,296,0,44,United-States,<=50K
17,Private,446839.0,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,278,0,30,United-States,<=50K
41,Private,211352.74936033293,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Cuba,>50K
46,Private,182002.27809313987,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,42,United-States,<=50K
35,Private,159937.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
44,Private,343591.0,HS-grad,9,Divorced,Craft-repair,Wife,White,Female,14344,0,42,United-States,>50K
38,Private,182098.1006359306,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,50,35,United-States,<=50K
49,Local-gov,268234.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
33,Private,197407.49367464604,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,54334.0,9th,10,Never-married,Sales,Not-in-family,White,Male,316,0,40,United-States,<=50K
43,Private,193325.3062081764,Doctorate,16,Never-married,Prof-specialty,Husband,White,Female,0,287,49,United-States,<=50K
37,Private,192815.47962918057,9th,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,296,0,40,Cuba,<=50K
37,Private,184826.3549053788,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,41,Cuba,<=50K
28,Private,212563.0,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,296,0,40,United-States,<=50K
43,Local-gov,226296.0,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
29,Private,190227.9471321823,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,296,0,50,United-States,<=50K
46,Self-emp-not-inc,175908.0011575442,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,523,50,United-States,>50K
40,Private,202683.0,9th,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
48,Private,205080.6817879141,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,57,40,England,<=50K
32,Federal-gov,249409.0,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,Mexico,<=50K
76,Private,124191.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,Private,198282.0,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,16,60,United-States,>50K
47,Self-emp-not-inc,149116.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,-1597,0,50,United-States,<=50K
20,Private,188300.0,9th,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,103432.0,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,296,0,40,United-States,<=50K
38,Self-emp-inc,317660.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,48,43,India,>50K
30,Private,194901.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Jamaica,<=50K
31,Local-gov,189265.0,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,India,<=50K
41,Private,124692.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,296,50,41,United-States,<=50K
24,Private,201053.914474548,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,-42,40,India,<=50K
38,Private,201473.57787935965,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,12032,0,40,United-States,>50K
56,Private,335605.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1887,50,United-States,>50K
28,Private,186355.0682695341,9th,10,Married-civ-spouse,Sales,Wife,White,Female,4064,0,25,United-States,<=50K
36,Private,102864.0,HS-grad,8,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,42,United-States,<=50K
53,Private,196264.08191557933,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
56,Private,173052.78366954744,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,296,0,50,United-States,<=50K
49,Local-gov,237209.58705953386,9th,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Cuba,>50K
55,Private,247552.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,64,56,United-States,<=50K
22,Private,102632.0,HS-grad,9,Never-married,Sales,Wife,White,Male,0,19,41,United-States,<=50K
21,Private,199915.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,29,Cuba,<=50K
40,Private,183942.14301451782,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,938,0,60,United-States,<=50K
23,Private,223444.0501261135,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,0,0,38,Germany,<=50K
43,Federal-gov,267989.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6357,0,50,United-States,>50K
19,Private,209048.9681729886,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,35,India,<=50K
47,Private,287828.0,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,Jamaica,>50K
23,Private,193670.4663833524,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1719,30,United-States,<=50K
31,Private,213145.36694284814,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Cuba,<=50K
39,Private,365739.0,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,53,40,United-States,<=50K
34,Private,69621.0,Assoc-acdm,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
28,Private,43323.0,9th,10,Never-married,Other-service,Husband,White,Female,0,2,40,United-States,<=50K
38,Self-emp-not-inc,120985.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,296,0,35,United-States,<=50K
37,Private,184946.2423411223,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,146195.0,Assoc-acdm,9,Divorced,Tech-support,Not-in-family,Black,Female,0,0,36,India,<=50K
38,Federal-gov,125933.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,1674,50,40,Iran,>50K
43,Self-emp-not-inc,56920.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,296,65,50,United-States,<=50K
31,Private,163127.0,9th,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,Cuba,<=50K
26,Private,34310.0,9th,10,Never-married,Sales,Own-child,White,Male,281,0,41,United-States,<=50K
49,Private,81973.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,>50K
61,Self-emp-inc,66614.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2269,0,40,Cuba,<=50K
22,Private,232782.0,9th,10,Never-married,Sales,Own-child,White,Female,296,0,40,United-States,<=50K
19,Private,204056.02166075248,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Jamaica,<=50K
45,Private,191063.5717715088,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,23,40,United-States,<=50K
70,Private,105376.0,Some-college,10,Married-spouse-absent,Tech-support,Other-relative,White,Male,-147,0,40,United-States,<=50K
31,Private,185814.0,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
41,Private,175374.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,52,24,United-States,<=50K
36,Private,108293.0,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,296,0,39,United-States,<=50K
40,Private,181374.844332335,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2179,40,United-States,<=50K
47,Private,200990.76535317936,9th,10,Divorced,Adm-clerical,Husband,White,Female,296,0,38,Mexico,<=50K
34,Private,188355.90817150765,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
36,Private,163003.0,Bachelors,13,Never-married,Exec-managerial,Other-relative,Black,Female,0,0,40,Philippines,<=50K
18,Private,296158.0,11th,9,Never-married,Craft-repair,Own-child,White,Male,276,0,35,United-States,<=50K
41,Private,187715.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,84,46,Cuba,<=50K
23,Private,214542.0,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
71,Self-emp-not-inc,494223.0,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1816,31,United-States,<=50K
29,Private,191535.0,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
42,Private,193907.42336088733,9th,10,Separated,Other-service,Other-relative,Black,Male,-150,48,50,United-States,<=50K
22,Private,252752.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Cuba,<=50K
44,Self-emp-inc,155884.4696149734,Masters,13,Divorced,Prof-specialty,Wife,White,Female,931,0,43,United-States,<=50K
27,Private,115921.04256555632,HS-grad,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,Poland,<=50K
45,Self-emp-not-inc,184278.07684681824,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,>50K
36,Private,205080.6817879141,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,Mexico,<=50K
39,Federal-gov,235485.0,Assoc-acdm,12,Never-married,Sales,Husband,White,Male,296,0,42,United-States,<=50K
46,State-gov,102628.0,9th,10,Divorced,Protective-serv,Unmarried,White,Male,-1935,0,40,United-States,<=50K
19,Private,210320.1535407474,Assoc-acdm,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,-67,16,Cuba,<=50K
67,Private,190213.25006632035,Assoc-voc,8,Widowed,Sales,Not-in-family,White,Female,-1247,0,20,United-States,<=50K
27,Private,184747.06400710667,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,1980,51,Cuba,<=50K
28,State-gov,175325.0,9th,10,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,40,United-States,<=50K
51,Private,96062.0,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,>50K
27,Private,222759.95193713502,9th,10,Never-married,Sales,Not-in-family,White,Male,0,72,44,United-States,<=50K
40,State-gov,149624.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,253814.0,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,25,United-States,<=50K
21,Private,226430.1688099809,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,38,United-States,<=50K
34,Private,483777.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,300,0,40,Cuba,<=50K
18,Private,206328.72662625925,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,20,12,United-States,<=50K
33,Private,196005.69243751717,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
44,Local-gov,199474.31159626812,9th,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,207,38,United-States,>50K
43,Private,191631.86513037473,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,Cuba,<=50K
30,Private,633742.0,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
40,Private,286370.0,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,Jamaica,>50K
37,Federal-gov,29054.0,9th,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
38,Private,304030.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,143129.0,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,198364.8065293657,Masters,12,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,50,Cuba,<=50K
58,State-gov,109567.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2532,440,1,Jamaica,>50K
38,Private,205080.6817879141,Some-college,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,45,39,United-States,<=50K
38,Private,159567.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Cuba,<=50K
34,Private,523910.0,Some-college,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,41,Cuba,<=50K
47,Private,120939.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,Cuba,<=50K
41,Private,130760.0,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,39,0,24,Jamaica,<=50K
39,Private,197387.0,5th-6th,3,Divorced,Transport-moving,Other-relative,White,Male,0,0,40,Puerto-Rico,<=50K
36,Private,99374.0,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Federal-gov,200741.29331078965,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14084,-31,55,United-States,>50K
35,Private,177290.13530274172,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,48,40,United-States,>50K
24,Self-emp-not-inc,184764.1144270809,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,74,40,-1,<=50K
26,Private,397317.0,9th,11,Married-civ-spouse,Prof-specialty,Own-child,White,Female,33,1876,40,-1,<=50K
51,Private,259323.0,9th,10,Married-civ-spouse,Sales,Husband,White,Male,0,234,50,United-States,>50K
42,Private,254817.0,Some-college,10,Never-married,Prof-specialty,Husband,White,Female,296,50,40,-1,<=50K
37,State-gov,159733.4407893524,11th,9,Divorced,Adm-clerical,Unmarried,White,Female,0,87,35,United-States,<=50K
25,Private,186708.2961890682,9th,7,Never-married,Sales,Wife,White,Male,0,0,40,United-States,<=50K
36,Private,227799.42160341106,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,3507,0,36,United-States,>50K
46,Self-emp-not-inc,36270.0,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
58,Self-emp-inc,210563.0,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,15024,-72,35,United-States,>50K
17,Private,65368.0,9th,7,Never-married,Sales,Own-child,White,Female,0,-72,12,Mexico,<=50K
44,Local-gov,160943.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,296,0,40,Cuba,<=50K
37,Private,208358.0,11th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Jamaica,>50K
35,Private,153790.0,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,2443,149,40,United-States,<=50K
60,Private,179385.64700922268,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,296,0,39,United-States,<=50K
46,Private,181358.5956562467,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
35,Private,635913.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,51,United-States,>50K
50,Private,313321.0,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,110,40,United-States,<=50K
38,Private,182609.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
45,Private,109434.0,9th,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,135,44,United-States,<=50K
25,Private,255004.0,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
31,Private,197860.0,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,50,40,United-States,<=50K
90,Private,51744.0,Masters,12,Divorced,Other-service,Not-in-family,White,Male,0,2206,40,United-States,<=50K
54,Private,176681.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,23,20,United-States,<=50K
53,Local-gov,140359.0,19,1,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,1153,0,28,Jamaica,<=50K
22,Private,243313.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Cuba,<=50K
66,Self-emp-not-inc,155922.0792634579,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,100,50,United-States,<=50K
52,Private,314209.0,Doctorate,11,Widowed,Other-service,Not-in-family,White,Female,0,0,20,Columbia,<=50K
65,Private,176796.0,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,<=50K
35,Private,538583.0,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,310,0,40,United-States,<=50K
41,Private,130408.0,9th,10,Divorced,Sales,Own-child,Black,Female,0,50,38,Cuba,<=50K
25,Private,159732.0,Masters,10,Never-married,Other-service,Not-in-family,White,Male,0,0,42,Cuba,<=50K
33,Private,110978.0,Some-college,10,Divorced,Craft-repair,Other-relative,Other,Female,883,108,40,Mexico,<=50K
42,Private,76714.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,519,55,United-States,>50K
59,Private,180416.71008314393,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
40,State-gov,170525.0,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,-1606,0,38,-1,<=50K
41,Private,180138.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2999,0,50,United-States,>50K
38,Local-gov,115076.0,Masters,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,52,United-States,>50K
23,Private,198215.3913379173,HS-grad,9,Never-married,Transport-moving,Wife,White,Male,296,0,40,United-States,<=50K
40,Private,192824.9795082055,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
41,Self-emp-not-inc,196001.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,20,-1,<=50K
24,State-gov,245690.6099541998,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,28,Cuba,<=50K
38,Private,179488.0,9th,10,Divorced,Prof-specialty,Own-child,White,Female,0,79,40,Cuba,<=50K
43,Private,196180.96779940408,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,183916.0,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,22,44,United-States,<=50K
40,Private,207578.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,296,118,43,Cuba,>50K
34,Private,188520.48732672806,9th,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,1716,0,40,United-States,>50K
42,Private,390781.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,United-States,<=50K
