age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
31.0,Private,101761.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,,,<=50K
41.0,Local-gov,,,10.0,Divorced,,,White,,,0.0,25.0,United-States,<=50K
,,133766.0,,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,70.0,United-States,
80.0,Self-emp-not-inc,34340.0,7th-8th,4.0,Widowed,Farming-fishing,,White,Male,0.0,0.0,,United-States,
33.0,Private,,Bachelors,13.0,Married-civ-spouse,Sales,Wife,,Female,0.0,0.0,45.0,United-States,>50K
41.0,Private,327723.0,HS-grad,,,Exec-managerial,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
68.0,,182131.0,,10.0,Married-civ-spouse,,Husband,,Male,10605.0,0.0,,United-States,>50K
29.0,Private,389713.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,,>50K
26.0,Private,,11th,7.0,,Machine-op-inspct,Unmarried,White,Male,6497.0,0.0,48.0,United-States,<=50K
,Self-emp-not-inc,362062.0,,,Married-civ-spouse,Prof-specialty,,,Male,99999.0,,,United-States,
,Private,186934.0,HS-grad,,Married-civ-spouse,,,White,Male,0.0,,,,
56.0,,184553.0,10th,6.0,,Craft-repair,,White,,0.0,0.0,56.0,United-States,<=50K
34.0,,72793.0,,13.0,Never-married,Other-service,Not-in-family,,Female,0.0,,15.0,United-States,<=50K
30.0,Private,101266.0,,9.0,,Protective-serv,Husband,White,Male,0.0,,40.0,United-States,
,Private,,HS-grad,9.0,,Protective-serv,Not-in-family,White,,0.0,,81.0,,<=50K
,,,Some-college,,Never-married,,Own-child,,Female,0.0,0.0,20.0,United-States,
31.0,Private,178841.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,,0.0,,,United-States,<=50K
59.0,,,,7.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
67.0,Self-emp-not-inc,,,15.0,Married-civ-spouse,,Husband,White,Male,,,25.0,United-States,>50K
26.0,,473625.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,,0.0,30.0,,<=50K
30.0,Federal-gov,319280.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,,Male,0.0,,,,<=50K
,Private,117814.0,Some-college,10.0,,Adm-clerical,Unmarried,,,0.0,0.0,38.0,United-States,<=50K
,,127315.0,,13.0,,,Husband,,Male,15024.0,0.0,60.0,United-States,>50K
61.0,,230568.0,Bachelors,13.0,Divorced,,,White,Male,0.0,,40.0,,>50K
26.0,Private,,,9.0,,Craft-repair,,White,Male,0.0,,40.0,Mexico,<=50K
51.0,,,HS-grad,,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,
,,182313.0,Some-college,10.0,,Handlers-cleaners,Husband,White,Male,,0.0,40.0,,<=50K
17.0,Private,375657.0,11th,,,Handlers-cleaners,,,Male,,0.0,,United-States,<=50K
,Private,110402.0,,,,Machine-op-inspct,Husband,White,,0.0,0.0,40.0,United-States,<=50K
26.0,Federal-gov,185885.0,Some-college,,Never-married,Adm-clerical,,White,Female,0.0,0.0,15.0,United-States,<=50K
28.0,Self-emp-inc,80158.0,,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,,,United-States,<=50K
27.0,Private,,Bachelors,13.0,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
34.0,Private,62374.0,HS-grad,9.0,Never-married,,,White,Male,,0.0,48.0,United-States,
,Private,81965.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,,,0.0,,United-States,<=50K
29.0,,178272.0,,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,,
24.0,Private,210781.0,Bachelors,13.0,Never-married,,Not-in-family,,Female,,0.0,40.0,,
51.0,,163948.0,,11.0,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,
42.0,Local-gov,,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,,,,50.0,United-States,<=50K
,,318610.0,Some-college,10.0,,Adm-clerical,Unmarried,Black,Female,,,40.0,United-States,<=50K
,Private,,,11.0,,Prof-specialty,Not-in-family,,,0.0,,,United-States,<=50K
22.0,Self-emp-inc,,,,Never-married,,,White,,0.0,0.0,24.0,United-States,
74.0,Private,,10th,6.0,Divorced,,,White,Female,0.0,,1.0,United-States,<=50K
,State-gov,252939.0,,11.0,,Prof-specialty,Unmarried,Black,Female,5455.0,0.0,,United-States,<=50K
22.0,Private,,HS-grad,9.0,Never-married,Handlers-cleaners,,White,Male,,,35.0,United-States,
45.0,,,,,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,40.0,,<=50K
,Private,176047.0,HS-grad,9.0,,Machine-op-inspct,Own-child,,Female,,0.0,40.0,,
40.0,Self-emp-not-inc,277488.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,,,0.0,0.0,,United-States,<=50K
25.0,Private,,Assoc-acdm,12.0,,,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
22.0,Private,228752.0,HS-grad,9.0,Never-married,Handlers-cleaners,,White,Male,,0.0,40.0,,
,,52636.0,Masters,,Married-civ-spouse,Exec-managerial,Husband,,Male,,0.0,40.0,United-States,<=50K
49.0,Self-emp-not-inc,,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,,40.0,United-States,<=50K
37.0,,239409.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
,Self-emp-not-inc,176185.0,,10.0,,,,,,,0.0,,United-States,
32.0,Private,132601.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States,>50K
28.0,Private,85812.0,Some-college,,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,300681.0,Some-college,10.0,,Prof-specialty,Husband,,,0.0,,,Jamaica,>50K
51.0,Private,197163.0,Prof-school,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,,,United-States,>50K
27.0,,,,13.0,Never-married,,,White,Male,0.0,0.0,40.0,United-States,
25.0,Private,25249.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,,Female,0.0,0.0,,,<=50K
36.0,Local-gov,,Some-college,10.0,Divorced,Protective-serv,Unmarried,,,0.0,0.0,,United-States,<=50K
43.0,Private,,HS-grad,9.0,,Other-service,Not-in-family,Black,,0.0,0.0,40.0,Haiti,
,Private,173580.0,Some-college,10.0,,Machine-op-inspct,Unmarried,White,Female,0.0,,40.0,United-States,<=50K
,Private,84399.0,HS-grad,9.0,Married-civ-spouse,,Husband,,,0.0,0.0,40.0,,
38.0,Private,111499.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,7298.0,0.0,,,>50K
38.0,Local-gov,194630.0,Bachelors,13.0,Never-married,Protective-serv,,White,Female,4787.0,,,United-States,>50K
47.0,Private,145868.0,,7.0,Divorced,,Unmarried,Black,Female,,,40.0,United-States,<=50K
60.0,,259803.0,,13.0,Married-civ-spouse,Prof-specialty,Wife,White,,0.0,0.0,,United-States,>50K
39.0,Private,114591.0,Some-college,10.0,Separated,Prof-specialty,,White,,0.0,0.0,40.0,United-States,<=50K
41.0,Private,200652.0,,,Divorced,,Other-relative,White,,0.0,0.0,35.0,,<=50K
48.0,Private,70209.0,,10.0,Divorced,,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
50.0,Private,198362.0,,11.0,Widowed,Exec-managerial,Unmarried,,Female,0.0,0.0,40.0,United-States,<=50K
22.0,Private,238917.0,,2.0,Never-married,,,White,,,0.0,24.0,Mexico,<=50K
43.0,Private,,Some-college,,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,45.0,United-States,>50K
17.0,Private,,10th,6.0,Never-married,Prof-specialty,,,Female,0.0,0.0,15.0,United-States,
,,106437.0,HS-grad,,Never-married,Adm-clerical,Not-in-family,,Female,,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,222311.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,7688.0,,55.0,,
19.0,Private,298891.0,11th,7.0,Never-married,Sales,,White,Female,0.0,0.0,40.0,,<=50K
25.0,Private,,,13.0,Never-married,Prof-specialty,,Asian-Pac-Islander,Female,0.0,,40.0,United-States,
41.0,Private,185660.0,HS-grad,9.0,Separated,,Unmarried,,Female,0.0,0.0,,,
,Local-gov,223004.0,Some-college,10.0,,Protective-serv,,,Male,0.0,0.0,,,<=50K
,Private,,Bachelors,13.0,,Prof-specialty,Not-in-family,Other,Female,0.0,0.0,50.0,United-States,
29.0,Private,236436.0,HS-grad,9.0,Never-married,,Not-in-family,White,Female,0.0,,,United-States,<=50K
27.0,,137063.0,Bachelors,,Married-civ-spouse,,,White,Male,,0.0,50.0,United-States,
22.0,Private,51362.0,Bachelors,13.0,,Sales,,White,Female,,0.0,16.0,,<=50K
,,175262.0,,5.0,Married-civ-spouse,Handlers-cleaners,Husband,,,0.0,0.0,40.0,India,
,,41890.0,HS-grad,,,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States,
51.0,State-gov,196504.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,,0.0,38.0,,
33.0,Private,272411.0,,,Never-married,Exec-managerial,Not-in-family,White,,0.0,0.0,40.0,,
59.0,,,,10.0,Widowed,Farming-fishing,Not-in-family,,,6849.0,0.0,40.0,United-States,<=50K
48.0,Private,246891.0,Some-college,,Widowed,Sales,Unmarried,White,,0.0,,50.0,,>50K
54.0,,,Some-college,,Married-civ-spouse,,,White,,0.0,,40.0,United-States,
36.0,Private,198841.0,,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,
,Private,205051.0,,6.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
47.0,,121124.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,,,,>50K
,,,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,,0.0,0.0,60.0,United-States,<=50K
,Local-gov,119829.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,,0.0,0.0,,,<=50K
33.0,Private,83446.0,11th,7.0,Divorced,,,,Female,,0.0,,,>50K
,Private,222635.0,5th-6th,,Married-civ-spouse,Machine-op-inspct,,Black,,,0.0,40.0,United-States,
34.0,Private,128063.0,HS-grad,9.0,,,,White,Female,0.0,,36.0,United-States,<=50K
29.0,,53642.0,,11.0,,Adm-clerical,Husband,White,Male,,0.0,40.0,United-States,
26.0,,,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,,United-States,
,,200641.0,,6.0,,,Wife,White,Female,,0.0,40.0,,<=50K
50.0,Private,176609.0,Some-college,10.0,Divorced,Other-service,,,Male,0.0,0.0,45.0,United-States,
55.0,Local-gov,107308.0,Masters,,,Prof-specialty,Husband,White,Male,0.0,,,,>50K
39.0,Private,151023.0,Some-college,,Divorced,Adm-clerical,Unmarried,,,114.0,,,United-States,<=50K
52.0,Private,170562.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,,0.0,0.0,60.0,,>50K
24.0,Private,,HS-grad,9.0,,Other-service,Other-relative,White,Male,0.0,,,United-States,<=50K
,Self-emp-not-inc,,,,,Tech-support,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,,Bachelors,,Married-civ-spouse,Sales,,White,Male,0.0,0.0,,United-States,
37.0,Private,,,9.0,Married-civ-spouse,Craft-repair,,White,,0.0,0.0,52.0,United-States,
,,,Some-college,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,40.0,United-States,<=50K
24.0,Private,,HS-grad,9.0,Never-married,,Own-child,White,,0.0,0.0,40.0,United-States,<=50K
,Self-emp-not-inc,389857.0,HS-grad,9.0,,Craft-repair,,White,,0.0,0.0,,United-States,>50K
24.0,Private,86745.0,,,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,16.0,,<=50K
22.0,,122272.0,HS-grad,9.0,,Adm-clerical,Own-child,,,0.0,0.0,,United-States,<=50K
,,288273.0,12th,8.0,Separated,,,White,Female,1471.0,0.0,40.0,United-States,<=50K
23.0,,238092.0,Bachelors,13.0,Never-married,Prof-specialty,,White,,0.0,0.0,40.0,United-States,
,Private,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,70.0,United-States,<=50K
30.0,Private,162442.0,,,,,Wife,White,Female,7688.0,0.0,50.0,,>50K
,,,11th,7.0,,,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
54.0,Private,101017.0,7th-8th,4.0,,Craft-repair,Husband,,,0.0,0.0,40.0,,<=50K
68.0,Private,,,9.0,Never-married,Sales,,White,,0.0,0.0,30.0,United-States,<=50K
59.0,,157305.0,Preschool,1.0,,Machine-op-inspct,Not-in-family,White,,0.0,0.0,40.0,,
26.0,Private,339952.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,60.0,,
,Private,76625.0,,9.0,Divorced,Craft-repair,,,,0.0,0.0,40.0,,<=50K
,Private,135924.0,HS-grad,,Never-married,Adm-clerical,Own-child,,Male,,0.0,20.0,,<=50K
,,104662.0,HS-grad,,,Other-service,Unmarried,White,Female,,0.0,22.0,United-States,<=50K
45.0,Private,84298.0,Assoc-voc,,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,,50.0,,>50K
37.0,Private,,,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,,0.0,40.0,Jamaica,>50K
25.0,,,,9.0,Never-married,,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Private,189565.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,2174.0,,50.0,,<=50K
25.0,State-gov,108542.0,Some-college,,,,Husband,White,,0.0,0.0,40.0,United-States,<=50K
,Private,391874.0,,,Married-civ-spouse,Craft-repair,,White,,,,40.0,,<=50K
34.0,State-gov,227931.0,Some-college,,Divorced,Adm-clerical,,White,,0.0,0.0,,United-States,<=50K
73.0,Self-emp-not-inc,190078.0,,10.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,35.0,,<=50K
,Private,190968.0,HS-grad,9.0,,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,
50.0,Private,189183.0,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,United-States,
47.0,,187563.0,HS-grad,,Married-civ-spouse,,Husband,,Male,0.0,0.0,,,
34.0,,44464.0,Doctorate,,Never-married,,Not-in-family,,Female,0.0,,,United-States,<=50K
42.0,,36271.0,,13.0,Married-civ-spouse,Sales,,White,,0.0,0.0,40.0,United-States,>50K
,Private,463194.0,,9.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,,,United-States,<=50K
27.0,Private,37599.0,,,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,24.0,United-States,<=50K
,Private,88019.0,,10.0,Divorced,Transport-moving,Not-in-family,White,,0.0,0.0,55.0,,<=50K
,Private,205839.0,Some-college,10.0,Never-married,,Not-in-family,,Male,0.0,0.0,,United-States,
,,211301.0,,10.0,Never-married,,Own-child,White,Female,0.0,,8.0,United-States,<=50K
39.0,Private,189623.0,Bachelors,,Divorced,Sales,,White,Male,0.0,0.0,60.0,,<=50K
,,130364.0,HS-grad,9.0,Never-married,Craft-repair,,,Male,0.0,0.0,40.0,United-States,
,Local-gov,,,,,Prof-specialty,Unmarried,White,,0.0,,,United-States,<=50K
36.0,Private,289190.0,HS-grad,,Divorced,,,White,,0.0,0.0,,United-States,
,Self-emp-not-inc,213668.0,Prof-school,15.0,,Prof-specialty,,White,Male,0.0,1977.0,,,
,Private,253267.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,,1902.0,,,>50K
,Private,134890.0,,13.0,Never-married,Tech-support,,,Male,,0.0,,United-States,<=50K
,Private,353824.0,Assoc-acdm,12.0,,,Not-in-family,,Male,,0.0,40.0,United-States,<=50K
27.0,Local-gov,298510.0,HS-grad,9.0,Divorced,Protective-serv,Own-child,,,0.0,0.0,40.0,United-States,<=50K
39.0,,141802.0,Some-college,,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,,40.0,United-States,<=50K
,,294270.0,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,,0.0,0.0,,United-States,
47.0,Local-gov,,Some-college,10.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,,United-States,<=50K
27.0,State-gov,,HS-grad,,Never-married,Transport-moving,,Amer-Indian-Eskimo,Male,,,38.0,United-States,>50K
,,,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,,,Male,0.0,,,United-States,>50K
60.0,,238913.0,Bachelors,13.0,,Sales,Husband,White,,0.0,,46.0,United-States,>50K
43.0,Private,96421.0,,,Divorced,Prof-specialty,Unmarried,,Female,0.0,0.0,24.0,Outlying-US(Guam-USVI-etc),<=50K
35.0,Private,98986.0,7th-8th,4.0,Never-married,Machine-op-inspct,Own-child,,Female,0.0,0.0,30.0,United-States,<=50K
19.0,,,HS-grad,9.0,Never-married,Adm-clerical,Own-child,,Female,0.0,0.0,,,
17.0,Private,151141.0,,7.0,Never-married,Handlers-cleaners,,White,Male,0.0,0.0,,United-States,<=50K
45.0,Private,360393.0,,14.0,Married-civ-spouse,,Husband,,,0.0,1902.0,50.0,,>50K
24.0,Private,,Bachelors,13.0,,Prof-specialty,Own-child,White,,0.0,0.0,20.0,United-States,<=50K
33.0,Private,123253.0,,13.0,Married-civ-spouse,Exec-managerial,,White,Male,0.0,0.0,55.0,United-States,>50K
,Private,195755.0,HS-grad,9.0,Separated,Craft-repair,,,Male,0.0,,,,<=50K
18.0,Private,94196.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,,,
40.0,State-gov,269733.0,Assoc-voc,,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,,
,Private,415706.0,5th-6th,3.0,,Other-service,Unmarried,White,Female,0.0,,,Mexico,<=50K
25.0,,169124.0,,9.0,,Transport-moving,Husband,White,Male,,0.0,45.0,United-States,<=50K
60.0,Private,,,,,,Not-in-family,White,Male,0.0,0.0,48.0,United-States,>50K
34.0,Private,208785.0,Assoc-acdm,12.0,Divorced,Sales,,White,,0.0,,50.0,United-States,>50K
37.0,,389725.0,12th,8.0,,,,White,Male,,0.0,35.0,United-States,<=50K
55.0,,185436.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,,Male,0.0,,,United-States,
50.0,Self-emp-not-inc,,Prof-school,,,Exec-managerial,Husband,,Male,99999.0,0.0,50.0,United-States,
,Self-emp-not-inc,26857.0,7th-8th,4.0,Widowed,,Other-relative,White,Female,0.0,0.0,35.0,United-States,<=50K
,Private,411587.0,,10.0,Never-married,Protective-serv,Own-child,,,0.0,0.0,40.0,Honduras,<=50K
18.0,Private,194561.0,,10.0,Never-married,,Own-child,White,,0.0,,,United-States,<=50K
,Private,289403.0,Bachelors,13.0,,Adm-clerical,Unmarried,Black,Male,0.0,0.0,35.0,,<=50K
19.0,Private,128346.0,,9.0,Never-married,Machine-op-inspct,Own-child,White,,0.0,0.0,,United-States,
34.0,Private,,HS-grad,9.0,,Other-service,Husband,White,,,0.0,50.0,United-States,<=50K
,Private,154981.0,Bachelors,13.0,,,Husband,,Male,0.0,,50.0,United-States,>50K
31.0,,169002.0,HS-grad,,Married-civ-spouse,,Husband,,Male,0.0,0.0,,,<=50K
23.0,Private,239375.0,,13.0,,Machine-op-inspct,,,Male,0.0,0.0,40.0,United-States,<=50K
,Federal-gov,219967.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,>50K
30.0,Private,,Some-college,,,,,,Male,,,40.0,United-States,<=50K
,Private,231912.0,,11.0,Never-married,Adm-clerical,,White,Female,0.0,0.0,37.0,,<=50K
23.0,,217169.0,Bachelors,,Never-married,Adm-clerical,,,Female,0.0,,40.0,,<=50K
32.0,Private,204742.0,,,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,40.0,United-States,>50K
39.0,Private,343476.0,,9.0,Married-civ-spouse,,Husband,White,,0.0,,30.0,United-States,<=50K
25.0,,193820.0,Masters,,Never-married,Prof-specialty,Own-child,White,Female,,,,,
21.0,Private,262819.0,Some-college,,Never-married,Other-service,,,Female,,0.0,20.0,United-States,<=50K
38.0,Self-emp-inc,141584.0,HS-grad,,,,,White,Male,,0.0,55.0,United-States,<=50K
48.0,,,HS-grad,9.0,,Other-service,Other-relative,,,0.0,0.0,25.0,United-States,<=50K
,,,HS-grad,9.0,,Exec-managerial,Not-in-family,,,,,50.0,,
20.0,Private,115057.0,HS-grad,9.0,Never-married,Craft-repair,,White,Male,,0.0,40.0,United-States,<=50K
,,343646.0,Bachelors,,,Protective-serv,Not-in-family,,Male,0.0,,40.0,Mexico,>50K
57.0,,365683.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,,,0.0,0.0,,United-States,>50K
28.0,Private,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,,,<=50K
,Private,139671.0,Bachelors,,,,,,Male,0.0,1902.0,,,
41.0,,277783.0,,10.0,Divorced,Craft-repair,,White,,0.0,,,,<=50K
50.0,Self-emp-not-inc,30731.0,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,,0.0,,,,<=50K
44.0,Private,150533.0,Some-college,,Separated,Craft-repair,,White,Male,0.0,1876.0,,United-States,<=50K
24.0,,237928.0,Bachelors,13.0,Never-married,Prof-specialty,,,Male,0.0,,39.0,United-States,<=50K
43.0,Private,74581.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,,
43.0,Private,,,10.0,Married-civ-spouse,Exec-managerial,Husband,,Male,,1902.0,,United-States,>50K
27.0,Private,213921.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,,<=50K
