age,workclass,observation-weight,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
20.0,Private,266015.0,Some-college,10.0,,Sales,,,Male,0.0,0.0,44.0,United-States,<=50K
45.0,Private,386940.0,Bachelors,,,,Own-child,White,,,1408.0,40.0,United-States,<=50K
,Federal-gov,59951.0,Some-college,10.0,,Adm-clerical,,White,Male,0.0,0.0,40.0,United-States,<=50K
,,311512.0,Some-college,,,Other-service,Husband,Black,,0.0,0.0,15.0,United-States,<=50K
48.0,Private,242406.0,,7.0,Never-married,,Unmarried,,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
,Private,197200.0,,,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,544091.0,HS-grad,9.0,Married-AF-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,25.0,United-States,<=50K
48.0,Self-emp-not-inc,,,12.0,Married-civ-spouse,Prof-specialty,,White,,0.0,0.0,40.0,,
31.0,Private,,9th,5.0,Married-civ-spouse,,,White,,0.0,0.0,43.0,United-States,<=50K
53.0,Self-emp-not-inc,88506.0,Bachelors,,Married-civ-spouse,Prof-specialty,,,Male,0.0,0.0,40.0,United-States,
,Private,,Bachelors,,Married-civ-spouse,Tech-support,Husband,,Male,,,,United-States,
49.0,Private,,HS-grad,,Separated,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States,
25.0,,289980.0,HS-grad,,Never-married,Handlers-cleaners,Not-in-family,White,Male,,0.0,35.0,United-States,
57.0,Federal-gov,337895.0,Bachelors,13.0,,Prof-specialty,Husband,Black,Male,,0.0,40.0,,>50K
53.0,,144361.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,,,<=50K
44.0,Private,128354.0,,14.0,Divorced,Exec-managerial,Unmarried,,Female,,0.0,40.0,,<=50K
41.0,State-gov,101603.0,Assoc-voc,,Married-civ-spouse,Craft-repair,,White,,,0.0,,United-States,<=50K
29.0,Private,271466.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,,Male,0.0,,43.0,,<=50K
,,32275.0,,10.0,,Exec-managerial,,,Female,0.0,,40.0,,
47.0,Private,51835.0,,15.0,,Prof-specialty,Wife,White,Female,0.0,1902.0,60.0,,>50K
50.0,Federal-gov,251585.0,Bachelors,13.0,,Exec-managerial,Not-in-family,,Male,0.0,0.0,55.0,United-States,>50K
47.0,Self-emp-inc,,HS-grad,9.0,Divorced,Exec-managerial,,White,Male,0.0,0.0,60.0,,
43.0,Private,237993.0,,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
46.0,Private,216666.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,,40.0,,<=50K
35.0,Private,56352.0,Assoc-voc,11.0,,Other-service,Husband,,Male,,,40.0,Puerto-Rico,<=50K
41.0,Private,147372.0,,,Married-civ-spouse,,,White,Male,0.0,0.0,,United-States,<=50K
,Private,188146.0,,9.0,,Machine-op-inspct,Husband,White,Male,5013.0,0.0,,United-States,<=50K
30.0,,59496.0,,13.0,,Sales,,,Male,,0.0,40.0,,
48.0,Private,,,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,,40.0,United-States,<=50K
42.0,Private,,Doctorate,16.0,,Prof-specialty,Husband,White,Male,,,,United-States,
,,,,,Divorced,Tech-support,Not-in-family,,Male,,0.0,58.0,United-States,<=50K
,Private,155537.0,HS-grad,9.0,Married-civ-spouse,,Husband,,,0.0,0.0,40.0,United-States,
,Private,183175.0,Some-college,10.0,,Adm-clerical,,White,Female,,0.0,40.0,United-States,<=50K
53.0,Private,169846.0,HS-grad,9.0,,Adm-clerical,Wife,White,Female,0.0,0.0,,,
49.0,Self-emp-inc,,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,50.0,United-States,>50K
19.0,Private,101509.0,,10.0,Never-married,Prof-specialty,,White,Male,,,,United-States,<=50K
,Private,309974.0,Bachelors,13.0,Separated,,,Black,Female,0.0,,,United-States,
29.0,,,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,,0.0,0.0,70.0,,>50K
,Private,211678.0,Some-college,,Never-married,Machine-op-inspct,Not-in-family,,Male,,0.0,,United-States,<=50K
79.0,Private,124744.0,Some-college,10.0,,Prof-specialty,Other-relative,,Male,,0.0,20.0,United-States,<=50K
27.0,Private,213921.0,HS-grad,9.0,Never-married,Other-service,Own-child,,,0.0,0.0,40.0,,<=50K
40.0,Private,32214.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,,<=50K
,Private,,11th,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,22.0,United-States,<=50K
31.0,,,7th-8th,,,Farming-fishing,,White,Male,,0.0,,United-States,<=50K
,Private,446839.0,HS-grad,,Never-married,Sales,Not-in-family,White,Male,,0.0,30.0,United-States,
,Private,,Bachelors,,Married-civ-spouse,Other-service,Husband,,Male,0.0,0.0,40.0,Cuba,
46.0,Private,,HS-grad,9.0,Married-civ-spouse,Other-service,,,Female,0.0,0.0,,United-States,<=50K
,Private,159937.0,HS-grad,9.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,48.0,,<=50K
44.0,Private,343591.0,HS-grad,9.0,Divorced,Craft-repair,,,Female,14344.0,0.0,,United-States,>50K
,Private,,,9.0,Divorced,Sales,Own-child,White,Female,0.0,,35.0,United-States,
49.0,Local-gov,268234.0,HS-grad,9.0,,,,White,Male,0.0,0.0,40.0,United-States,>50K
33.0,Private,,,14.0,,Prof-specialty,,White,Male,0.0,0.0,50.0,,<=50K
30.0,Private,54334.0,9th,,Never-married,Sales,Not-in-family,,,,0.0,40.0,United-States,<=50K
43.0,,,Doctorate,16.0,Never-married,Prof-specialty,,White,Female,0.0,,,United-States,
,Private,,,,Married-civ-spouse,Prof-specialty,Husband,White,,,0.0,,,<=50K
37.0,Private,,Some-college,10.0,,Craft-repair,Unmarried,White,Female,0.0,0.0,,,<=50K
28.0,Private,212563.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,,,,United-States,
,Local-gov,226296.0,,13.0,Married-civ-spouse,,,,Male,0.0,0.0,40.0,United-States,
29.0,,,Some-college,10.0,,Handlers-cleaners,,White,Male,,0.0,50.0,United-States,<=50K
,Self-emp-not-inc,,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,,United-States,>50K
,Private,202683.0,,10.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,48.0,United-States,
48.0,Private,,,12.0,,Exec-managerial,Unmarried,White,Female,0.0,,40.0,England,
32.0,Federal-gov,249409.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,,<=50K
76.0,Private,124191.0,Masters,14.0,,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,>50K
44.0,Private,198282.0,,13.0,Married-civ-spouse,Exec-managerial,,,,15024.0,,60.0,United-States,>50K
47.0,Self-emp-not-inc,149116.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,,Female,,0.0,50.0,,
20.0,Private,188300.0,,,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
,,103432.0,HS-grad,9.0,Never-married,,Not-in-family,,,,0.0,40.0,United-States,<=50K
,Self-emp-inc,317660.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,,7688.0,,,,
30.0,Private,194901.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,,0.0,0.0,40.0,,<=50K
31.0,Local-gov,189265.0,HS-grad,,,,Not-in-family,,Female,0.0,0.0,40.0,,
,Private,124692.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,Male,,,,,<=50K
24.0,,,Bachelors,13.0,Never-married,Sales,Other-relative,White,,0.0,,40.0,,<=50K
38.0,Private,,Prof-school,15.0,Married-civ-spouse,Prof-specialty,,,,,0.0,40.0,United-States,>50K
56.0,,335605.0,HS-grad,9.0,,Other-service,Husband,White,Male,0.0,1887.0,50.0,,>50K
28.0,Private,,,10.0,,Sales,Wife,,Female,4064.0,0.0,25.0,United-States,<=50K
36.0,,102864.0,HS-grad,,,Machine-op-inspct,Own-child,White,,0.0,0.0,,United-States,
53.0,Private,,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,,,0.0,0.0,50.0,United-States,<=50K
56.0,,,Some-college,10.0,Married-civ-spouse,,Husband,White,,,0.0,50.0,United-States,<=50K
49.0,Local-gov,,,,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,,
55.0,,247552.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,,0.0,,56.0,United-States,<=50K
22.0,,102632.0,HS-grad,9.0,Never-married,,,White,Male,0.0,,41.0,United-States,
21.0,,199915.0,Some-college,10.0,,Other-service,Own-child,White,,0.0,0.0,,,<=50K
40.0,,,Bachelors,13.0,Married-civ-spouse,,,White,Male,,0.0,60.0,United-States,<=50K
,Private,,Bachelors,13.0,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,,Germany,
,,267989.0,Bachelors,,,Prof-specialty,Husband,White,Male,,0.0,50.0,United-States,>50K
19.0,,,Some-college,10.0,,Other-service,Own-child,Black,,0.0,0.0,35.0,,<=50K
47.0,Private,287828.0,Bachelors,,Married-civ-spouse,,,White,Female,0.0,0.0,40.0,,>50K
,,,Some-college,10.0,Never-married,Adm-clerical,Own-child,,Female,0.0,1719.0,,,<=50K
31.0,Private,,,12.0,,,Husband,,Male,0.0,0.0,40.0,,
39.0,Private,365739.0,Some-college,,,Craft-repair,Not-in-family,White,Male,0.0,,40.0,United-States,
,,69621.0,Assoc-acdm,,Never-married,Sales,Not-in-family,White,,0.0,0.0,60.0,United-States,
,Private,43323.0,,,Never-married,Other-service,,White,Female,0.0,,40.0,United-States,<=50K
38.0,Self-emp-not-inc,120985.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,35.0,United-States,<=50K
37.0,,,,13.0,,Sales,,White,Male,0.0,0.0,50.0,United-States,<=50K
46.0,Private,146195.0,Assoc-acdm,,,Tech-support,Not-in-family,Black,Female,0.0,0.0,36.0,,<=50K
38.0,Federal-gov,125933.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,,,,,40.0,Iran,
43.0,Self-emp-not-inc,56920.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,,,,,,
,Private,163127.0,,,,,Wife,,Female,0.0,0.0,35.0,,<=50K
,,34310.0,,,Never-married,Sales,Own-child,,Male,,0.0,,United-States,<=50K
49.0,Private,81973.0,Some-college,10.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,,United-States,>50K
61.0,Self-emp-inc,66614.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,,<=50K
,Private,232782.0,,,Never-married,Sales,Own-child,,Female,,0.0,40.0,United-States,<=50K
19.0,,,Some-college,10.0,Never-married,,Own-child,White,,0.0,0.0,30.0,,<=50K
45.0,Private,,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,,Female,0.0,,40.0,United-States,
70.0,Private,105376.0,Some-college,10.0,,Tech-support,Other-relative,White,Male,,0.0,40.0,United-States,
31.0,Private,185814.0,HS-grad,9.0,Never-married,,Unmarried,Black,Female,0.0,0.0,30.0,United-States,<=50K
,,175374.0,Some-college,10.0,,Other-service,Husband,,,0.0,,24.0,United-States,
36.0,Private,108293.0,HS-grad,,,Other-service,Unmarried,White,Female,,0.0,,United-States,<=50K
,Private,,,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2179.0,40.0,United-States,<=50K
47.0,,,,10.0,Divorced,Adm-clerical,,White,Female,,0.0,38.0,Mexico,<=50K
34.0,Private,,HS-grad,,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
,Private,163003.0,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,,Female,0.0,0.0,40.0,Philippines,
,Private,296158.0,,9.0,Never-married,Craft-repair,Own-child,White,Male,,0.0,35.0,United-States,
,Private,187715.0,HS-grad,9.0,,,Husband,,,0.0,,46.0,,
23.0,,214542.0,Bachelors,,Never-married,Handlers-cleaners,Not-in-family,,Male,0.0,0.0,40.0,United-States,<=50K
71.0,Self-emp-not-inc,494223.0,,10.0,Separated,Sales,,Black,,0.0,1816.0,,,<=50K
29.0,Private,191535.0,HS-grad,9.0,,,Not-in-family,,,0.0,0.0,60.0,United-States,<=50K
42.0,Private,,,,Separated,Other-service,Other-relative,Black,Male,,,50.0,United-States,<=50K
,Private,252752.0,HS-grad,9.0,Never-married,Other-service,,White,Female,0.0,0.0,40.0,,<=50K
44.0,Self-emp-inc,,Masters,,Divorced,,,,Female,,0.0,,United-States,<=50K
,Private,,,9.0,Never-married,Exec-managerial,,Asian-Pac-Islander,Female,0.0,0.0,40.0,,<=50K
45.0,Self-emp-not-inc,,Masters,,,Sales,Husband,,Male,0.0,0.0,,United-States,>50K
36.0,,,Some-college,,,,,White,Female,0.0,0.0,,Mexico,<=50K
39.0,Federal-gov,235485.0,,12.0,Never-married,,,,,,0.0,,United-States,
46.0,State-gov,102628.0,,,,Protective-serv,Unmarried,White,Male,,0.0,40.0,United-States,
,Private,,,7.0,,Handlers-cleaners,Own-child,,Male,0.0,,16.0,,
,,,Assoc-voc,,Widowed,,Not-in-family,White,Female,,0.0,20.0,United-States,<=50K
27.0,Private,,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0.0,1980.0,,,<=50K
28.0,State-gov,175325.0,,,,Protective-serv,,White,Male,0.0,0.0,40.0,,<=50K
51.0,Private,96062.0,Some-college,,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
27.0,,,,,Never-married,,Not-in-family,,Male,0.0,,,,
,State-gov,149624.0,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,
27.0,,253814.0,HS-grad,9.0,Married-spouse-absent,Sales,Unmarried,White,Female,0.0,0.0,25.0,United-States,
21.0,Private,,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,,United-States,<=50K
34.0,,483777.0,HS-grad,9.0,,Handlers-cleaners,Not-in-family,Black,Male,,0.0,40.0,,<=50K
18.0,Private,,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,,12.0,United-States,<=50K
33.0,Private,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,,0.0,0.0,65.0,,<=50K
44.0,Local-gov,,,,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,,38.0,United-States,>50K
43.0,,,Some-college,10.0,,Adm-clerical,Not-in-family,White,,0.0,0.0,,,<=50K
30.0,,633742.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,45.0,United-States,<=50K
40.0,Private,286370.0,7th-8th,4.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,,,>50K
37.0,Federal-gov,29054.0,,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,42.0,United-States,
,Private,304030.0,HS-grad,9.0,Married-civ-spouse,,,Black,Male,0.0,0.0,40.0,United-States,
41.0,Self-emp-not-inc,143129.0,,13.0,,,Not-in-family,White,Female,0.0,0.0,40.0,,<=50K
31.0,,,Masters,,Married-civ-spouse,,Wife,,Female,0.0,0.0,50.0,,<=50K
58.0,,109567.0,Doctorate,16.0,,Prof-specialty,,White,Male,,,1.0,,>50K
38.0,Private,,Some-college,,Divorced,Machine-op-inspct,,Black,Female,0.0,,,United-States,<=50K
,Private,159567.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,,<=50K
,,523910.0,,,Married-civ-spouse,,Husband,Black,Male,0.0,0.0,,,<=50K
47.0,Private,120939.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,,,0.0,0.0,45.0,,<=50K
41.0,,130760.0,Bachelors,13.0,,Tech-support,Husband,,Male,,0.0,24.0,,
,,197387.0,5th-6th,3.0,,Transport-moving,Other-relative,White,Male,0.0,0.0,40.0,,
36.0,Private,99374.0,Some-college,10.0,,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,
40.0,Federal-gov,,Masters,14.0,Never-married,Exec-managerial,Not-in-family,,Female,14084.0,,55.0,United-States,>50K
35.0,,,Masters,14.0,Married-civ-spouse,,Other-relative,White,,7298.0,,40.0,United-States,
24.0,Self-emp-not-inc,,HS-grad,,,Sales,Not-in-family,White,Male,0.0,,40.0,,<=50K
26.0,Private,397317.0,,,,Prof-specialty,,White,Female,,1876.0,40.0,,
51.0,Private,259323.0,,,,,Husband,White,,0.0,,50.0,United-States,>50K
42.0,,254817.0,Some-college,10.0,Never-married,Prof-specialty,,,Female,,,40.0,,<=50K
37.0,State-gov,,,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,,35.0,United-States,<=50K
,Private,,,7.0,Never-married,Sales,,,,0.0,0.0,40.0,United-States,<=50K
36.0,Private,,Bachelors,13.0,Married-civ-spouse,,,Black,,,0.0,36.0,United-States,>50K
,,36270.0,HS-grad,9.0,Divorced,Craft-repair,,White,Male,0.0,0.0,,United-States,<=50K
58.0,Self-emp-inc,210563.0,HS-grad,,Married-civ-spouse,,Wife,,Female,15024.0,,35.0,United-States,
17.0,,65368.0,,7.0,,Sales,,White,Female,0.0,,12.0,,<=50K
44.0,Local-gov,160943.0,,9.0,Married-civ-spouse,Transport-moving,Husband,Black,,,0.0,40.0,,<=50K
37.0,Private,208358.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,40.0,,>50K
35.0,Private,153790.0,Some-college,10.0,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,,,40.0,United-States,<=50K
60.0,,,HS-grad,9.0,Married-civ-spouse,,,,Male,,0.0,,United-States,
,,,7th-8th,4.0,Married-civ-spouse,,Husband,White,,0.0,0.0,,United-States,
,Private,635913.0,Bachelors,,,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,,United-States,>50K
50.0,,313321.0,,12.0,Divorced,,Not-in-family,White,,0.0,,40.0,United-States,<=50K
38.0,,182609.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,,<=50K
45.0,,109434.0,,,Married-civ-spouse,,,White,Male,0.0,,,,
25.0,Private,255004.0,,,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,,,
31.0,Private,197860.0,Some-college,,,Handlers-cleaners,Husband,,Male,0.0,,40.0,United-States,<=50K
90.0,Private,51744.0,,,,Other-service,Not-in-family,,Male,0.0,2206.0,40.0,United-States,<=50K
54.0,Private,176681.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,,20.0,United-States,
53.0,Local-gov,140359.0,,1.0,,Machine-op-inspct,Not-in-family,White,Female,,0.0,,,<=50K
,Private,243313.0,HS-grad,,Never-married,,,White,Female,0.0,0.0,40.0,,<=50K
66.0,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,Farming-fishing,,,Male,1409.0,,50.0,United-States,
,,314209.0,,11.0,Widowed,,Not-in-family,,Female,0.0,0.0,20.0,Columbia,
65.0,Private,176796.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
35.0,Private,538583.0,,,,,Not-in-family,Black,,,0.0,40.0,United-States,<=50K
41.0,Private,130408.0,,,Divorced,Sales,,Black,Female,0.0,,,,
25.0,Private,159732.0,,10.0,Never-married,,Not-in-family,White,Male,0.0,0.0,42.0,,<=50K
33.0,Private,110978.0,Some-college,10.0,,Craft-repair,Other-relative,Other,Female,,,40.0,,
,Private,76714.0,,15.0,,Prof-specialty,Not-in-family,White,Male,0.0,,55.0,United-States,>50K
59.0,,,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,,,0.0,0.0,40.0,United-States,
40.0,State-gov,170525.0,Some-college,10.0,,Adm-clerical,Not-in-family,White,,,0.0,38.0,,<=50K
41.0,Private,180138.0,Bachelors,,,Exec-managerial,Husband,White,Male,,0.0,50.0,,
38.0,Local-gov,115076.0,Masters,,Married-civ-spouse,,Husband,White,,0.0,0.0,,United-States,>50K
23.0,,,HS-grad,9.0,Never-married,Transport-moving,,,Male,,0.0,,United-States,<=50K
40.0,Private,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,United-States,>50K
41.0,Self-emp-not-inc,196001.0,HS-grad,,Married-civ-spouse,Other-service,,White,Female,0.0,0.0,20.0,,<=50K
24.0,State-gov,,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,,White,Male,0.0,0.0,,,<=50K
38.0,Private,179488.0,,10.0,Divorced,,,White,,0.0,,,,<=50K
,Private,,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,
,Private,183916.0,,9.0,Never-married,,,,Female,0.0,,,United-States,
40.0,Private,207578.0,,12.0,Married-civ-spouse,Tech-support,Husband,,Male,,,,,
,Private,,,,Married-civ-spouse,Prof-specialty,Wife,White,Female,,0.0,40.0,United-States,>50K
42.0,,390781.0,Bachelors,13.0,,,,Black,Female,0.0,0.0,40.0,United-States,<=50K
59.0,Local-gov,,10th,6.0,Widowed,Other-service,Unmarried,,Female,,,,United-States,
19.0,Local-gov,27382.0,Some-college,10.0,Never-married,,,White,Male,0.0,0.0,,United-States,<=50K
58.0,,,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
,,303044.0,HS-grad,9.0,Married-civ-spouse,,,Asian-Pac-Islander,,0.0,0.0,40.0,Cambodia,>50K
20.0,Private,,,9.0,,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,
,Private,172579.0,,9.0,,Other-service,Not-in-family,White,Female,,0.0,30.0,United-States,
45.0,,187666.0,Assoc-voc,11.0,Widowed,Exec-managerial,Not-in-family,White,,0.0,0.0,45.0,United-States,
50.0,Private,204518.0,,4.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,,<=50K
36.0,,150042.0,Bachelors,13.0,Divorced,Prof-specialty,,,Female,0.0,,40.0,United-States,<=50K
,Private,,,9.0,,Sales,Husband,,Male,0.0,0.0,60.0,United-States,<=50K
17.0,Private,245918.0,11th,,,,,White,Male,0.0,0.0,12.0,,<=50K
,Private,,Some-college,10.0,Married-civ-spouse,Sales,,White,Male,,,40.0,,
26.0,,378322.0,,7.0,Married-civ-spouse,,,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Self-emp-inc,257295.0,Some-college,10.0,Married-civ-spouse,,Husband,,Male,0.0,,,Thailand,
,,21174.0,,,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
33.0,,,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,,Female,0.0,0.0,45.0,United-States,
,,,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,Female,,0.0,40.0,United-States,>50K
61.0,,69867.0,HS-grad,9.0,,Exec-managerial,Husband,White,Male,0.0,,,,
17.0,Private,191260.0,9th,,Never-married,Other-service,Own-child,White,Male,1055.0,,24.0,,<=50K
50.0,Self-emp-not-inc,30653.0,,14.0,,,Husband,White,Male,,0.0,,United-States,
27.0,Local-gov,209109.0,Masters,14.0,Never-married,Prof-specialty,,,Male,0.0,,35.0,United-States,<=50K
,Private,70377.0,HS-grad,9.0,,,Own-child,White,Female,0.0,0.0,40.0,,<=50K
43.0,Private,477983.0,HS-grad,9.0,,,,,Male,,,40.0,United-States,<=50K
44.0,Private,170924.0,,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,,>50K
35.0,,190174.0,,,Never-married,Exec-managerial,Not-in-family,White,Female,,0.0,,,<=50K
25.0,Private,193787.0,Some-college,10.0,,Tech-support,Own-child,,,0.0,,40.0,,<=50K
24.0,Private,,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,,,Female,7298.0,,,United-States,>50K
,,34918.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15.0,,<=50K
42.0,Local-gov,97688.0,Some-college,,Married-civ-spouse,,,,,5178.0,0.0,40.0,,>50K
34.0,,,,12.0,Divorced,,Unmarried,Black,,,,,United-States,<=50K
60.0,Private,,,,Divorced,Prof-specialty,,White,,0.0,,42.0,United-States,<=50K
