Mean_Integrated,SD,EK,Skewness,Mean_DMSNR_Curve,SD_DMSNR_Curve,EK_DMSNR_Curve,Skewness_DMSNR_Curve,Class
128.625,58.58594115,-0.018614393,,,,7.221243111,60.92128451,
100.9765625,43.2256913,,0.515795646,,32.01672454,5.384701738,,0.0
125.5859375,59.44200526,-0.058882902,,,20.2909043,8.35254186,,
,54.75399919,-0.017835695,,,11.60877816,13.17796277,,0.0
120.265625,55.93934835,0.247771206,-0.567735327,,19.06037379,,,
147.7109375,49.40238993,,,,28.22782571,5.637392457,,0.0
,30.83268921,6.353851274,,,74.73355025,-0.43213181,,1.0
,44.59791884,0.255639595,0.449712977,4.137123746,,,48.13909404,
114.171875,54.53054038,0.04095669,-0.462330608,3.151337793,16.97326266,,,
105.0859375,,0.337881842,0.767485927,2.246655518,,9.953717198,145.6532476,0.0
112.0234375,48.57974514,0.200419736,0.203422304,,,,,0.0
87.515625,,,2.816726796,,,12.87882264,229.8486463,0.0
135.9765625,,-0.383401073,0.007114971,1.885451505,,,,0.0
109.6171875,45.0633445,,,,19.77418251,8.091847214,,0.0
,39.34380507,,1.238689477,2.592809365,17.37542132,,91.19983744,
117.75,,,0.544146454,,14.76256764,9.441226076,115.2360354,
115.3125,45.55384005,,0.117272504,,,8.629467207,83.07747744,
128.96875,,0.160780191,0.208849516,1.887959866,,10.82796659,142.8532914,
,56.73310715,,-0.347716719,1.68812709,16.17449454,11.00799878,,0.0
130.3046875,,,-0.182523754,14.10033445,47.05632397,3.343949922,10.09427275,
,37.24643439,0.487721698,,1.024247492,,16.58086024,,0.0
66.0859375,33.80759607,2.382131399,,18.16889632,,,7.536158187,1.0
103.0859375,49.88722083,,0.158255082,6.998327759,34.08507942,,,
,,-0.06969395,,2.118729097,17.948811,9.877426366,106.9093596,
,47.6964866,,-0.25680706,2.351170569,15.11733673,,104.5313345,
115.4609375,,0.313679504,,2.0,,10.66346929,164.8802552,
,48.80359571,,0.031535814,4.260869565,26.40402904,,,0.0
111.1796875,,,,,20.95407568,7.467000952,63.18912392,0.0
,33.32138773,0.772565605,4.676234913,,,12.16840357,,0.0
,42.11769616,0.013557085,,1.265050167,11.79163367,13.18783416,,
45.390625,37.43707937,3.789654194,,,,1.726342662,2.207774532,
,,0.291528053,,28.63545151,58.52975015,,2.508814221,0.0
111.015625,,0.077302166,0.053498516,,,,92.71740185,0.0
120.4765625,,,,1.515050167,14.00527639,12.14268521,168.6353251,
,43.39480816,0.516225516,,3.25083612,,7.699762609,69.01980595,
,43.22691479,0.273002423,,0.81270903,11.13770776,,308.0241484,0.0
139.4375,,,-0.259222218,,,9.9666939,108.934545,0.0
115.390625,44.67088579,0.284449078,,,,7.975588115,,0.0
125.171875,52.30635558,0.056571872,-0.360770123,2.132107023,,,,
,,0.085435358,0.809268389,2.02173913,14.97822932,10.17836565,,
118.6171875,45.53863763,0.442851588,,1.632943144,,12.44998972,,0.0
124.421875,41.38606525,0.249883793,0.58879449,,22.39233452,7.21568268,57.81487641,
,49.92271798,0.480334767,0.069813948,,17.49661468,11.36515728,,
91.1875,,,0.654165712,,10.75344336,13.70433537,271.7740999,0.0
,,0.601863919,,1.567725753,14.13058763,11.61631151,157.1616751,
,,4.735203756,27.96010082,30.69314381,61.82819804,2.156630767,,1.0
,34.46403154,0.556910822,2.619977976,,,6.919616448,58.08859014,
61.5859375,41.06787966,2.18369337,,,,2.378670462,,1.0
,,,-0.299531143,3.111204013,16.19333986,,89.39585042,0.0
,45.09583911,,0.413472398,9.394648829,,3.94382155,14.88044046,
103.3828125,52.84826764,0.387919631,-0.162115662,,13.85551631,,173.563999,0.0
118.5390625,46.74714268,,,,65.21619493,1.825110804,,0.0
92.859375,45.21817499,0.701793872,,,11.00680669,,260.5139526,0.0
,47.61820138,0.111360296,0.187767463,3.345317726,20.66350053,8.693813268,85.27751693,
118.171875,46.45295156,0.210063069,-0.051460114,,,10.09098434,,
,,0.159820293,1.134151128,,24.84320619,,56.29487238,0.0
,51.59954103,,-0.376820445,,18.63226176,7.853563279,75.07527618,
,45.05692743,0.08528079,0.096047661,,17.23967262,,120.0422756,
,,0.067586621,0.524186046,,22.2228129,6.626502841,,0.0
118.3046875,49.68141607,0.07330806,,9.404682274,,4.365747313,18.34004577,
102.2265625,42.64519588,0.163857523,0.220791754,2.06270903,15.19291489,10.18245963,,
116.40625,,,,9.703177258,40.6488514,,17.07840094,0.0
118.671875,,0.482795099,0.272176145,3.245819398,,,63.97214716,
,,-0.231328651,-0.217242909,11.97491639,,3.54300686,11.44845749,
138.5546875,,-0.081005846,-0.581894625,,12.49683227,11.10193863,,
139.7109375,,,0.29130496,,,9.577385772,110.4624284,0.0
128.1328125,,-0.042138871,,,61.84185219,2.462663154,4.534748108,
97.328125,47.56592619,0.529907332,,2.031772575,14.97240473,,,0.0
,,0.008651747,0.612157461,1.439799331,11.11338137,,250.6803513,
135.46875,53.604445,0.011668373,,5.858695652,,5.236634039,,
,45.54388927,-0.316156176,,8.321070234,33.65580139,4.615381965,,
105.2421875,,0.398089263,,1.099498328,13.77170405,15.17531283,,
103.890625,44.89592729,0.381540361,,,12.95430226,13.92310168,,
,47.62768355,,,1.203177258,13.2316519,15.17421845,249.2709205,
125.125,,,-0.01428382,8.469899666,,,21.20124936,0.0
117.640625,43.43398985,,0.616940842,3.101170569,,8.211163341,,
,,0.837617165,3.136766194,,20.0345048,,78.10951196,0.0
134.5390625,40.53218288,,1.092371633,1.031772575,11.17640524,16.66647438,323.0793575,
85.96875,45.88741956,0.935675856,1.487672804,2.12458194,,,108.8442704,0.0
104.140625,53.22207812,0.237450154,,70.5367893,,0.640034884,,
112.1640625,,0.250823354,-0.159151456,2.406354515,,9.793717733,125.7758362,
,,-0.238223518,,2.824414716,16.99860134,9.44711572,110.0677345,
97.8515625,,0.545522272,1.151478349,,17.05405944,,83.06011627,
,,0.284591128,0.46003551,1.628762542,14.56829065,11.61297586,153.7506867,
151.2421875,,-0.155995081,,,91.88301833,0.637358711,,0.0
131.6328125,47.65220206,,,2.269230769,14.72368998,,118.8556306,
107.46875,37.52352127,,,2.47826087,16.25189556,,96.29086442,
126.1796875,49.42709808,,-0.247704799,,,,162.0598151,0.0
150.0625,,0.103998317,0.000667209,3.629598662,,,56.2440008,
135.171875,,,,2.920568562,,8.813103885,89.3588874,0.0
,36.6631419,0.405966909,,2.028428094,16.11188497,,121.149413,
104.015625,44.1455307,,1.602213762,,11.53033968,,,0.0
,,,1.115326576,157.3578595,84.95452667,-0.676726687,,0.0
102.1953125,51.75665093,0.438263982,,,,8.817626823,,0.0
,32.9374407,5.0223654,,,66.61346843,,0.025604408,1.0
118.015625,53.88065289,0.090913236,,2.321906355,14.81166793,9.717557382,117.4989853,0.0
,51.55547064,0.20441552,,27.1722408,,1.996802205,,0.0
,,-0.298781876,-0.193123701,,22.30821046,7.611175157,63.63028444,
147.4140625,44.64347085,-0.402495392,,1.869565217,,,181.9510968,
,49.46326602,0.147489009,,,83.39624899,,-1.907993452,0.0
101.3203125,,,,1.015886288,,14.92650567,265.5465533,0.0
124.53125,52.93686356,0.044083575,-0.197514595,13.19648829,,,,
,48.07233764,0.030262903,0.126129917,,19.72549895,7.41926285,62.85850343,0.0
111.265625,54.97634212,,-0.524563228,,24.39073208,,53.05958027,
116.5546875,49.76802572,,-0.357998298,,14.12502043,,,0.0
121.859375,,0.251652475,-0.035641589,1.941471572,,10.73515542,133.8641313,
,,0.313824867,-0.163176589,0.472408027,10.35717036,,554.7745694,0.0
,45.23394052,,0.288117247,,18.81569049,,124.6692215,0.0
147.7421875,48.20484385,,0.057536893,,15.10592755,11.43638145,,
,57.94474739,,,,63.90368246,2.151168411,3.829400083,0.0
106.546875,,0.252656944,0.985365943,0.799331104,,17.72042487,,
,,0.46267345,0.322048979,2.325250836,,9.228164351,,0.0
,,-0.503140943,0.296486437,19.78511706,61.12143031,,,0.0
,,0.400318351,,1.635451505,14.31148523,11.37842302,152.7388039,
123.6640625,47.63898701,0.235418728,,2.969899666,,,,0.0
,40.93254309,,4.148017391,16.53595318,47.68371841,3.297480118,,
,36.51577878,0.541314486,,1.505852843,12.19432125,,,0.0
110.3515625,46.65307296,0.187602826,,,21.11035735,,61.21072808,
123.953125,,0.154653882,-0.588952931,,,5.868350444,35.7828725,0.0
83.6796875,,0.572531753,,4.0409699,,7.006681423,53.51400467,
104.0234375,40.71230328,,0.897714835,,10.62025622,,295.0710372,
,,0.314491957,1.97216177,4.204849498,,6.987946868,50.57958339,0.0
,41.68980079,-0.29152257,,2.285953177,16.59895341,,,0.0
,29.32728838,,,,50.20165693,2.997184791,8.591174008,1.0
117.875,51.08953538,-0.091319882,,,,10.73626943,167.1630437,
120.7421875,46.91269253,,0.224088239,1.216555184,11.3198745,14.42262858,,
119.3046875,,,0.494073096,2.545986622,18.65821953,8.812902269,,
,,0.316041194,,4.298494983,26.06267268,6.46184643,42.72052146,
127.6796875,48.26277901,0.242552598,-0.065496639,3.334448161,22.03676278,,,
,46.81535528,-0.031200465,,0.767558528,,17.99924798,352.9593585,
69.7890625,,2.518310817,,,57.18585784,2.341589875,,1.0
,,-0.001030159,-0.382546703,,19.7290376,7.901354815,,0.0
124.6484375,44.08330003,0.066498444,0.458767396,,,,104.5656255,
,51.14325536,,,7.841973244,31.48465588,,24.42720964,0.0
114.0859375,,,-0.220176997,,16.935754,8.504414895,,0.0
135.9921875,43.76687105,-0.231185029,0.302770837,4.636287625,,,,0.0
119.0859375,52.88977739,0.006784756,,,17.81334003,,82.20653747,
112.6953125,,,0.054991904,68.43478261,,0.712313221,,0.0
114.1328125,42.83331995,0.159413457,-0.065702437,,,7.934753699,,0.0
110.03125,41.78290947,0.550695974,1.067852792,,,5.780767214,,
126.09375,58.84545935,-0.133909843,-0.610810262,,,,,0.0
147.75,52.6730778,,-0.057833615,2.224916388,17.89822812,,,
127.09375,,,0.079625891,,26.01367199,6.523528156,43.89541842,0.0
111.1953125,44.15297601,0.434318777,0.209941692,2.652173913,,,,
96.6328125,42.82611482,0.342872382,,,17.05381137,10.27093433,121.3526425,
126.65625,42.7568411,,-0.073725003,2.019230769,,,113.1616288,
,,0.196674423,,2.523411371,15.87088225,9.076956147,101.4289524,
122.640625,44.93845346,-0.104964552,,2.301839465,14.56406778,,,
,40.59310948,,5.157732788,12.1764214,,,14.74880851,1.0
,45.80565622,0.500209787,,,20.42497854,,78.18389128,0.0
126.15625,,,,,19.31079038,7.553695503,66.63340206,0.0
,57.40310918,,-0.542734685,,29.38844948,5.838523368,35.5359333,
119.9609375,45.59337986,,0.320895411,3.306020067,,7.554222175,63.93773915,0.0
,,0.540534452,,,19.46310568,6.842946273,58.31302437,0.0
,37.40738563,,,24.29682274,59.8266841,2.325450801,4.001609718,0.0
118.1953125,,0.391060998,0.66541678,,,11.60540245,175.7818009,
124.5859375,,,-0.659549124,71.03846154,84.51551989,0.50863026,-1.480822214,
,45.43001935,0.483089358,,4.380434783,22.38922755,6.399534303,47.54528878,
,,-0.173853371,,10.84531773,,3.774310774,13.22787855,0.0
132.8671875,54.95514806,-0.163795361,,,,6.963030486,,0.0
150.828125,,,-0.006883181,,13.43844929,,128.4593177,0.0
,,1.346785056,,16.65217391,51.13121117,3.052324452,8.112335087,1.0
115.6953125,,,0.083723549,1.349498328,,15.16117578,300.671914,
,51.50738946,,-0.057025028,,21.64510493,8.217831689,74.1257039,
,46.82643317,,,4.217391304,23.74349899,6.858220193,51.48468978,
,48.29890391,-0.182375024,-0.342833228,,11.96043578,13.47691732,235.6680759,0.0
104.7890625,52.87347107,0.391766321,-0.065959871,,,10.14343731,,0.0
,48.07642638,,0.298642994,7.618729097,34.69504196,4.741314293,,
,,4.021960919,16.03378918,111.4397993,76.77187173,,-0.956620612,
,38.63458034,0.274742642,0.979530652,53.83026756,89.87723206,,-0.79433526,0.0
,44.86362188,,,1.801839465,14.15685057,10.35499396,131.3255424,
111.65625,44.87612072,,,,12.32675393,11.41771625,177.7573813,0.0
99.6796875,44.75260705,0.331855864,0.169071803,,,11.91994389,177.5985156,0.0
113.203125,40.79873607,,0.691055057,0.894648829,,,,0.0
14.4609375,,,42.02539536,,68.2628599,1.042517402,,1.0
115.640625,44.06240858,0.048738419,0.161113734,,13.89561601,,,
87.4375,35.86274834,,2.549712659,,,,143.2738838,0.0
110.65625,42.94899546,,0.695922209,,,22.34199033,,0.0
,45.31603434,0.385218608,0.395582799,,14.00175902,10.6062034,,
,48.67018456,0.057561147,,,32.32128359,4.999635187,,0.0
153.265625,,,-0.060225294,,14.88281838,9.98327973,,0.0
112.609375,51.99327396,,,,19.15871602,,59.57098123,0.0
104.0546875,,0.376109911,0.415847879,,,8.269178609,91.66561029,0.0
,42.76003857,,,2.819397993,,8.521713784,95.56393579,0.0
134.0625,48.93534478,-0.127156441,,,46.93635639,2.101420148,,
109.640625,49.01765217,0.13763583,,,,,223.4384192,0.0
118.9140625,,,-0.086558624,2.717391304,17.13087724,,,0.0
,47.72879724,,0.61243001,,30.74958843,6.109380372,,0.0
,43.64838017,0.513867568,,,33.69849013,5.231797671,27.26726518,
77.6875,,0.779730139,1.904372361,1.346153846,11.82695367,12.72446032,209.814162,0.0
,37.20766178,,2.979256578,,13.41417351,10.17491904,136.7471436,
,46.78516848,0.370364155,,1.661371237,11.71354929,,208.7250666,
,,0.034350013,,2.151337793,17.63432935,9.624465601,101.9332559,
,,-0.060116074,-0.182288166,7.126254181,33.86514096,,26.18453217,
,35.32198348,0.518588842,,2.445652174,16.59671834,8.817610836,,
131.15625,,-0.09166197,-0.642411308,,,19.08577173,,0.0
126.8828125,48.68402926,,,,9.3767006,19.21055381,467.6307624,
,36.51543362,0.410236595,,2.262541806,17.97102745,9.206931381,,
125.5390625,54.15918412,0.143623857,,,,,-0.663865113,0.0
,,,0.272568679,2.557692308,14.93500465,,98.48752936,0.0
96.9609375,,0.348621461,-0.009344459,,,9.587378667,94.99771183,
,53.19392989,,-0.28671584,3.513377926,20.28605601,7.784988438,,
,,0.267978249,-0.034883786,2.462374582,,8.620553486,,0.0
60.0859375,,3.122788717,12.02438876,29.04347826,,,3.711374007,1.0
,45.311481,0.202227635,0.315342551,,12.42148201,,,0.0
,45.62358463,-0.117822575,0.12272335,3.540133779,,,71.79890237,
114.8671875,,,0.015810691,,19.96528927,7.596134892,,0.0
147.8125,49.96651222,-0.128098098,-0.012898546,1.85367893,15.48484516,,,
,,3.852224558,17.26287471,69.39966555,63.65209683,,,1.0
122.4453125,,0.234365425,-0.30680837,3.701505017,,,63.81595558,
134.625,,,,4.477424749,28.48247115,,43.83226338,0.0
93.6015625,,,3.038797852,2.193979933,18.76845795,,88.63984058,
106.015625,53.36050511,,,2.586120401,14.7321722,,,0.0
130.625,,,-0.153957702,61.86705686,,0.819712367,,0.0
102.46875,35.34714838,,3.86018177,42.4138796,73.95063056,1.389508736,0.351528273,
125.3671875,,0.149578486,0.021207184,7.364548495,,,21.98165655,
141.984375,,-0.265027809,0.263586742,2.862876254,18.98810382,,,
,47.9018919,0.375794335,0.386854184,1.593645485,17.16189174,,,0.0
128.7890625,,,-0.32310126,0.424749164,,23.55022867,597.398188,
39.9453125,31.75819495,,,41.90635452,62.23727061,1.541902711,,1.0
,45.79068735,0.413123297,,1.887123746,15.66811307,10.03499492,116.8897655,
,50.49481477,0.550852032,0.052445909,,,7.966258008,74.33877605,
101.0703125,34.21580948,0.469082766,,1.336956522,15.63326588,,,0.0
119.4453125,,0.179741148,0.111425682,,,6.680946411,52.4714064,
118.8984375,48.11182285,0.10486163,-0.194532552,,17.61480574,,,0.0
111.4609375,44.78732772,0.362854672,,3.005016722,,,79.30363759,
122.0234375,51.41292166,0.030144899,,3.316889632,,7.601779564,,
115.5078125,52.19045592,0.131775574,,4.682274247,27.16023407,,43.35643725,
75.5546875,,1.906108429,4.063128989,26.87625418,,2.250798135,4.096560177,1.0
128.6328125,,-0.034207574,-0.385722225,3.665551839,,7.046586334,,
,53.53886528,0.375925769,,3.298494983,17.13839099,,70.2984016,
108.0859375,51.3518846,0.516721639,,,,,60.14932463,0.0
,59.92331525,-0.429570461,-0.578362987,,48.20351177,,,0.0
85.5546875,,0.830122948,,1.530936455,12.53316188,,,0.0
,44.82002857,,-0.274005175,,16.99655785,9.507735753,,0.0
95.5,42.38513891,0.742972014,,,50.84656382,,,0.0
119.0546875,42.12913715,,0.259229181,1.590301003,,11.68206794,,
,58.37505803,0.05079841,-0.610335937,,,,91.77658006,0.0
105.9296875,,0.633039662,1.322425511,,,,99.44553595,0.0
,,-0.019775338,,3.241638796,,7.998618769,68.19656587,0.0
109.625,,,0.413359889,15.12792642,50.60853289,3.297892699,,
,,0.527031908,0.079980042,1.987458194,,,141.3603377,0.0
84.375,36.07349269,0.658673743,,,,5.581948323,,0.0
,,,-0.480238468,1.81270903,,10.81991846,123.3515871,0.0
126.15625,54.95174552,-0.194942315,-0.396475874,3.127926421,,,,
114.2265625,,0.398242853,,,15.00828584,,146.4186642,0.0
128.71875,,,,2.290133779,13.31965893,,132.4465678,0.0
,56.38773935,0.090613663,-0.51490464,2.763377926,16.02866464,,,
,47.77047211,,-0.051748369,4.651337793,,6.164368929,38.74751018,
118.546875,54.9665892,,-0.405561839,,23.86416636,7.250352496,,
110.8125,,0.346588752,-0.090994273,,19.98300295,,,0.0
102.515625,,,1.282361928,1.362876254,,13.3200399,,0.0
,46.598979,0.344122361,,,20.11383616,,46.29682379,0.0
108.109375,44.83532968,,,,33.14299914,,18.37138549,0.0
118.4609375,49.83596567,0.42658693,0.122357836,,,9.320284807,,
124.5234375,81.63054775,-0.005652561,,101.5811037,,,0.612922851,0.0
94.0390625,43.48624106,0.299901114,,,16.43082551,8.599435067,,
,43.91257114,,0.509637818,,17.89625365,10.46499324,118.2026094,0.0
41.7109375,,3.844365532,17.16007009,43.37123746,,1.434829018,,
,,,-0.541779028,2.830267559,17.94651437,8.99662089,,0.0
,,0.302200592,1.107725397,14.81020067,43.70589909,,,0.0
,,,1.245937348,1.007525084,11.61984709,15.05023802,,0.0
,,0.256004096,0.730339669,2.027591973,13.07727514,10.69930792,154.9138745,0.0
150.4140625,48.73068966,,-0.060455215,,85.62388099,-1.274871803,0.013041635,
,47.09509721,,0.21146549,1.996655518,,10.17125493,,0.0
,,,-0.020172004,3.633779264,25.01691059,7.213329723,,0.0
137.6328125,,-0.127177558,0.560059919,,,3.508992452,,0.0
,,,33.78045606,35.83277592,,1.636345601,1.87668367,1.0
,47.37452331,0.060487709,,1.655518395,,,135.2260171,0.0
,48.36581831,-0.287746544,0.156854593,10.93812709,41.62109525,,,
,,0.490314137,-0.026490438,,,5.358591635,30.77787047,0.0
,29.13113116,,48.33985375,,,0.340408565,-0.469912114,1.0
,,0.13316183,,,13.13498375,9.447612447,132.4709658,0.0
89.4296875,,1.255240171,3.467667924,71.12207358,,,-1.432246842,
,,0.44162567,0.592070623,1.219899666,,,211.141886,0.0
131.3359375,,0.134850084,0.007734575,,,12.75792162,176.8688292,
131.140625,50.26161781,-0.231367349,,2.788461538,19.98530984,,,
119.8515625,,,1.00115427,1.903010033,11.54773245,,212.0599223,0.0
142.9765625,49.16688177,,,2.523411371,15.63992684,,,0.0
,37.53006526,0.482319415,1.470403183,1.10451505,,,228.4574446,
,48.05593411,0.01001419,,,20.54219079,7.583927927,68.06438917,
31.296875,,,19.16800831,,58.65664338,,2.391870403,1.0
91.9140625,,0.583890571,,,22.25456742,6.474314474,47.23819785,
,55.53079222,-0.148722071,,,,13.38283454,197.9107624,0.0
145.1875,,-0.194443379,-0.210290862,,30.98133313,4.997688197,,
124.09375,48.62217818,0.165124228,,,27.24823737,,40.38084144,
,48.89976994,,0.515352866,,15.29667416,11.85783432,153.6375717,
,45.58384742,-1.730781724,3.480934008,164.132107,,-0.671097402,,
76.046875,,1.690227856,5.954116332,,29.66484975,,,1.0
104.671875,,0.545898258,,2.954849498,,7.959921167,66.50137812,
95.0625,,0.537868067,,,14.94544846,,135.5510306,0.0
117.6953125,49.3885359,,,,23.92961958,6.480177268,,0.0
102.6015625,46.55160776,0.303219269,-0.114395448,,,,103.4548206,0.0
110.6484375,,0.229290198,,,14.5768684,11.36908626,165.5236652,
,37.18904606,,,4.212374582,20.22155827,6.042739006,42.5831471,0.0
,,0.14111422,0.625112595,81.18729097,,0.247558663,-1.869823595,
119.7109375,51.12334232,,,93.2583612,,,-1.530227387,0.0
,,,0.182264839,3.75,24.80792856,7.300828138,,0.0
124.5078125,,,,2.869565217,22.33942426,8.509971057,75.58353183,
101.265625,42.95937114,,1.233782157,3.556856187,,7.250274136,,0.0
142.78125,,,-0.449601586,3.334448161,,8.913211068,81.806316,
,57.86462125,0.204792068,-0.52041293,2.217391304,,9.094669949,92.57507877,0.0
76.203125,,2.728196286,11.58263469,,,4.36065288,19.96643129,
,,0.436539699,0.276805039,,,9.132259963,114.7356745,0.0
101.7109375,41.57281871,0.64452515,,1.081939799,,,235.927477,0.0
102.171875,50.84137546,,,2.563545151,18.28335525,9.037525086,,
,,1.179378924,4.867058904,2.949832776,16.49305595,,73.04778469,
123.296875,,-0.02557816,,2.392976589,15.43107724,,,0.0
,56.19229679,0.115705967,-0.433038442,2.399665552,,9.386928592,121.7936774,0.0
,44.75522621,0.096749948,0.489457342,,23.54700415,,,0.0
,,,0.227419037,,12.37901563,14.85508704,259.7123899,0.0
,43.66402266,-0.125126919,0.551867096,,27.80193561,,,0.0
,49.7336945,,,1.846153846,,11.34629369,173.5614575,0.0
137.671875,,-0.190753581,0.02795377,33.49749164,,1.794454724,,
,,0.20106591,,2.93729097,21.30684992,8.357816892,73.43365677,
,31.29120721,0.681888614,4.713253452,1.318561873,14.46901972,12.14954349,,
,47.63294448,,0.41658857,6.831939799,31.57071507,5.12784442,,
125.515625,48.65342748,-0.056604408,-0.298337195,1.677257525,14.77148742,10.81207083,,
,,0.094106379,,6.007525084,32.22370246,5.694368502,,0.0
121.4140625,42.42945015,0.350900173,,,18.8905087,,62.29533412,
,53.78493596,0.205264984,-0.323119992,,13.77718086,11.39091982,154.9985729,0.0
,49.55432662,-0.135303833,-0.080469602,,41.34204361,3.893934139,,
123.765625,48.28358358,,0.034518079,2.813545151,,8.966726062,,0.0
99.046875,45.87259179,0.366805209,,,13.32393859,10.49916037,,
99.390625,47.30044172,,,,9.009992903,22.07906526,563.7681942,
117.2890625,43.42039274,0.078452945,,1.909698997,15.9215848,9.654999002,105.3946846,
,59.71793594,,,,49.42866086,3.023798464,7.889946239,0.0
112.9296875,,,,4.157190635,21.9705726,6.216421584,,0.0
,,,-0.102449109,35.8319398,70.60142506,1.608202091,,0.0
99.7578125,47.64480331,,,,17.32159742,9.571658681,103.7900397,
,,1.594314915,5.566536879,,46.20425114,3.414493912,,1.0
,,0.645733649,,,37.70861351,4.468979796,19.28417767,0.0
105.1015625,52.52556518,,-0.096195995,3.497491639,,,61.20275831,
,,0.602188285,2.030946974,1.327759197,,,224.7730278,0.0
89.7421875,42.68255756,0.735457343,,2.64632107,19.92157269,,,
121.8359375,,-0.169392319,,,11.94367952,,266.0277054,0.0
124.7578125,48.94396447,,0.043597014,,,3.25423197,9.244579484,
,50.73333316,-0.174450492,0.094805171,,,32.17418904,,0.0
,39.94474256,0.359590002,1.136306773,29.92976589,67.65385105,,,
,49.037727,,0.037686388,,10.46080399,19.36524856,405.0795895,
,53.41841536,,-0.396666876,,,7.306474896,68.71687122,0.0
,70.64059562,,-0.703953585,1.06187291,,,287.8298012,0.0
106.09375,51.14355371,0.37112298,,2.56270903,16.96928902,,,
,48.19669984,,,,25.78875923,6.724442539,45.95910013,0.0
